"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,1,0.1,1,5000,3600,0.0001,1,0.003442,-0.64812,-0.55188,0.15297,0.12591,-0.64871,0.090535,0.0099614,-0.12151,0.039278,
,,,,,,,,,-0.060939,0.56912,-0.0076194,-0.092758,0.74165,-0.050847,0.22807,0.44868,-0.22055,0.051981,
,,,,,,,,,0.061628,0.19544,0.74629,-0.78092,-0.29893,0.16784,0.012235,0.28209,-0.23224,-0.11071,
,,,,,,,,,0.50434,-0.13258,-0.090822,-0.48301,0.56589,0.08365,0.10851,-0.20778,-0.67348,-0.090215,
,,,,,,,,,-0.13975,-0.20701,-0.23757,-0.29383,-0.6683,-0.10497,0.39721,0.001201,-0.029805,-0.1258,
,,,,,,,,,-0.13344,-0.21824,0.13652,0.16818,-0.28237,-1.1768,0.39345,-0.35546,-0.36431,-0.081074,
,,,,,,,,,0.071407,-0.53103,-0.13637,-0.41942,0.24166,-0.12535,-0.13352,-0.078645,-0.531,-0.29582,
,,,,,,,,,0.046297,-0.078478,0.038534,0.32383,0.070145,0.19475,0.074193,0.43722,-0.0015778,-0.41346,
,,,,,,,,,0.0030643,0.37737,0.13299,-0.285,-0.14861,-0.36612,0.48931,-0.40733,0.94755,-0.35585,
,,,,,,,,,0.034026,-0.49445,0.12802,-0.20739,-0.13822,-0.061044,0.052804,0.32306,-0.12626,0.048113,
