"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,20,1,0.7,1,1e-12,5000,3600,1e-08,1,-0.51752,0.44069,-0.29867,0.1292,0.0019437,0.3176,-0.24585,-0.11742,-0.33598,-0.022439,0.15179,0.16644,-0.10685,-0.32101,-0.077805,-0.033257,-0.25668,0.18182,-0.052488,0.049336,
,,,,,,,,,,-0.16072,0.080227,0.058118,-0.36752,-0.071904,-0.16077,0.044647,-0.26172,0.036498,0.048499,0.11094,-0.023022,-0.38815,-0.049179,-0.041093,0.050948,-0.20198,-0.14279,0.22975,-0.16239,
,,,,,,,,,,0.11323,-0.19435,0.36329,0.14074,-0.022214,0.033864,0.19635,-0.48011,-0.18087,-0.073034,0.10869,-0.054175,-0.047248,-0.13371,0.12028,-0.020293,0.023535,-0.13696,-0.3742,0.50418,
,,,,,,,,,,0.026647,-0.027105,0.3294,-0.38306,0.27091,0.11552,-0.12101,-0.41691,-0.2401,0.35092,-0.196,0.22541,-0.080188,0.16407,-0.17502,-0.1561,-0.08939,0.16778,-0.29112,-0.41421,
,,,,,,,,,,-0.69139,0.17473,0.29046,-0.18794,-0.016398,0.19076,-0.02189,-0.020967,-0.045558,0.27241,-0.20062,-0.3157,-0.26891,-0.24566,-0.050988,-0.20965,0.055289,-0.33288,0.23677,-0.19569,
,,,,,,,,,,0.068021,-0.011813,-0.24211,0.13179,0.15461,0.79141,-0.044031,-0.14387,-0.60286,0.13248,0.18051,0.073518,-0.18203,0.013389,-0.065815,-0.19793,-0.33632,-0.1682,-0.048373,0.53982,
,,,,,,,,,,0.021987,0.12013,-0.049467,0.28469,0.045292,0.33288,-0.11842,-0.25754,-0.10964,0.28703,0.343,-0.15701,0.063991,-0.22403,-0.24551,-0.073707,0.26016,-0.27967,-0.11516,-0.024862,
,,,,,,,,,,-0.0934,-0.20272,-0.11916,0.22487,-0.31473,-0.21027,-0.58448,0.14154,-0.25573,-0.11749,0.17892,0.086034,0.0655,0.44665,-0.061876,-0.19974,-0.18606,-0.093052,0.0069297,-0.21903,
,,,,,,,,,,0.6558,0.17325,0.081951,-0.21717,-0.32554,0.17779,0.051693,-0.20165,0.13048,-0.1925,0.014099,0.17159,0.21164,0.15553,-0.15094,0.14275,-0.12337,0.093598,0.15432,-0.0088973,
,,,,,,,,,,-0.26796,0.22592,-0.54804,-0.0036516,0.072386,0.082986,0.25522,0.50063,0.18022,0.072887,-0.103,0.19549,-0.03685,0.021612,0.10415,-0.13071,-0.053798,0.19813,0.082429,-0.022131,
,,,,,,,,,,0.26336,-0.54803,0.19447,-0.022868,0.27206,-0.27236,-0.13066,0.62567,-0.066476,-0.2173,-0.39319,0.12867,0.43049,0.48054,-0.21122,-0.32168,0.1234,-0.12948,0.013674,0.12182,
,,,,,,,,,,-0.24896,0.33271,0.08255,0.062493,-0.12021,-0.044225,-0.37438,0.27105,0.034182,-0.090608,-0.0080129,0.091733,-0.02226,0.060959,0.033355,0.16088,-0.12226,-0.37888,0.32714,0.12401,
,,,,,,,,,,-0.017058,0.0071806,0.086606,-0.0011566,0.079613,-0.094933,0.15496,-0.37491,0.016299,0.41395,0.062596,0.2305,-0.31182,0.23126,0.32333,0.011303,0.19669,-0.021884,-0.28123,-0.20172,
,,,,,,,,,,0.18492,0.39148,-0.25093,-0.1726,0.4314,0.28991,0.48687,0.056411,-0.25628,-0.16854,0.2257,-0.14735,-0.31661,0.37805,-0.1766,0.14684,-0.16685,0.43992,-0.64485,0.17879,
,,,,,,,,,,-0.062005,-0.042788,0.21747,0.015401,-0.34125,-0.14015,-0.154,0.2822,-0.17906,-0.15663,-0.39521,-0.39117,-0.43011,0.25944,0.67743,0.18339,0.0008925,0.41806,0.19803,-0.40168,
,,,,,,,,,,-0.39136,-0.13474,-0.16518,0.017619,-0.13718,0.068085,-0.36932,-0.26776,0.3078,0.12182,0.38037,0.15842,-0.04436,0.076268,-0.1264,-0.81838,0.40855,-0.078833,-0.067969,0.13085,
,,,,,,,,,,-0.14243,-0.13424,0.0048359,0.1415,0.076474,-0.24829,-0.15552,0.49635,0.029257,0.15494,-0.13434,-0.22123,0.08116,0.032563,-0.051982,-0.3087,0.3344,-0.048573,0.066354,-0.25358,
,,,,,,,,,,0.16851,-0.25915,0.10325,-0.060696,-0.25704,-0.19618,0.019704,0.074912,-0.11013,0.10616,0.28023,0.14119,0.48156,-0.066607,-0.080649,0.20324,0.15228,-0.053983,-0.29569,-0.020019,
,,,,,,,,,,0.70425,0.051516,-0.20514,0.39339,-0.1196,0.011954,-0.43424,0.25557,-0.085942,0.17494,-0.11978,-0.10051,0.20596,-0.063179,0.43183,0.18898,-0.050361,0.55542,-0.53187,-0.063297,
,,,,,,,,,,0.30748,0.091312,0.021393,0.83319,0.27984,-0.24203,-0.079365,-0.011595,-0.173,0.17564,-0.019618,-0.23112,-0.2613,-0.22472,0.15917,0.0013001,0.22518,0.17442,0.1401,0.42546,
