"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,25,1,0.7,1,1e-12,5000,3600,1e-08,1,-0.2765,-0.073222,0.10303,-0.0099781,0.063469,-0.15286,0.0074296,-0.063543,0.050061,0.2068,-0.29342,0.074645,-0.13562,-0.37375,-0.0053414,0.30972,0.14168,0.10135,-0.24874,-0.23742,-0.087133,0.2119,-0.024146,-0.44588,0.19391,
,,,,,,,,,,0.021318,-0.23865,0.22047,0.051523,0.044287,0.29721,0.20836,-0.22892,0.012036,-0.062218,-0.039245,-0.26264,0.00457,0.014403,0.19525,0.245,-0.27619,-0.060901,0.15564,0.22207,-0.22215,-0.057918,-0.18931,0.25929,0.34659,
,,,,,,,,,,0.031707,-0.038757,0.73521,0.12874,-0.24536,-0.20254,0.25971,0.011566,0.050869,0.17564,0.3555,-0.041362,0.20593,0.019701,-0.15302,-0.11612,-0.17627,-0.27696,0.18983,-0.022674,-0.32215,-0.15785,-0.28984,-0.052799,-0.33227,
,,,,,,,,,,-0.36259,-0.25573,0.09285,0.6804,0.13395,-0.12244,0.065784,-0.39663,0.77607,-0.31603,-0.10642,-0.10172,0.070522,0.27486,0.086593,-0.075814,-0.0019376,-0.072093,0.055157,-0.0024104,-0.14506,-0.0016826,-0.48276,0.16892,0.21061,
,,,,,,,,,,-0.1665,-0.28262,0.065902,0.25514,-0.4914,-0.23071,0.1269,0.1801,-0.14125,-0.15853,0.19395,0.04789,0.28442,-0.14842,-0.1959,-0.28414,0.0031323,0.043944,0.1449,0.51166,0.0082684,-0.12063,-0.096401,-0.20695,0.067802,
,,,,,,,,,,-0.15143,-0.035353,-0.10273,-0.056554,0.093462,0.26943,-0.042783,-0.1999,-0.41766,-0.017235,-0.19892,-0.082782,-0.10643,-0.23669,-0.19797,0.088209,-0.12531,0.095275,0.43403,0.07391,0.16274,0.2979,0.040422,-0.17251,-0.1644,
,,,,,,,,,,0.12126,0.043633,0.016415,0.045794,0.19479,0.32434,-0.071993,0.19691,0.10821,-0.21129,-0.25246,0.20642,-0.21381,0.073826,0.12686,0.022235,0.073389,0.12138,0.065878,0.1925,-0.045568,-0.21003,0.13321,-0.13099,-0.28941,
,,,,,,,,,,-0.20263,0.28366,-0.17982,-0.062079,0.049425,0.28611,0.21113,0.53205,0.15869,0.041498,-0.11729,-0.20341,-0.14492,0.1329,-0.052542,0.033637,0.16901,0.10723,-0.066834,-0.10842,-0.24687,-0.25758,-0.20438,0.035807,0.13475,
,,,,,,,,,,0.22104,-0.08961,0.26223,-0.059984,-0.24086,0.058004,-0.2211,0.13051,-0.1027,-0.36574,-0.33092,-0.012597,-0.24088,0.10006,0.17537,-0.11862,-0.006481,-0.007622,0.045387,-0.034765,0.0074953,-0.15099,-0.15081,0.14592,-0.33084,
,,,,,,,,,,-0.3111,0.034568,-0.33664,0.091481,-0.34231,0.066668,-0.12184,0.4059,0.0036198,-0.18625,-0.077653,0.16017,0.34618,-0.092624,-0.34228,-0.59706,0.16655,-0.51243,0.10071,-0.21001,0.29881,0.001176,-0.19974,0.060464,0.079988,
