"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,50,0.5,0.3,1,1e-12,5000,3600,1e-08,1,-0.53124,-0.060893,0.049447,-0.0074388,-0.098993,0.012746,0.0035721,0.053628,0.24904,0.04261,-0.16668,-0.035529,-0.087889,-0.09258,0.048041,-0.33764,0.13105,-0.12496,0.031249,-0.14842,0.025375,0.061823,-0.11242,0.235,-0.16852,-0.10518,0.088621,-0.11065,-0.085631,0.18698,-0.15423,-0.11949,-0.070297,-0.099513,0.013683,-0.12446,0.30406,-0.012697,-0.056183,0.14751,-0.10171,0.013819,-0.19533,-0.32703,0.1518,0.27853,0.34469,-0.14519,-0.15664,-0.05712,
,,,,,,,,,,0.0012788,-0.43131,-0.17592,0.011531,0.019381,-0.15305,0.024235,0.078212,-0.19306,-0.066325,0.12958,-0.17897,0.02968,0.0052821,0.22712,-0.01705,0.076237,-0.063075,-0.026743,-0.088873,0.23428,0.086343,-0.027458,-0.049788,0.094364,-0.0028,0.047058,0.07545,-0.31733,-0.16326,0.13009,0.085424,0.098101,-0.10024,0.045525,-0.093157,-0.03894,-0.083076,0.22904,0.14699,-0.023667,0.009851,0.051152,0.0022782,-0.06563,0.12417,-0.065983,0.3201,0.064157,0.0058559,
,,,,,,,,,,0.08782,0.15635,-0.40333,-0.0047163,0.12118,-0.062564,0.10469,-0.15985,0.15063,-0.2917,0.14198,0.15987,0.14021,-0.01272,0.08796,-0.088147,0.080269,-0.2802,0.093598,0.10579,0.20634,0.12813,0.040579,-0.09064,-0.094208,0.0091268,-0.1034,0.093648,0.0069937,-0.099556,0.11314,-0.0098417,-0.090737,-0.17368,0.06717,0.037096,0.042894,0.0023974,0.12023,0.0018939,0.014941,-0.020416,-0.04076,0.070133,0.34225,0.066518,-0.12755,0.015172,0.053174,-0.2672,
,,,,,,,,,,-0.019531,-0.10825,-0.14766,0.02472,-0.027331,-0.17562,0.047034,0.42005,-0.10733,0.062808,-0.08747,0.11768,0.027929,-0.15618,0.072812,-0.018737,0.034669,0.29612,-0.31452,-0.17133,-0.098879,0.12009,-0.065338,0.22465,-0.10666,-0.075743,-0.0010541,-0.023554,0.048183,-0.083931,0.022738,-0.065454,-0.070266,0.074965,0.20225,0.082714,0.099168,-0.19187,-0.078602,-0.10128,0.17975,0.43451,0.12186,0.030687,0.04787,-0.16058,-0.14296,0.013795,0.2527,0.088516,
,,,,,,,,,,-0.21462,-0.10467,0.21494,0.043198,0.13025,0.086646,-0.065168,-0.023155,-0.040863,-0.047953,0.18711,0.0079291,-0.21685,-0.11011,-0.13462,0.099792,-0.10468,-0.16745,-0.048375,0.074026,-0.0030525,0.020542,-0.085955,-0.31297,-0.13411,0.035636,0.027367,0.11475,-0.10295,-0.14944,0.17967,-0.013845,0.029793,0.19525,-0.030988,-0.014178,0.13032,-0.0094828,0.08102,-0.13957,0.12886,0.051544,-0.12387,0.13717,-0.19375,0.11596,-0.27061,-0.14116,0.23419,-0.06656,
,,,,,,,,,,-0.10077,-0.1558,0.10348,0.018762,-0.027754,0.66036,-0.025323,-0.044687,0.087043,-0.1138,0.09843,-0.158,0.013122,0.25598,-0.063236,0.016588,-0.16443,-0.016442,-0.082542,-0.12603,-0.13049,-0.01438,0.065152,0.054835,-0.11375,0.079446,0.073561,-0.14737,-0.0055622,0.07063,0.044184,-0.27847,-0.026185,-0.16195,-0.054466,-0.12111,-0.006038,-0.21074,0.25387,0.033015,-0.011719,-0.26828,-0.080776,-0.024622,0.15176,-0.031379,-0.16292,0.014495,-0.047448,0.098881,
,,,,,,,,,,0.095589,-0.22275,0.13195,-0.15242,0.041952,0.14157,0.23786,-0.043915,-0.12618,0.027434,0.037938,0.094604,0.11826,0.0877,0.078923,0.033367,0.20838,-0.3706,0.22948,0.26658,0.18974,-0.0060209,0.097875,-0.24523,0.090348,-0.20526,0.06674,-0.048114,-0.0027606,-0.20976,-0.037355,-0.095047,0.25325,-0.015083,0.090859,0.028456,0.14397,0.0042843,-0.35704,-0.14854,0.034984,0.17201,0.17694,0.27036,-0.068627,-0.38141,0.1213,-0.12619,0.1626,-0.12814,
,,,,,,,,,,0.17303,0.14274,0.11904,-0.033673,-0.042014,0.0083081,0.18754,-0.21988,0.019201,-0.091474,-0.28411,0.076955,0.1581,0.065924,-0.18648,-0.0041591,-0.28441,0.061016,-0.00588,0.10553,-0.11837,0.14619,0.038679,-0.066996,-0.11525,0.22995,0.058255,-0.21652,0.069426,0.072203,0.1111,-0.0623,0.16462,-0.18631,-0.038095,-0.1064,0.064554,-0.024419,-0.22191,-0.090308,0.019013,-0.051858,0.033857,-0.11717,-0.14803,-0.14842,-0.037829,-0.11981,-0.062827,0.11273,
,,,,,,,,,,-0.088221,0.33072,-0.19001,0.021706,0.04275,0.1074,0.14908,0.15655,0.17944,-0.083764,0.080678,0.10658,0.051607,0.096138,-0.37453,-0.069047,0.088119,-0.019021,-0.22134,-0.28654,0.012776,0.10853,-0.18121,0.066673,0.13627,0.010384,0.011508,0.15864,0.023262,0.1355,-0.13351,0.22005,-0.1625,-0.16121,-0.23049,-0.12182,-0.084783,0.044313,0.19682,-0.026988,-0.077644,0.081125,-0.053387,0.068867,-0.012762,-0.17418,-0.1468,-0.14865,-0.19943,-0.22546,
,,,,,,,,,,-0.10707,-0.10042,0.018925,0.1316,0.077368,0.2192,0.1553,0.12259,0.13451,-0.31277,-0.027864,-0.21793,-0.057251,-0.2352,-0.11242,-0.034587,-0.1665,0.026318,0.06463,0.1485,0.028098,-0.019309,-0.053659,-0.36158,0.046175,-0.051877,0.11849,0.088007,0.026347,0.010758,-0.15545,-0.067601,-0.030495,0.10577,0.12532,0.030226,-0.0080923,-0.090318,-0.04449,-0.075947,0.086082,0.063143,0.064722,0.069818,0.052473,0.05604,-0.040621,0.33056,-0.22727,-0.011272,
,,,,,,,,,,-0.051825,0.11377,-0.16622,0.082128,0.12522,-0.1325,-0.02132,0.05711,-0.3166,0.15804,-0.30003,0.15431,0.0055982,-0.10932,-0.10168,0.038366,0.22211,-0.039191,-0.36319,0.028778,-0.065864,0.10488,-0.16261,0.29199,-0.0064972,0.046757,-0.15958,0.079632,-0.025569,-0.069248,0.1984,0.0051095,0.020171,-0.098309,-0.023796,-0.0087321,0.1188,-0.036716,0.1026,0.32274,0.26618,-0.022997,-0.09201,-0.0082007,0.032381,0.10454,0.26515,0.25228,0.11155,0.077593,
,,,,,,,,,,-0.1593,0.1013,-0.015054,0.17823,-0.080684,-0.020706,-0.20729,0.094056,0.10385,-0.11776,0.13799,-0.17014,-0.022356,0.13009,-0.18317,-0.019469,0.16889,0.16505,0.038025,-0.098964,0.10222,0.13703,0.10323,0.065164,-0.0050361,0.036073,0.063478,0.21305,-0.047424,-0.038143,-0.076043,0.0017478,-0.070653,-0.02704,-0.040124,0.087461,-0.16063,0.063534,-0.10598,-0.15893,0.14619,0.14537,-0.04246,-0.031402,-0.080872,0.1742,-0.29875,0.14416,0.1378,0.33002,
,,,,,,,,,,-0.12746,0.061139,0.072161,0.01098,0.066814,-0.0045685,-0.0052873,-0.09026,0.11412,0.14544,-0.098398,-0.2054,-0.010601,0.082725,-0.040979,0.15244,-0.22416,-0.071277,-0.069744,0.17729,-0.1488,-0.22786,-0.0057306,-0.049488,0.15664,0.10916,-0.26313,-0.072538,0.20289,-0.17235,0.34471,-0.085361,0.041715,-0.096598,-0.015381,-0.16252,-0.15397,-0.07328,-0.23722,0.11976,0.0066657,-0.25354,0.10511,0.30128,-0.15859,-0.099391,0.2974,0.024429,-0.0085215,-0.24053,
,,,,,,,,,,-0.16304,0.10593,0.16879,-0.077895,-0.011797,0.10138,0.12834,0.16856,-0.036046,0.13003,-0.066957,-0.0059845,-0.12415,0.10005,0.033752,-0.43043,-0.20708,-0.051927,0.030183,-0.0094369,-0.020246,-0.064592,-0.013863,0.0078865,-0.090791,-0.14462,0.067465,-0.057773,-0.1366,0.016425,-0.1543,-0.13106,0.024509,-0.12833,0.050656,-0.063126,-0.0026411,0.048199,-0.09724,-0.15899,-0.15741,0.0089938,0.062825,-0.054849,0.14567,0.14974,0.29795,0.05213,-0.088009,0.14362,
