"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.1,0.3,1,1e-12,5000,3600,1e-08,1,0.75483,-0.10701,-0.027026,0.081516,0.032557,-0.06585,-0.65675,0.018203,-0.2734,-0.1058,
,,,,,,,,,,0.64234,-0.6774,0.7505,0.62058,-0.18036,-0.47596,-0.05581,-0.16473,-0.030017,-0.57852,
,,,,,,,,,,-0.30933,0.35653,0.83415,0.44472,0.15592,0.57229,-0.20621,-0.40446,0.43741,0.13597,
,,,,,,,,,,-0.20271,0.044769,0.29926,-0.76527,-0.22374,-0.03699,0.0495,-0.017781,0.41226,-0.055022,
,,,,,,,,,,0.16459,0.60973,0.25873,0.026193,-0.67933,0.38776,-0.26887,-0.066307,-0.039785,0.51584,
,,,,,,,,,,-0.12039,0.21207,0.50248,-0.48967,-0.55476,-0.42536,0.088242,0.060748,-0.18875,-0.42989,
,,,,,,,,,,0.6302,-0.03482,0.16634,0.58918,-0.11505,0.28732,0.46578,0.3138,-0.48087,0.3069,
,,,,,,,,,,0.51731,0.11731,-0.77956,0.042383,-0.1983,-0.365,0.077386,-0.6767,0.21245,0.045423,
,,,,,,,,,,0.17678,0.34677,-0.26959,-0.48889,0.13919,0.39767,-0.037424,0.41293,0.21169,0.026122,
,,,,,,,,,,0.17824,-0.12591,0.16182,0.13702,-0.47518,0.45933,-0.40775,-0.23063,-0.37245,0.2605,
