"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,25,1,0.9,1,1e-12,5000,3600,1e-08,1,-0.39035,-0.21344,-0.071652,0.049095,0.17071,-0.16834,-0.51706,0.077123,0.016191,0.03556,-0.10431,-0.37113,-0.14507,-0.19423,0.27263,-0.015817,-0.058433,-0.30045,-0.01964,-0.048587,0.17179,0.044415,0.12335,-0.041115,-0.21697,
,,,,,,,,,,-0.12038,-0.56861,0.18313,-0.11762,0.062762,0.090498,0.035598,-0.10754,-0.094925,-0.50588,0.15953,0.16507,-0.086703,-0.13401,-0.066507,-0.038703,-0.15865,0.025899,0.25871,-0.032987,0.34008,0.061213,-0.011114,-0.09819,0.048939,
,,,,,,,,,,0.14616,-0.14919,0.081988,-0.17874,-0.007149,0.27792,0.18225,0.02666,-0.38076,-0.23869,-0.055892,-0.24847,-0.51057,0.028543,0.11968,0.20702,-0.0082815,-0.21104,0.059917,-0.38853,0.10529,0.32266,0.40497,-0.093448,0.043061,
,,,,,,,,,,0.10375,0.22557,0.078824,-0.032117,-0.036147,0.091361,-0.33621,0.28355,0.14548,-0.00029648,-0.33099,-0.12796,-0.2656,-0.1239,-0.10945,0.13348,-0.073666,0.20335,-0.061275,-0.014664,0.023026,-0.082443,0.007714,0.14166,-0.00012924,
,,,,,,,,,,-0.3061,0.01083,-0.0041589,-0.17819,-0.27496,0.10964,0.038985,0.35897,-0.07837,-0.18576,0.064407,-0.22714,-0.13076,0.030215,0.29899,-0.089948,0.035178,-0.12534,-0.2696,0.043005,0.028713,-0.057601,-0.29279,0.31142,-0.2356,
,,,,,,,,,,-0.38044,-0.017798,0.21647,0.067499,-0.12067,0.41934,0.13236,0.17248,-0.11107,-0.46853,0.17271,0.06168,-0.27074,0.031752,0.062311,-0.26852,0.36896,-0.15715,-0.14796,-0.25503,-0.059314,-0.17913,0.00057207,0.39845,0.11216,
,,,,,,,,,,0.028425,-0.22566,-0.1341,0.02765,-0.050651,0.029192,0.18687,0.012506,0.069373,-0.068636,-0.39894,-0.19373,0.03966,-0.0058732,0.034903,0.18094,-0.21343,0.16816,0.08215,0.12252,-0.024784,0.085398,0.044887,-0.25888,0.0096531,
,,,,,,,,,,-0.046361,-0.061588,-0.092426,-0.2433,0.16025,-0.059869,0.29656,0.18936,0.17212,0.14337,0.40931,0.095722,0.19436,-0.1878,0.21646,0.068315,-0.091215,0.054786,-0.24172,-0.056893,0.11829,0.060723,-0.24129,-0.23347,0.13976,
,,,,,,,,,,0.1608,-0.032804,-0.22088,-0.041365,-0.21625,-0.14084,0.038542,0.041712,0.2694,-0.1187,0.33841,-0.054652,0.157,-0.1182,0.47548,0.12567,0.010591,-0.067786,-0.21951,0.23604,0.42836,-0.2902,-0.12933,-0.17752,0.12283,
,,,,,,,,,,0.23473,0.184,0.20351,0.34153,0.069081,-0.2429,-0.29487,-0.19237,-0.096325,-0.79117,-0.21888,-0.073087,-9.4937e-05,-0.21302,0.23403,-0.0144,-0.13493,-0.21691,-0.17344,-0.071053,0.1687,0.086375,0.058529,-0.0015202,0.2452,
,,,,,,,,,,0.047865,0.14156,0.30207,0.2414,0.13333,0.040426,-0.19139,-0.1256,0.15207,0.041434,0.13684,0.24385,0.30248,-0.06933,0.11639,0.075602,-0.044632,0.25534,0.19215,0.046642,0.063414,-0.14145,0.15883,0.0017727,-0.39447,
