"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,15,0.25,0.7,1,1e-12,5000,3600,1e-08,1,-0.64685,-0.17209,-0.24306,-0.26017,0.076772,-0.070292,-0.44036,0.2491,0.19091,0.09309,-0.13517,0.26518,-0.066508,0.14663,-0.18794,
,,,,,,,,,,0.26521,-0.61438,-0.15803,-0.24049,0.42391,0.17364,0.3114,-0.3249,0.16194,-0.043733,-0.42699,-0.13743,-0.057435,-0.27088,0.20795,
,,,,,,,,,,0.088199,0.0018509,0.39097,-0.0086785,0.17682,0.064243,0.40724,-0.11946,-0.16827,-0.072199,-0.054476,0.23989,0.16115,-0.3006,-0.065046,
,,,,,,,,,,0.1646,-0.070506,-0.16259,1.4,-0.015442,-0.20592,0.26702,-0.17339,-0.45223,-0.21897,0.060889,-0.24664,0.21317,-0.36306,0.20491,
,,,,,,,,,,-0.64759,0.40176,-0.11003,0.2375,0.098803,-0.074139,0.080063,-0.10301,-0.17227,-0.14164,-0.35808,0.41239,0.23496,-0.66311,0.14984,
,,,,,,,,,,0.14563,-0.10513,-0.082224,-0.17782,-0.17436,0.52025,0.85049,-0.061637,0.25274,0.23842,0.0204,-0.48516,-0.082802,-0.17916,-0.27195,
,,,,,,,,,,0.064476,-0.1905,0.039299,-0.44,0.099672,-0.40218,1.0956,-0.032401,0.5149,-0.0077851,0.34284,0.080419,-0.46059,-0.51386,0.25933,
,,,,,,,,,,-0.05583,-0.48825,0.1388,-0.07875,0.17974,-0.13011,0.16244,-0.2318,-0.25909,-0.079273,0.12128,-0.22891,0.33565,0.17965,0.033735,
,,,,,,,,,,-0.13274,-0.037023,0.04348,0.015724,0.31944,0.04261,0.12963,0.38675,-0.00068468,-0.18053,0.19287,0.13828,-0.014382,-0.10727,-0.19235,
,,,,,,,,,,-0.040584,0.16687,0.36857,-0.45485,-0.10047,-0.23653,0.24953,0.094681,0.51305,-0.10188,0.2558,-0.045406,0.25435,-0.059489,0.18281,
,,,,,,,,,,0.079053,0.16983,0.29092,0.032169,0.048476,-0.095501,0.21082,0.31174,-0.59032,0.39067,0.36795,-0.076073,0.31098,-0.43853,-0.26938,
,,,,,,,,,,-0.22201,-0.020051,0.37554,0.10388,0.24569,0.0014148,0.14845,-0.1336,0.10407,-0.13562,0.23781,1.0553,0.16815,0.27882,0.039146,
,,,,,,,,,,-0.34511,-0.11008,-0.15655,-0.28739,0.27263,-0.19343,-0.1873,0.068361,0.0403,-0.27611,-0.31673,-0.065791,0.31691,0.35837,-0.18697,
,,,,,,,,,,0.35208,0.070138,0.40407,-0.031062,0.20297,0.20816,0.077399,-0.039326,-0.37863,0.062076,0.21106,0.32834,-0.17341,-0.24163,0.21378,
,,,,,,,,,,-0.19778,0.064957,0.32354,-0.00097798,0.26201,0.089098,-0.15574,0.2352,0.20216,0.021365,0.53064,0.19446,0.16844,-0.27404,-0.13225,
