"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,15,1,0.9,1,1e-12,5000,3600,1e-08,1,0.31267,-0.12941,-0.71043,0.097793,-0.2446,-0.09898,-0.23561,-0.27058,0.40363,-0.59253,0.14529,0.0082515,0.2892,0.089936,0.10197,
,,,,,,,,,,0.040435,-0.2278,-0.19959,-0.015947,-0.40393,-0.3379,0.10076,0.20788,-0.21012,-0.59897,-0.52915,0.037,-0.047754,0.24516,-0.049216,
,,,,,,,,,,0.16392,-0.085461,-0.35958,-0.24721,0.088119,0.12827,-0.23007,0.17053,0.41783,-0.099112,-0.35237,0.034919,0.26654,-0.21663,0.17057,
,,,,,,,,,,-0.49065,-0.15827,0.080036,0.30939,-0.25156,0.070804,0.10997,0.023646,0.18072,0.11058,0.41076,-0.080662,-0.037612,-0.19084,-0.087874,
,,,,,,,,,,0.15794,-0.15232,-0.38215,-0.012887,-0.25613,-0.29246,0.060017,0.28247,0.52946,-0.030565,-0.024056,0.065287,0.15343,-0.27346,0.15085,
,,,,,,,,,,-0.11182,0.24945,0.21632,0.071574,-0.19113,-0.055091,0.48784,-0.23443,-0.28674,0.5493,-0.22636,0.14988,0.1059,-0.16714,-0.21918,
,,,,,,,,,,-0.44075,0.019268,-0.14478,-0.44408,-0.051165,0.081699,-0.17267,-0.15483,0.046938,0.039626,-0.17508,0.013543,-0.56533,0.22165,-0.20058,
,,,,,,,,,,0.17205,0.18218,0.027462,-0.12362,-0.042837,0.078767,-0.1548,0.48766,0.21613,0.14189,0.47815,0.059049,0.14423,0.46659,-0.11417,
,,,,,,,,,,0.02431,-0.14253,0.18836,-0.057834,-0.073061,-0.064106,0.27159,0.00044466,0.5219,0.033754,0.070681,-0.13551,-0.16406,0.34191,-0.029759,
,,,,,,,,,,-0.27249,0.49895,0.30169,-0.086804,0.20691,-0.3477,0.076446,0.12602,-0.41791,-0.13625,-0.18836,-0.022444,0.043882,-0.22118,0.27177,
,,,,,,,,,,-0.080449,0.39548,0.10965,0.71671,0.13615,0.09317,-0.308,-0.03068,0.017513,-0.071993,-0.62013,-0.50305,-0.20526,-0.17207,0.065505,
,,,,,,,,,,0.24872,-0.051305,-0.25443,-0.16152,-0.074302,0.25135,0.010287,0.2801,0.37271,-0.06265,-0.030648,0.23233,0.47148,-0.055813,0.047658,
,,,,,,,,,,-0.076604,0.40593,0.25912,0.41711,-0.35901,-0.14094,-0.17983,0.51001,0.28903,-0.50668,0.13243,0.38735,-0.1701,-0.13165,0.093105,
,,,,,,,,,,-0.11461,0.20551,-0.048679,0.79695,-0.068988,0.30289,0.11156,0.16394,-0.21927,0.05936,0.17159,0.28569,-0.23809,0.75635,-0.32736,
,,,,,,,,,,-0.36405,-0.28093,-0.13236,0.028888,0.34267,0.31112,0.0059953,0.018284,-0.12486,-0.060832,-0.21112,-0.11737,0.1705,-0.16961,0.38562,
