"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.25,0.3,1,1e-12,5000,3600,1e-08,1,0.054006,0.33747,-0.37197,0.29996,0.22812,0.29286,0.50914,0.11045,-0.18966,-0.093996,
,,,,,,,,,,0.18283,0.30292,0.23869,0.0078907,-0.43328,0.49585,-0.059145,-0.19893,0.22344,-0.061406,
,,,,,,,,,,0.12975,0.079833,-0.16623,-0.11254,0.35105,0.39327,-0.23109,0.34434,0.38417,0.028637,
,,,,,,,,,,0.31707,-0.60421,0.39657,1.0036,0.047067,-0.072906,0.43558,0.74413,0.07059,-0.070619,
,,,,,,,,,,0.1552,-0.28946,-0.1729,0.28065,-0.2555,0.10613,0.27609,-0.78672,0.1169,-0.40127,
,,,,,,,,,,0.39856,0.2973,-0.23254,-0.20149,-0.50232,0.7284,-0.16615,0.062602,-0.17282,0.15255,
,,,,,,,,,,-0.63398,-0.55133,-0.23909,0.035069,-0.081338,-0.19663,0.7293,0.29895,0.3537,-0.45585,
,,,,,,,,,,-0.096293,0.44741,0.62446,-0.098238,-0.021997,-0.0036326,0.44616,-0.33242,-0.028546,-0.096276,
,,,,,,,,,,-0.11486,-0.15309,-0.10426,-0.18281,0.032824,-0.18649,0.0099202,0.028377,0.27155,-0.44537,
,,,,,,,,,,-0.018305,0.16689,-0.50881,0.15037,-0.13803,0.021742,0.058583,0.053946,0.37149,0.080069,
