"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,50,1,0.3,1,1e-12,5000,3600,1e-08,1,0.23787,0.21854,-0.083544,0.24776,-0.044941,0.057082,-0.31543,0.19749,-0.32116,0.16554,-0.012946,-0.25112,0.029822,0.034561,-0.039247,0.30501,-0.033139,0.046004,-0.22512,0.096955,0.040973,0.14248,0.017944,0.050613,0.021572,-0.18414,0.056099,0.11256,-0.28953,-0.0040429,0.092854,0.029042,0.084697,-0.095097,-0.12747,-0.0877,-0.12489,-0.01398,0.11697,0.018423,-0.041938,-0.034786,-0.0856,-0.013947,0.056187,0.24156,-0.13586,0.11904,0.029672,0.065645,
,,,,,,,,,,0.050654,0.48895,0.11014,0.18165,-0.055302,0.11976,-0.045236,0.062381,-0.10312,-0.11112,-0.096163,-0.14076,-0.084147,-0.10362,0.093379,-0.10539,-0.06872,0.12809,0.16253,-0.022726,0.016224,-0.03383,0.087943,-0.12989,-0.058967,0.051348,-0.14402,0.07274,0.21117,0.0044798,0.06999,0.026118,0.065561,-0.020417,-0.16742,-0.087789,-0.1059,-0.31676,0.0082505,-0.1115,0.33553,-0.013048,0.0092452,-0.29918,0.18047,0.33535,-0.049487,-0.060795,-0.19545,0.033043,
,,,,,,,,,,-0.062582,0.15494,0.38848,0.023912,-0.0056909,-0.019027,-0.14353,0.057436,0.012239,0.00024645,-0.094613,0.036597,-0.10366,-0.025826,-0.12366,0.044342,0.20372,-0.005508,0.079511,-0.020415,-0.11348,-0.048637,-0.086866,-0.024161,0.021721,-0.036637,0.11845,0.081695,-0.013379,-0.11379,0.19627,-0.06526,0.028952,0.046942,-0.10505,-0.20981,-0.028622,-0.14854,0.0070982,0.28261,-0.032128,-0.42514,0.10831,0.069003,-0.20745,-0.066233,-0.189,0.021682,-0.31492,0.088442,
,,,,,,,,,,-0.07908,-0.039007,0.26027,-0.07218,0.079019,0.067126,0.41836,0.15233,0.24369,-0.16972,-0.16894,0.057721,-0.23307,-0.091595,0.15643,-0.037512,0.36974,0.21371,0.0042383,0.051624,0.069554,0.07166,-0.29817,0.15046,-0.11749,0.10817,0.24003,0.16704,-0.043311,0.13344,-0.086706,-0.15321,0.12743,0.096437,0.082496,0.28174,0.03252,0.16205,0.067004,-0.17087,-0.071904,0.0059101,-0.10343,0.085791,0.045994,-0.052303,-0.029685,0.10106,0.052761,-0.018796,
,,,,,,,,,,-0.13325,0.09356,-0.066413,-0.35939,-0.10654,-0.15355,0.023498,-0.2617,0.074052,0.23569,0.18513,-0.0017214,-0.17713,0.10154,-0.032405,0.20192,-0.12955,-0.0559,0.20452,-0.0045416,-0.075334,-0.18561,-0.064425,0.096256,0.31431,-0.099687,0.12662,0.0024219,-0.21595,0.08032,0.11124,-0.13426,-0.15382,0.021255,-0.039086,0.11904,-0.072483,-0.06365,0.21565,-0.024068,-0.084929,-0.07699,-0.019789,-0.073443,-0.084899,0.15731,0.011678,0.27322,-0.25099,0.1366,
,,,,,,,,,,0.082987,-0.24153,-0.11893,-0.12337,-0.04704,0.023034,0.16633,-0.043636,0.10435,-0.094968,0.22633,0.060534,-0.00092802,0.21854,-0.072053,-0.026648,-0.045506,-0.13963,-0.0033456,0.10797,0.21641,-0.12502,0.11636,-0.20379,0.10547,-0.041568,0.34004,0.10151,-0.094428,-0.26148,-0.31404,-0.0157,-0.22684,0.015988,0.23271,-0.0065248,0.16337,-0.093664,0.098909,0.11682,0.0050753,0.017521,-0.2037,0.031809,0.29361,-0.048917,0.14692,0.18076,-0.036144,0.031792,
,,,,,,,,,,0.13741,0.011115,-0.19867,-0.23027,-0.13018,0.018207,-0.10155,0.19536,-0.074074,-0.0016585,-0.05914,0.13906,-0.072244,-0.038028,-0.15008,0.16358,0.10567,-0.13772,0.067974,-0.0022193,-0.036687,-0.018715,-0.081622,0.17967,0.054096,-0.10071,0.15558,0.14782,0.19554,0.22662,-0.16545,-0.13467,-0.25333,0.076914,0.011002,0.057186,0.19187,0.091278,0.089827,0.10018,-0.070399,0.040311,-0.015004,-0.016305,-0.050488,-0.054819,0.20656,0.14166,-0.19517,-0.084428,
,,,,,,,,,,-0.060229,-0.034055,0.13329,0.10937,-0.23054,-0.12099,-0.024292,-0.18553,-0.066831,-0.11176,-0.0069365,-0.17697,0.096468,-0.20334,0.07506,-0.002389,-0.37381,-0.030038,-0.20048,-0.056287,-0.017215,0.12015,-0.17401,-0.064399,0.014851,-0.24019,0.081413,-0.08488,-0.0032652,0.090705,-0.040129,0.077292,0.077186,-0.15057,0.13855,-0.054651,0.097772,0.24316,-0.27604,-0.070068,0.1883,0.37542,-0.17005,0.12362,0.067864,0.029201,-0.034196,0.14737,-0.0027395,-0.14833,
,,,,,,,,,,0.066257,-0.11882,0.021468,0.018557,-0.039393,0.092507,-0.13625,-0.057202,0.14553,-0.087365,0.27515,0.17694,-0.17549,-0.18922,0.025966,-0.02335,-0.049676,-0.18051,0.16842,-0.10192,0.15561,-0.047987,-0.042252,0.13874,0.039106,-0.033157,0.19208,0.095268,-0.18163,0.059465,-0.014029,0.065821,0.13497,0.010179,0.021571,-0.0018591,-0.25603,0.077008,-0.091953,-0.17181,-0.046403,0.042394,0.086847,-0.057894,0.059588,-0.087928,-0.14934,-0.080396,0.04101,-0.24871,
,,,,,,,,,,-0.19477,0.12364,-0.011709,0.074242,-0.041479,0.032804,-0.032027,-0.017356,0.14745,-0.26251,-0.15652,0.13476,-0.21514,-0.098357,0.21413,0.12344,-0.22939,0.10453,-0.0051874,0.063319,0.12468,0.056019,-0.018168,-0.15686,0.0082664,0.19689,0.050508,-0.12467,0.21694,0.073227,0.0062897,0.26567,0.040804,-0.18648,0.1196,0.19936,0.10161,-0.2942,-0.19198,0.00713,0.0078339,0.091296,0.083001,0.063196,-0.10174,-0.017486,0.08946,-0.1884,0.21383,-0.049001,
