"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,15,1,0.3,1,1e-12,5000,3600,1e-08,1,0.28068,-0.014159,0.039224,-0.58585,-0.51189,0.34321,-0.085801,0.034211,-0.028436,0.077902,0.22218,-0.16872,0.20256,-0.7239,0.20303,
,,,,,,,,,,-0.011901,-0.18955,-0.2602,-0.17263,0.37852,-0.27283,-0.37411,-0.32462,-0.27438,-0.018794,-0.036455,0.020452,-0.17841,-0.32199,-0.39184,
,,,,,,,,,,0.16817,-0.14974,0.38032,0.0039158,-0.091015,-0.30509,0.56189,0.17283,-0.25,0.15894,-0.27755,-0.044531,0.046122,0.058145,-0.023691,
,,,,,,,,,,0.17558,0.23269,0.17554,-0.29995,0.18417,0.14988,-0.02646,0.30607,0.020572,0.064232,-0.0039179,-0.20093,0.20532,0.2779,-0.066793,
,,,,,,,,,,-0.022573,0.02278,0.12781,-0.411,-0.34088,-0.19414,0.023548,0.1092,-0.28932,0.066359,0.13129,0.20263,0.55218,0.21167,0.38421,
,,,,,,,,,,0.40216,0.18368,-0.077438,0.067338,0.14383,0.94197,0.18152,-0.35619,-0.19088,0.074023,-0.068715,0.72121,0.34719,0.010517,-0.51663,
,,,,,,,,,,0.26864,0.1992,0.45651,-0.1374,0.1459,-0.1781,0.6548,-0.34363,0.63989,-0.13204,0.42288,-0.17882,-0.35852,-0.44186,0.31972,
,,,,,,,,,,-0.15392,0.31995,-0.47814,-0.44149,-0.04564,0.036079,0.14483,0.9192,0.26469,-0.14819,0.10807,-0.19651,0.19172,0.11873,-0.052118,
,,,,,,,,,,0.27302,-0.14711,-0.18971,-0.019682,0.40057,-0.25424,0.38819,0.19253,-0.25684,-0.014006,-0.17564,-0.035431,-0.038429,-0.11317,0.13515,
,,,,,,,,,,0.21559,-0.16754,0.019662,-0.13703,-0.49111,0.062833,0.12986,-0.18374,-0.25211,0.69451,-0.019864,-0.09336,-0.14222,0.13494,0.24406,
,,,,,,,,,,-0.26901,0.089444,0.30802,-0.10055,-0.077654,0.051197,0.20219,0.041271,0.34616,-0.30064,0.043623,-0.30581,0.40653,0.20837,0.51895,
,,,,,,,,,,0.30901,0.085783,0.16512,0.15446,0.17295,0.060299,-0.19868,-0.074472,-0.20301,0.054109,0.19655,0.080088,-0.037346,-0.068551,0.39747,
,,,,,,,,,,-0.37038,0.40146,-0.16817,0.079487,0.06342,0.040612,0.19192,-0.27984,-0.16386,-0.31961,-0.11242,0.36721,0.67713,0.44928,0.42906,
,,,,,,,,,,-0.02731,0.11667,0.14417,0.026812,0.39374,-0.12483,-0.03696,0.34431,0.1941,-0.35969,-0.14028,-0.23277,-0.040918,0.014921,0.50161,
,,,,,,,,,,-0.13857,0.04857,0.052835,-0.0045375,-0.055845,0.017627,0.19518,-0.11468,0.16236,-0.2271,-0.32106,-0.26937,-0.1712,0.31566,-0.019915,
