"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,20,0.25,0.3,1,1e-12,5000,3600,1e-08,1,-0.070234,-0.039372,0.044115,-0.47493,0.08136,-0.074221,0.11918,-0.08841,-0.088721,0.36398,0.031364,0.34411,-0.21135,-0.13051,-0.14118,-0.069237,0.18488,-0.22852,0.40366,-0.34806,
,,,,,,,,,,-0.15403,-0.37448,-0.0059742,0.074434,0.0095402,-0.5396,-0.26968,0.12281,-0.020307,0.20103,0.030061,0.11745,-0.077032,-0.21858,0.3231,0.1435,-0.21889,0.0055059,0.12106,0.13344,
,,,,,,,,,,-0.048296,-0.12253,-0.22142,0.071347,0.36048,-0.2798,0.28707,-0.10513,-0.19774,-0.14873,0.24384,0.11024,-0.012281,0.24999,0.0091878,0.034178,-0.13451,0.19164,-0.032251,0.1553,
,,,,,,,,,,0.097996,0.2685,-0.19162,0.088172,-0.19364,-0.22599,0.21625,0.21249,0.14065,0.052442,-0.075964,-0.079756,-0.11541,-0.090028,-0.15248,-0.185,0.25919,0.2483,0.092688,0.13669,
,,,,,,,,,,0.058779,-0.26344,0.090571,0.4934,0.11603,-0.20631,0.18267,0.30137,0.098725,-0.086362,0.20323,0.31056,-0.024401,0.1256,0.097529,0.028108,0.15546,0.14355,0.44129,-0.17681,
,,,,,,,,,,0.0011598,0.10253,0.058969,0.080544,0.41255,-0.45549,-0.12575,-0.27363,0.22447,0.031782,-0.14811,-0.25856,-0.21546,-0.13877,0.29194,-0.071879,-0.15764,0.16131,0.19665,0.22966,
,,,,,,,,,,-0.13049,0.032383,0.071012,-0.0071785,0.15728,0.037349,0.2378,-0.22606,-0.043152,-0.19262,0.072636,0.048932,0.40298,-0.15028,-0.023392,0.027747,0.17247,0.10008,-0.3147,-0.16328,
,,,,,,,,,,0.023995,0.033286,0.42595,-0.09292,0.078989,-0.20393,-0.24425,-0.92745,-0.18845,0.23386,0.06194,0.090219,-0.21775,-0.3724,0.1875,-0.10529,0.10548,0.1452,-0.23629,-0.17769,
,,,,,,,,,,0.14608,0.032456,-0.046658,-0.083152,-0.28794,0.10879,-0.13749,-0.10353,-0.49434,0.11257,-0.27176,0.40947,-0.30652,-0.017033,0.07127,0.21782,-0.44325,-0.12388,-0.17194,-0.26028,
,,,,,,,,,,0.046673,0.2589,-0.1167,0.10188,-0.068789,0.12056,-0.16294,-0.16825,0.28427,-0.16006,0.22239,-0.12653,-0.089224,-0.078776,-0.35572,-0.29865,0.10127,-0.014188,0.013801,0.069115,
,,,,,,,,,,0.30633,0.073019,0.095907,0.12339,-0.053865,-0.42065,-0.31208,0.32274,0.090076,-0.33936,0.16434,-0.047918,0.039848,-0.13511,0.1424,0.10283,-0.29204,-0.19472,-0.13442,-0.068051,
,,,,,,,,,,0.081767,0.12406,-0.13262,0.54497,0.048657,-0.58711,-0.16506,-0.062064,0.35308,-0.29688,-0.17592,0.328,-0.081094,0.12962,0.04151,-0.047211,0.12823,-0.16935,0.049293,0.36023,
,,,,,,,,,,0.30917,-0.43243,0.12896,-0.014307,0.053202,-0.25751,-0.28989,0.34182,0.35914,-0.031064,-0.02234,-0.246,-0.12847,-0.29836,-0.13817,-0.01298,-0.14164,0.14175,0.24311,0.43588,
,,,,,,,,,,-0.13331,-0.0026663,0.24513,0.028304,-0.11082,-0.1106,-0.15309,0.26348,0.14901,-0.053657,0.11471,-0.088844,0.026631,-0.051186,0.1376,0.15943,0.083152,-0.27001,-0.23961,-0.10799,
,,,,,,,,,,0.28227,0.34769,-0.37858,-0.25475,-0.053125,0.11299,0.42147,0.33763,0.043844,0.37382,0.52359,-0.14591,-0.62935,0.11892,-0.086804,0.20361,0.17088,0.046307,0.22889,-0.21,
,,,,,,,,,,0.28465,-0.1921,0.19979,0.48242,0.22431,0.42879,-0.078289,-0.1366,0.045175,0.075024,-0.23602,-0.48782,-0.21803,-0.067994,0.25567,-0.30451,0.097839,0.37717,0.084515,0.17589,
,,,,,,,,,,0.18015,0.25476,0.33214,-0.30645,-0.24989,-0.082642,-0.22256,-0.025248,0.10673,0.47573,0.21559,-0.045388,-0.25456,-0.2463,0.37366,0.045012,0.30214,0.074406,-0.23078,-0.035227,
,,,,,,,,,,0.11078,-0.033242,-0.024081,-0.063417,-0.12799,-0.04388,0.16654,-0.074396,0.042507,0.11871,-0.092716,0.031085,0.1833,-0.13055,0.028478,0.29605,0.46804,0.020226,0.13527,-0.38065,
,,,,,,,,,,-0.34248,-0.31745,0.37848,-0.066553,0.21388,0.11448,-0.059512,0.18088,0.39847,-0.13702,-0.36766,0.26831,0.29275,-0.13046,0.16915,-0.34329,0.20208,-0.22077,0.2855,0.39153,
,,,,,,,,,,0.069363,-0.19788,-0.19595,-0.20641,-0.035017,0.27069,-0.28716,-0.037576,0.37251,0.27328,-0.014087,0.0073701,0.19542,-0.18546,0.192,0.35452,-0.23709,-0.061525,0.41561,-0.32683,
