"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,20,0.5,0.9,1,1e-12,5000,3600,1e-08,1,0.12759,-0.41805,-0.056191,0.0071471,0.14948,0.039405,-0.017709,0.16208,0.010036,-0.11355,0.072478,0.23208,-0.072369,0.17483,0.094558,0.16836,-0.058101,-0.2792,-0.19324,-0.023612,
,,,,,,,,,,0.12784,-0.17643,0.089531,-0.034021,0.23286,-0.35462,0.081808,0.30507,-0.070042,0.021143,0.14261,0.32437,-0.06734,-0.17206,-0.052944,-0.09203,-0.071984,-0.022597,-0.02691,-0.093042,
,,,,,,,,,,-0.084261,0.095984,0.079546,0.016745,-0.17189,0.47326,0.12812,-0.34312,0.31737,0.037963,-0.027022,-0.3755,-0.15235,0.093297,0.12851,0.13087,-0.04191,-0.06499,-0.1471,0.12765,
,,,,,,,,,,0.47907,0.31966,-0.15956,-0.20665,-0.11904,0.1005,-0.44309,-0.13277,0.1782,0.13333,0.1715,-0.17275,0.20508,0.12143,-0.088166,-0.16488,-0.52771,0.23619,-0.040511,-0.17148,
,,,,,,,,,,-0.088089,0.12591,0.12917,-0.0023322,-0.35314,-0.40417,-0.18495,-0.23709,-0.095891,-0.13451,0.14994,-0.33937,0.58734,0.23609,-0.20119,-0.075938,0.38015,-0.35578,-0.31399,0.39292,
,,,,,,,,,,-0.14446,0.20061,0.2206,0.21351,0.20323,0.33126,0.10179,-0.025381,-0.2348,-0.062091,0.045018,0.025886,-0.20052,0.28305,0.1815,0.020611,0.10046,0.048853,-0.17876,0.27268,
,,,,,,,,,,-0.02601,0.018036,-0.26477,-0.27851,-0.024103,-0.098039,-0.17865,-0.49286,-0.17514,0.12732,0.13082,-0.1215,-0.43216,-0.22121,-0.42872,-0.093816,0.027236,-0.32471,0.2651,-0.16152,
,,,,,,,,,,0.13759,0.46302,-0.21117,0.17271,0.12653,0.0952,-0.017596,0.08008,-0.39645,-0.0052064,-0.27586,-0.10135,-0.20176,0.15863,-0.37596,0.0029416,-0.11947,-0.23665,0.30579,-0.074558,
,,,,,,,,,,-0.081037,0.071002,-0.43151,-0.045023,0.0057188,0.012985,0.041931,-0.50491,-0.046738,0.36556,-0.033735,0.098733,-0.073394,-0.27186,0.059549,-0.41726,0.30892,-0.069553,0.078544,0.074954,
,,,,,,,,,,-0.14305,-0.20047,-0.13193,0.012176,-0.12258,-0.19575,-0.17336,0.051226,0.16287,-0.33659,-0.046991,0.046683,-0.22355,-0.14828,-0.12706,0.015338,0.20211,0.21193,-0.0083499,-0.22378,
,,,,,,,,,,-0.025114,0.19187,-0.371,0.034103,0.038753,-0.24924,-0.07287,-0.32374,0.17259,0.11511,-0.090051,0.11301,-0.56354,-0.059078,-0.082429,-0.18432,0.25843,-0.17327,0.1224,0.061783,
,,,,,,,,,,0.028462,-0.4083,0.24617,0.0069131,0.068362,0.24795,0.022957,-0.013777,0.24443,-0.10078,0.24367,0.48483,-0.015392,-0.15364,0.31912,-0.064124,0.60139,-0.4047,-0.082759,0.33606,
,,,,,,,,,,0.21334,0.11491,-0.052154,0.034184,0.53405,-0.28231,0.079384,0.025228,-0.24,0.057997,0.1497,0.015072,0.70311,0.055952,-0.47285,0.23889,0.28932,0.077032,0.089657,0.37831,
,,,,,,,,,,-0.10787,0.040757,-0.050112,-0.0028935,-0.068688,-0.057649,0.35969,0.1101,-0.012754,0.01852,-0.082164,0.041315,-0.22393,0.44724,-0.12855,-0.026534,0.20833,-0.22099,0.082959,-0.17687,
,,,,,,,,,,-0.06772,-0.23341,0.24722,-0.1049,-0.21193,0.14346,-0.29434,-0.29487,0.27921,-0.10991,0.40076,0.065278,0.34849,-0.27416,0.051424,-0.044854,-0.099203,-0.40231,0.099306,0.32194,
,,,,,,,,,,-0.1463,0.048339,-0.0028293,0.15221,-0.33395,0.27354,0.15927,0.048789,0.096157,0.14847,0.041457,-0.18812,-0.28263,-0.10416,0.15206,0.28762,-0.27859,-0.04022,0.0585,-0.20896,
,,,,,,,,,,0.056391,0.16557,-0.25664,0.247,0.091075,0.076167,0.097805,-0.1431,-0.14087,0.1611,-0.13741,0.11084,-0.23713,0.7178,0.12302,-0.1101,-0.41391,-0.3033,0.22129,-0.032841,
,,,,,,,,,,0.0014574,-0.25938,-0.27056,-0.18194,0.080127,0.21586,0.12394,0.28119,0.098631,-0.28614,0.09541,-0.14473,0.44078,-0.39811,-0.075753,-0.29611,0.20937,0.25958,0.19471,0.21454,
,,,,,,,,,,-0.20149,0.064699,0.014614,-0.399,-0.21389,0.26636,-0.18604,-0.17084,0.34134,-0.1027,-0.23507,0.12864,0.30606,-0.031343,0.47962,-0.74224,-0.41741,-0.21331,0.57379,-0.19273,
,,,,,,,,,,0.21036,0.11203,0.057177,-0.069043,0.0088131,-0.0036596,0.06817,-0.29697,0.080545,0.02477,0.18662,-0.085792,-0.034135,0.035654,0.1325,0.20241,-0.35606,0.0763,0.13457,0.34672,
