"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,1,0.9,1,1e-12,5000,3600,1e-08,1,-0.83861,-0.40977,-0.044347,0.03898,-0.15272,0.43797,0.17256,0.12509,-0.1068,-0.2744,
,,,,,,,,,,-0.49317,-0.9486,-0.071861,0.0030234,-0.032333,-0.022579,0.58621,-0.035575,-0.48224,-0.31071,
,,,,,,,,,,0.093253,-0.24644,0.64255,0.50275,0.19111,0.50414,0.31499,-0.57839,-0.22433,-0.092836,
,,,,,,,,,,0.41751,-0.24451,0.098138,-0.017403,-0.23627,-0.26405,0.032537,0.66138,-0.27405,0.26072,
,,,,,,,,,,-0.073607,-0.089709,0.52056,0.20189,-0.10147,0.025408,-0.60665,0.11356,0.022604,0.06139,
,,,,,,,,,,0.39066,0.045324,0.2369,0.24603,0.59571,0.2396,-0.041447,-0.25119,0.049212,0.094138,
,,,,,,,,,,-0.076986,0.074641,-0.036366,0.41962,-0.23054,-0.30576,-0.067774,-0.071882,-0.057614,-0.22456,
,,,,,,,,,,-0.20008,-0.26704,0.1823,-0.049219,-0.1097,0.018717,0.75577,0.13461,0.23117,-0.21746,
,,,,,,,,,,-0.39162,0.10777,0.058532,0.19874,0.14598,-0.083855,0.024427,0.04908,0.29603,0.18115,
,,,,,,,,,,0.33859,0.16285,0.18116,0.020743,0.1274,0.27123,0.11878,0.056477,0.074131,-1.0221,
