"repeat","dim","snr","delta","rank","mineigval_correction","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,15,0.5,0.7,1,1e-12,5000,3600,1e-08,1,0.53377,0.50382,0.021853,-0.064952,-0.19626,-0.10569,-0.25386,0.034781,0.11261,-0.25554,0.03317,-0.096359,-0.29825,0.18438,-0.30082,
,,,,,,,,,,-0.12296,-0.42393,-0.54033,0.030372,0.11064,0.52656,0.07973,0.44525,-0.2594,0.25131,-0.011108,-0.40541,0.0064473,-0.084815,-0.0054392,
,,,,,,,,,,0.19136,0.087738,1.1446,0.4018,-0.32789,-0.17356,0.11557,0.072117,-0.012356,-0.31213,0.038328,0.23407,-0.095963,0.12711,0.13691,
,,,,,,,,,,0.17088,-0.15641,-0.44356,-0.28829,-0.22412,-0.24513,-0.12983,0.17515,0.32323,0.046686,0.3008,0.41779,0.075044,-0.090277,-0.019936,
,,,,,,,,,,0.32117,0.026576,-0.27229,-0.14332,-0.15787,0.077774,0.073411,0.4269,0.088338,-0.22821,0.2479,0.1477,0.018387,0.10851,0.47911,
,,,,,,,,,,-0.41558,0.061953,0.092804,0.11301,-0.14338,0.58291,-0.072309,0.20032,0.69393,0.0713,-0.42123,-0.69209,-0.36287,0.16229,-0.069287,
,,,,,,,,,,-0.36783,-0.27911,0.42585,0.10796,-0.082739,0.078116,-0.40487,0.63643,0.31272,-0.030759,0.00080119,0.2444,-0.0020257,0.014431,0.15545,
,,,,,,,,,,0.50697,0.24053,-0.040802,0.064791,-0.1512,0.11414,0.10409,0.48393,0.45122,-0.38131,-0.52254,0.59223,0.00018119,-0.31709,-0.31262,
,,,,,,,,,,-0.16329,-0.044174,-0.00049568,0.46018,0.28972,0.10937,-0.1316,-0.32535,0.40905,0.27542,0.51779,-0.53345,-0.097717,-0.077999,-0.18017,
,,,,,,,,,,0.023313,-0.36651,0.30964,-0.24302,-0.45785,0.025657,-0.58462,0.31288,-0.31725,-0.55489,0.40751,0.40459,0.076136,-0.26324,0.11346,
,,,,,,,,,,0.16203,-0.25777,0.042105,-0.061005,0.057425,-0.011333,0.10678,-0.12609,-0.17309,0.11009,0.43068,0.28062,-0.19187,0.1256,0.16941,
,,,,,,,,,,-0.021439,0.28857,-0.025885,-0.15386,-0.17314,-0.19528,0.53116,0.013813,0.39175,-0.084735,0.077022,0.17649,-0.31063,-0.10706,0.075994,
,,,,,,,,,,-0.38451,-0.020951,-0.038792,-0.21158,0.12618,-0.17099,0.12845,0.25184,-0.25809,-0.48838,0.1882,-0.15952,-0.28705,-0.18686,0.56074,
,,,,,,,,,,-0.018346,0.37377,-0.18337,-0.098905,-0.4204,0.41809,-0.07727,0.07489,0.23051,-0.22447,-0.091983,-0.59966,-0.16973,-0.32567,-0.13059,
,,,,,,,,,,-0.12699,-0.11867,0.11775,0.48834,0.46418,-0.54471,0.4236,-0.019131,0.15866,0.077547,0.26016,0.63764,-0.3357,0.23834,0.0098285,
