"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,15.5599,15.5599,42.0825,25.7865,
1,0.075654,0.42908,0.42908,28.2489,3.5025,
2,0.088352,0.20911,0.20911,28.6262,3.5427,
3,0.10324,0.14351,0.14351,28.7799,4.1705,
4,0.11955,0.11171,0.11171,28.8683,4.4758,
5,0.1325,0.092693,0.092693,28.9277,4.651,
6,0.15006,0.063865,0.063865,29.0317,4.3056,
7,0.16468,0.049785,0.049785,29.0916,4.5924,
8,0.18094,0.041352,0.041352,29.1318,4.7556,
9,0.20441,0.02853,0.02853,29.2022,4.3902,
10,0.2294,0.022256,0.022256,29.2427,4.6662,
11,0.24949,0.018493,0.018493,29.2698,4.822,
12,0.27214,0.012766,0.012766,29.3173,4.4441,
13,0.29579,0.0099622,0.0099622,29.3446,4.7135,
14,0.32356,0.0082794,0.0082794,29.3628,4.8649,
15,0.3571,0.0057171,0.0057171,29.3948,4.479,
16,0.38545,0.0044621,0.0044621,29.4131,4.7443,
17,0.41462,0.0037087,0.0037087,29.4254,4.8929,
18,0.457,0.0025612,0.0025612,29.4469,4.5018,
19,0.49227,0.0020884,0.0020884,29.4572,4.7242,
20,0.52219,0.001511,0.001511,29.4714,4.1183,
21,0.52361,0.001511,0.001511,29.4714,4.1183,
22,0.57953,0.00093499,0.00093499,29.4888,3.5306,
23,0.58087,0.00093499,0.00093499,29.4888,3.5306,
24,0.65243,0.00051542,0.00051542,29.5053,3.2002,
25,0.65458,0.00051542,0.00051542,29.5053,3.2002,
26,0.72212,0.00026362,0.00026362,29.5189,3.1469,
27,0.7341,0.00026362,0.00026362,29.5189,3.1469,
28,0.79502,0.00012863,0.00012863,29.5291,3.2464,
29,0.8069,0.00012863,0.00012863,29.5291,3.2464,
30,0.94583,6.0925e-05,6.0925e-05,29.5366,3.3878,
31,0.9476,6.0925e-05,6.0925e-05,29.5366,3.3878,
