"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,5.084,5.084,38.5553,15.6442,
1,0.053835,0.33213,0.33213,22.178,2.3887,
2,0.075159,0.15835,0.15835,22.447,2.2385,
3,0.093311,0.10795,0.10795,22.5489,2.3249,
4,0.11305,0.083752,0.083752,22.6058,2.3866,
5,0.13278,0.069373,0.069373,22.6433,2.4225,
6,0.1531,0.047698,0.047698,22.7077,2.249,
7,0.17601,0.037156,0.037156,22.7441,2.3164,
8,0.20734,0.030847,0.030847,22.7683,2.3573,
9,0.24467,0.021272,0.021272,22.8102,2.1984,
10,0.2899,0.016592,0.016592,22.834,2.2697,
11,0.33034,0.013786,0.013786,22.8499,2.3139,
12,0.37143,0.0095166,0.0095166,22.8775,2.1647,
13,0.41406,0.0074267,0.0074267,22.8932,2.2386,
14,0.44378,0.0061722,0.0061722,22.9037,2.2849,
15,0.4744,0.0042623,0.0042623,22.922,2.1421,
16,0.50805,0.0033268,0.0033268,22.9325,2.2178,
17,0.54558,0.0027651,0.0027651,22.9395,2.2656,
18,0.58268,0.0019097,0.0019097,22.9517,2.127,
19,0.6161,0.0014906,0.0014906,22.9586,2.2038,
20,0.65097,0.001239,0.001239,22.9633,2.2527,
21,0.69288,0.00085576,0.00085576,22.9714,2.1169,
22,0.71908,0.00082373,0.00082373,22.9721,2.1294,
23,0.7724,0.0005663,0.0005663,22.9788,2.0111,
24,0.77395,0.0005663,0.0005663,22.9788,2.0111,
25,0.84146,0.0003365,0.0003365,22.9863,2.0969,
26,0.84359,0.0003365,0.0003365,22.9863,2.0969,
27,0.93942,0.00018058,0.00018058,22.9929,2.3498,
28,0.94073,0.00018058,0.00018058,22.9929,2.3498,
29,1.0674,9.081e-05,9.081e-05,22.9982,2.6391,
30,1.0688,9.081e-05,9.081e-05,22.9982,2.6391,
