"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,4.5177,4.5177,112.043,27.4215,
1,0.2591,0.44246,0.44246,60.5011,5.8106,
2,0.38677,0.090483,0.090483,54.7386,3.379,
3,0.42493,0.069024,0.069024,54.7783,3.5339,
4,0.44827,0.056662,0.056662,54.8038,3.6124,
5,0.47626,0.038531,0.038531,54.8465,3.2958,
6,0.50103,0.029876,0.029876,54.8703,3.4479,
7,0.52795,0.024739,0.024739,54.886,3.5291,
8,0.56183,0.017008,0.017008,54.9129,3.2334,
9,0.60062,0.013249,0.013249,54.9282,3.3885,
10,0.63156,0.011001,0.011001,54.9383,3.4736,
11,0.67234,0.0075878,0.0075878,54.9559,3.1898,
12,0.7094,0.0059195,0.0059195,54.9659,3.3486,
13,0.74188,0.0049189,0.0049189,54.9726,3.4367,
14,0.77906,0.0033962,0.0033962,54.9842,3.1601,
15,0.82437,0.0026506,0.0026506,54.9909,3.3218,
16,0.86249,0.0022031,0.0022031,54.9953,3.4121,
17,0.9055,0.0015215,0.0015215,55.003,3.1402,
18,0.95502,0.0011876,0.0011876,55.0075,3.304,
19,1.0009,0.00098716,0.00098716,55.0104,3.3957,
20,1.0569,0.00068181,0.00068181,55.0156,3.127,
21,1.1577,0.0005322,0.0005322,55.0185,3.2921,
22,1.2099,0.00047743,0.00047743,55.0197,3.3494,
23,1.3254,0.00036079,0.00036079,55.0225,2.9767,
24,1.3268,0.00036079,0.00036079,55.0225,2.9767,
25,1.4507,0.00023183,0.00023183,55.0261,2.5968,
26,1.4522,0.00023183,0.00023183,55.0261,2.5968,
27,1.6018,0.00013115,0.00013115,55.0298,2.3993,
28,1.6078,0.00013115,0.00013115,55.0298,2.3993,
29,1.7862,6.8184e-05,6.8184e-05,55.0329,2.4101,
30,1.7876,6.8184e-05,6.8184e-05,55.0329,2.4101,
