"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,17.159,17.159,52.5704,33.7156,
1,0.22774,0.83138,0.83138,32.5523,6.706,
2,0.29705,0.26561,0.26561,33.7811,5.8169,
3,0.33457,0.16329,0.16329,34.0837,6.0882,
4,0.38078,0.12047,0.12047,34.2313,6.1295,
5,0.44219,0.096845,0.096845,34.3215,6.1151,
6,0.50396,0.06397,0.06397,34.463,5.4573,
7,0.54432,0.048947,0.048947,34.5373,5.5741,
8,0.58728,0.040278,0.040278,34.5846,5.6341,
9,0.63875,0.02755,0.02755,34.6629,5.1532,
10,0.68543,0.021461,0.021461,34.706,5.3343,
11,0.74451,0.017838,0.017838,34.7343,5.4377,
12,0.83315,0.012343,0.012343,34.7829,5.0168,
13,0.88725,0.0096538,0.0096538,34.8105,5.2298,
14,0.92584,0.0080372,0.0080372,34.8289,5.3524,
15,0.97893,0.0055669,0.0055669,34.8607,4.9487,
16,1.0348,0.0043531,0.0043531,34.879,5.1783,
17,1.1081,0.0036227,0.0036227,34.8911,5.3105,
18,1.2105,0.0025068,0.0025068,34.9123,4.9121,
19,1.3204,0.0020847,0.0020847,34.9216,5.0968,
20,1.4845,0.0015014,0.0015014,34.936,4.5263,
21,1.4908,0.0015014,0.0015014,34.936,4.5263,
22,1.6574,0.0009257,0.0009257,34.9533,4.0965,
23,1.6661,0.00092569,0.00092569,34.9533,4.0965,
24,1.7716,0.00050912,0.00050912,34.9696,4.0256,
25,1.7735,0.00050912,0.00050912,34.9696,4.0256,
26,2.0664,0.00026004,0.00026004,34.9829,4.2253,
27,2.068,0.00026004,0.00026004,34.9829,4.2253,
28,2.2997,0.00012678,0.00012678,34.9929,4.5131,
29,2.3017,0.00012678,0.00012678,34.9929,4.5131,
30,2.6015,6.0018e-05,6.0018e-05,35.0001,4.7815,
31,2.604,6.0018e-05,6.0018e-05,35.0001,4.7815,
