"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,3.2651,3.2651,41.642,13.5449,
1,0.098636,0.093201,0.093201,25.5331,1.5105,
2,0.1231,0.061506,0.061506,25.5707,1.3602,
3,0.14755,0.04705,0.04705,25.5905,1.3875,
4,0.17109,0.03867,0.03867,25.6032,1.4,
5,0.21057,0.026319,0.026319,25.6244,1.2783,
6,0.24304,0.0204,0.0204,25.6361,1.3115,
7,0.26997,0.016886,0.016886,25.6438,1.3289,
8,0.30899,0.011596,0.011596,25.657,1.2219,
9,0.34384,0.0090244,0.0090244,25.6644,1.2591,
10,0.37702,0.0074872,0.0074872,25.6693,1.2798,
11,0.41418,0.0051574,0.0051574,25.6777,1.1824,
12,0.45184,0.0040198,0.0040198,25.6825,1.2225,
13,0.51692,0.0033381,0.0033381,25.6857,1.2456,
14,0.57345,0.0023023,0.0023023,25.6912,1.1547,
15,0.62145,0.0017957,0.0017957,25.6943,1.1969,
16,0.66153,0.0014919,0.0014919,25.6964,1.2217,
17,0.70984,0.0010296,0.0010296,25.7,1.1354,
18,0.76545,0.00080336,0.00080336,25.702,1.1791,
19,0.8245,0.00066757,0.00066757,25.7034,1.2052,
20,0.88929,0.00046089,0.00046089,25.7058,1.122,
21,0.94848,0.00035967,0.00035967,25.7072,1.1669,
22,1.0101,0.00029892,0.00029892,25.7081,1.1938,
23,1.0803,0.00020642,0.00020642,25.7097,1.1128,
24,1.1504,0.0001611,0.0001611,25.7106,1.1585,
25,1.1982,0.00014783,0.00014783,25.7109,1.172,
26,1.3103,0.00011101,0.00011101,25.7118,1.0684,
27,1.3128,0.00011101,0.00011101,25.7118,1.0684,
28,1.421,7.0924e-05,7.0924e-05,25.7129,1.013,
29,1.4227,7.0924e-05,7.0924e-05,25.7129,1.013,
30,1.6279,3.9961e-05,3.9961e-05,25.714,1.0589,
31,1.6345,3.9961e-05,3.9961e-05,25.714,1.0589,
