"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.34732,0.34732,62.1186,11.7777,
1,0.34075,0.16193,0.16193,33.1942,3.1818,
2,0.49097,0.060825,0.060825,29.8559,1.8863,
3,0.51654,0.047628,0.047628,29.8749,1.9426,
4,0.53941,0.039661,0.039661,29.8876,1.9743,
5,0.56673,0.027472,0.027472,29.9094,1.8233,
6,0.59164,0.021478,0.021478,29.9219,1.8888,
7,0.6216,0.017871,0.017871,29.9301,1.9267,
8,0.65329,0.012362,0.012362,29.9445,1.784,
9,0.68046,0.0096565,0.0096565,29.9527,1.8552,
10,0.70424,0.0080312,0.0080312,29.9581,1.8966,
11,0.74798,0.005551,0.005551,29.9676,1.7587,
12,0.78516,0.0043347,0.0043347,29.973,1.8336,
13,0.82089,0.003604,0.003604,29.9766,1.8773,
14,0.86562,0.0024901,0.0024901,29.9829,1.7425,
15,0.92118,0.0019441,0.0019441,29.9865,1.8195,
16,0.98358,0.0016161,0.0016161,29.9889,1.8647,
17,1.0395,0.0011164,0.0011164,29.9931,1.7318,
18,1.1074,0.00087152,0.00087152,29.9955,1.8103,
19,1.1711,0.00072447,0.00072447,29.9971,1.8564,
20,1.2273,0.00050042,0.00050042,29.9998,1.7248,
21,1.3255,0.00039063,0.00039063,30.0014,1.8042,
22,1.3983,0.00032471,0.00032471,30.0025,1.8509,
23,1.457,0.00022428,0.00022428,30.0044,1.7202,
24,1.5559,0.00017966,0.00017966,30.0053,1.7928,
25,1.681,0.00013068,0.00013068,30.0065,1.615,
26,1.6884,0.00013068,0.00013068,30.0065,1.615,
27,1.8074,8.1226e-05,8.1226e-05,30.008,1.5118,
28,1.8141,8.1226e-05,8.1226e-05,30.008,1.5118,
29,1.9922,4.4912e-05,4.4912e-05,30.0094,1.5524,
30,1.9938,4.4912e-05,4.4912e-05,30.0094,1.5524,
