"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,75,0.04,3,4,10000,180,17,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0.40172,-0.99818,-0.71696,-0.042108,0.63204,-0.26856,0.98355,-0.57372,0.86378,-0.17525,-0.65351,0.73592,-0.74598,0.99642,0.98498,0.84522,-0.93765,0.8517,-0.60328,-0.46411,0.56873,-0.17545,0.77113,-0.32324,-0.03337,-0.96741,-0.98361,-0.4022,-0.020943,0.42449,0.99998,0.43059,-0.28139,-0.97045,-0.74629,0.58871,0.98291,-0.14669,0.56749,-0.99768,-0.98397,-0.47938,0.48819,-0.36301,0.9996,0.50688,-0.93933,0.6606,0.22988,0.24337,-0.32991,0.87765,0.052276,0.93933,0.73066,-0.38421,0.44673,-0.22718,0.45703,0.80012,-0.047325,-0.98313,0.48807,0.97874,-0.043737,0.064087,0.52594,0.95805,0.39714,0.47421,0.39898,0.86953,-0.38937,0.81807,0.77176,
,,,,,,,0,8,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0.91576,-0.060291,0.69711,-0.99911,0.77494,-0.96326,0.18061,0.81905,0.50386,-0.98452,0.75691,-0.67706,0.66597,-0.084565,0.17269,-0.53442,0.34759,-0.52402,-0.79753,0.88578,-0.82252,-0.98449,-0.63667,0.94632,-0.99944,-0.25323,-0.18033,0.91555,-0.99978,0.90543,-0.0057247,-0.90255,0.95959,0.24129,-0.66563,-0.80835,-0.18409,-0.98918,0.82338,0.068064,0.17831,-0.87761,-0.87274,-0.93178,-0.028264,0.86202,-0.34301,0.75074,-0.97322,-0.96993,0.94401,0.47931,-0.99863,0.34303,-0.68274,-0.92325,-0.89467,0.97385,0.88945,-0.59985,0.99888,-0.18292,-0.8728,0.20509,0.99904,0.99794,0.85052,0.28661,-0.91776,0.88041,0.91696,0.49389,0.92108,-0.57512,-0.63591,
,,,,,,,-1,-1,27,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,18,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-1,0,0,0,11,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,10,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,0,0,20,-1,-1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,0,-1,15,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,-1,-1,0,14,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,0,0,0,-1,-1,10,0,-1,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
