"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.04,1,10,10000,180,3,0,0,-1,0,-1,0,-1,0,0,0.5801,0.9741,-0.4751,-0.61893,-0.043859,-0.84404,0.67523,0.98669,-0.032583,-0.36105,
,,,,,,,0,5,0,-1,-1,0,-1,-1,-1,0,-0.81454,-0.22611,0.87993,-0.78545,-0.99904,0.53628,0.73761,0.16261,0.99947,0.93254,
,,,,,,,0,0,2,0,-1,-1,0,0,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,8,-1,-1,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,8,-1,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,6,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,-1,-1,5,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,-1,0,6,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,-1,0,-1,-1,5,0,,,,,,,,,,,
,,,,,,,0,0,0,-1,-1,0,0,0,0,2,,,,,,,,,,,
