"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.04,1,8,10000,180,5,-1,0,-1,-1,-1,0,0,0,-1,0.913,-0.52173,0.73713,0.70265,-0.60653,0.99986,0.60081,-0.22685,-0.94954,0.45095,
,,,,,,,-1,5,-1,-1,0,0,0,0,-1,-1,-0.40795,-0.85311,0.67575,0.71153,-0.79506,0.016904,-0.79939,-0.97393,-0.31364,-0.89255,
,,,,,,,0,-1,6,-1,-1,-1,0,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,5,-1,0,0,-1,0,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,5,-1,0,0,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,6,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,0,0,0,0,0,-1,1,0,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,-1,0,0,0,3,0,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,-1,0,0,3,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,-1,-1,0,-1,0,5,,,,,,,,,,,
