"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.02,1,4,10000,180,3,0,0,-1,0,0,0,-1,0,-1,-0.22491,-0.74217,-0.72202,0.88512,-0.8908,0.9774,-0.75513,-0.63862,0.89956,-0.35314,
,,,,,,,0,4,-1,0,-1,0,0,-1,0,-1,0.97438,0.67021,-0.69187,-0.46537,0.4544,0.2114,-0.65557,0.76952,0.43679,0.93557,
,,,,,,,0,-1,7,-1,-1,0,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,6,0,-1,-1,-1,0,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,0,3,0,-1,0,0,0,,,,,,,,,,,
,,,,,,,0,0,0,-1,0,3,-1,0,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,-1,6,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,0,-1,5,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,0,0,0,0,0,2,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,-1,-1,0,-1,7,,,,,,,,,,,
