"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.01,1,10,10000,180,6,0,-1,0,-1,0,-1,-1,-1,-1,0.49191,0.07988,-0.70366,-0.97488,-0.81486,0.23674,0.87226,0.4651,-0.3721,0.5077,
,,,,,,,0,5,0,0,-1,-1,-1,0,-1,-1,-0.87064,-0.9968,0.71053,-0.22275,-0.57966,-0.97157,-0.48904,0.88526,-0.92819,-0.86154,
,,,,,,,-1,0,7,-1,-1,0,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,4,-1,0,0,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,7,0,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,0,0,5,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,-1,6,-1,0,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,0,-1,-1,5,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,-1,-1,0,0,6,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,-1,0,0,0,5,,,,,,,,,,,
