"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.02,1,4,10000,180,5,-1,0,-1,0,0,-1,0,-1,-1,-0.42168,-0.56234,0.78158,0.76414,-0.64958,0.21654,-0.059542,0.061465,-0.29508,-0.43376,
,,,,,,,-1,4,-1,0,0,-1,0,-1,0,0,0.90675,0.8269,-0.62381,0.64505,-0.76029,0.97627,-0.99823,-0.99811,0.95547,0.90103,
,,,,,,,0,-1,4,0,0,-1,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,0,0,4,-1,-1,0,0,-1,0,,,,,,,,,,,
,,,,,,,0,0,0,-1,4,-1,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,6,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,-1,6,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,0,-1,0,-1,4,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,0,-1,-1,-1,6,0,,,,,,,,,,,
,,,,,,,-1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
