"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
3,10,0.04,1,8,10000,180,3,0,-1,0,0,-1,-1,0,0,0,0.43228,0.23705,-0.99884,0.64325,0.95901,-0.9836,-0.97778,0.8335,-0.36297,-0.99836,
,,,,,,,0,5,-1,-1,0,0,-1,0,-1,-1,-0.90174,0.9715,0.048192,0.76565,0.28337,0.18037,-0.20964,0.55252,0.9318,-0.057262,
,,,,,,,-1,-1,6,0,0,-1,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,6,-1,-1,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,0,0,-1,5,-1,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,6,-1,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,-1,7,-1,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,-1,-1,6,-1,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,0,0,-1,6,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,0,-1,0,-1,4,,,,,,,,,,,
