"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.005,1,10,10000,180,6,-1,-1,-1,-1,0,0,0,-1,-1,-0.98497,-0.97929,0.60888,0.12415,-0.96813,0.2795,-0.99998,-0.57032,0.98561,0.94301,
,,,,,,,-1,4,0,0,0,-1,0,0,-1,-1,0.17274,-0.20248,0.79327,-0.99226,-0.25043,0.96015,-0.0065043,-0.82142,0.16902,0.33276,
,,,,,,,-1,0,6,-1,0,-1,-1,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,4,0,0,0,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,0,2,0,-1,0,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,5,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,0,0,-1,0,-1,-1,4,0,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,0,-1,0,2,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,-1,0,0,5,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,0,-1,0,-1,6,,,,,,,,,,,
