"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.005,1,8,10000,180,2,0,-1,0,0,0,0,-1,0,0,0.77678,-0.59594,-0.24361,-0.88422,0.33889,-0.44478,-0.80208,-0.39047,-0.94791,0.55686,
,,,,,,,0,4,0,-1,-1,-1,0,0,-1,0,-0.62977,-0.80303,-0.96987,0.46706,0.94082,0.89564,-0.59721,0.92062,-0.31853,0.83061,
,,,,,,,-1,0,7,0,-1,-1,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,4,0,-1,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,5,-1,0,0,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,5,-1,0,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,-1,0,-1,5,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,0,0,-1,5,-1,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,-1,0,0,-1,4,0,,,,,,,,,,,
,,,,,,,0,0,-1,0,-1,0,-1,0,0,3,,,,,,,,,,,
