"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.02,1,2,10000,180,5,0,-1,0,-1,-1,0,-1,0,-1,-0.092165,-0.78335,-0.95599,-0.99336,0.84279,0.55784,-0.74277,-0.99492,0.82824,-0.99341,
,,,,,,,0,5,0,-1,0,-1,0,-1,-1,-1,0.99574,0.62158,0.29339,-0.11508,-0.53824,0.82995,0.66955,-0.1007,-0.56037,-0.11461,
,,,,,,,-1,0,5,0,-1,0,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,5,0,-1,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,6,-1,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,5,0,0,-1,0,,,,,,,,,,,
,,,,,,,0,0,-1,0,-1,0,2,0,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,0,0,5,-1,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,-1,0,-1,7,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,0,0,0,-1,5,,,,,,,,,,,
