"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.02,1,8,10000,180,6,-1,0,-1,-1,0,-1,-1,0,-1,0.98083,-0.7219,-0.74686,-0.54514,-0.31116,0.97184,0.82481,0.55071,-0.96121,-0.29585,
,,,,,,,-1,6,-1,-1,-1,0,0,-1,-1,0,-0.19485,0.692,0.66498,-0.83835,0.95036,-0.23566,0.56541,-0.83469,-0.27583,-0.95524,
,,,,,,,0,-1,4,0,-1,-1,0,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,7,-1,0,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,5,0,0,0,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,0,2,-1,0,0,0,,,,,,,,,,,
,,,,,,,-1,0,0,-1,0,-1,6,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,0,-1,5,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,0,-1,-1,4,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,0,-1,0,0,5,,,,,,,,,,,
