"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.03,1,2,10000,180,7,-1,0,-1,-1,-1,0,-1,-1,-1,-0.3251,0.29808,0.70287,-0.47267,0.24487,0.94872,0.813,0.99941,-0.98422,0.38925,
,,,,,,,-1,7,-1,-1,-1,-1,0,0,-1,-1,-0.94568,0.95454,0.71132,-0.88124,0.96956,-0.31613,0.58227,-0.034238,0.17695,0.92113,
,,,,,,,0,-1,4,-1,0,0,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,6,0,-1,-1,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,4,0,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,3,0,0,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,0,5,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,-1,0,0,0,3,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,0,-1,-1,6,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,0,0,-1,0,0,3,,,,,,,,,,,
