"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.04,1,6,10000,180,4,0,-1,-1,0,-1,0,0,0,-1,-0.42536,-0.88363,-0.83954,-0.84483,0.812,-0.68035,0.97122,0.78318,0.91123,-0.96772,
,,,,,,,0,7,-1,-1,-1,-1,-1,-1,0,-1,0.90503,0.46818,0.5433,0.53504,0.58366,-0.73288,-0.23818,0.62179,0.4119,0.25204,
,,,,,,,-1,-1,5,0,0,-1,0,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,6,0,-1,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,0,3,0,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,6,0,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,0,-1,0,3,0,0,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,0,-1,0,5,-1,0,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,-1,0,-1,5,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,0,-1,0,0,4,,,,,,,,,,,
