"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
3,10,0.04,1,4,10000,180,5,-1,-1,0,-1,0,-1,-1,0,0,0.16707,-0.66292,0.37421,0.28894,-0.5882,0.74495,0.42927,0.82294,-0.74675,0.91827,
,,,,,,,-1,8,0,-1,-1,-1,-1,-1,-1,-1,0.98595,-0.74869,0.92734,0.95735,0.80872,0.66712,0.90317,-0.56813,-0.6651,-0.39595,
,,,,,,,-1,0,3,0,0,0,0,0,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,4,0,0,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,0,5,-1,0,-1,0,-1,,,,,,,,,,,
,,,,,,,0,-1,0,0,-1,4,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,0,0,-1,4,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,0,0,4,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,0,0,0,0,4,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,-1,-1,0,-1,7,,,,,,,,,,,
