"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
3,10,0.005,1,6,10000,180,6,-1,0,-1,-1,0,-1,-1,0,-1,0.70493,-0.53804,-0.61913,-0.75389,0.9919,0.96883,-0.94947,-0.96425,-0.90019,0.22535,
,,,,,,,-1,5,0,-1,0,-1,-1,0,-1,0,0.70928,0.84292,-0.78529,0.657,0.12703,-0.24771,-0.31385,0.26499,-0.4355,-0.97428,
,,,,,,,0,0,1,0,0,0,-1,0,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,6,-1,-1,0,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,0,-1,4,0,0,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,4,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,0,-1,5,-1,0,0,,,,,,,,,,,
,,,,,,,-1,0,0,-1,-1,0,-1,6,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,0,-1,0,0,-1,4,-1,,,,,,,,,,,
,,,,,,,-1,0,0,-1,0,-1,0,-1,-1,5,,,,,,,,,,,
