"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.005,1,10,10000,180,6,0,-1,0,-1,0,-1,-1,-1,-1,-0.19626,-0.9858,0.99413,0.47125,0.020353,0.8347,-0.98202,-0.95805,0.73267,-0.9245,
,,,,,,,0,4,0,-1,0,-1,-1,-1,0,0,-0.98055,-0.16792,-0.10817,0.882,-0.99979,0.55071,0.18878,-0.28659,0.68059,-0.38118,
,,,,,,,-1,0,5,0,0,-1,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,5,0,-1,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,0,0,0,4,0,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,0,6,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,-1,5,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,-1,0,0,5,0,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,-1,-1,0,6,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,-1,0,0,0,4,,,,,,,,,,,
