"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.005,1,6,10000,180,6,0,-1,-1,-1,-1,0,0,-1,-1,-0.086498,-0.76718,0.9461,0.97512,0.88831,0.28883,0.99554,0.49523,0.56853,-0.6853,
,,,,,,,0,3,0,0,-1,-1,0,-1,0,0,-0.99625,0.64143,-0.32387,0.22169,-0.45924,-0.95738,-0.094315,0.86876,-0.82266,-0.72826,
,,,,,,,-1,0,5,-1,0,-1,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,4,0,0,-1,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,5,0,-1,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,0,6,-1,-1,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,-1,5,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,-1,-1,-1,6,0,-1,,,,,,,,,,,
,,,,,,,-1,0,0,0,0,0,0,0,2,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,-1,0,-1,-1,6,,,,,,,,,,,
