"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
3,10,0.005,1,4,10000,180,5,0,-1,-1,0,-1,-1,0,-1,0,-0.0234,-0.94285,-0.74461,-0.98903,-0.80468,0.0024664,0.80617,-0.98289,-0.92929,-0.87812,
,,,,,,,0,5,0,0,-1,-1,-1,-1,-1,0,0.99973,-0.33322,0.6675,-0.14774,0.59371,1,-0.59169,0.18419,-0.36936,-0.47844,
,,,,,,,-1,0,4,0,0,-1,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,0,0,4,-1,0,0,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,5,-1,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,7,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,-1,7,-1,0,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,-1,-1,6,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,-1,0,-1,7,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,0,0,-1,-1,-1,4,,,,,,,,,,,
