"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.02,1,6,10000,180,4,-1,-1,0,-1,-1,0,0,0,0,-0.85937,1,-0.91947,-0.88195,0.99992,0.94142,0.24246,-0.82206,0.99997,0.84732,
,,,,,,,-1,3,0,0,-1,0,0,0,-1,0,0.51135,0.0020893,-0.39316,-0.47135,-0.012991,-0.33725,-0.97016,-0.5694,-0.0072891,0.53108,
,,,,,,,-1,0,4,-1,-1,0,-1,0,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,4,-1,-1,0,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,6,-1,0,-1,0,0,,,,,,,,,,,
,,,,,,,-1,0,0,-1,-1,6,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,0,0,3,-1,-1,0,,,,,,,,,,,
,,,,,,,0,0,0,0,-1,-1,-1,5,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,-1,-1,-1,6,-1,,,,,,,,,,,
,,,,,,,0,0,0,0,0,-1,0,-1,-1,3,,,,,,,,,,,
