"repeat","dim","snr","delta","rank","tolKKTres","maxOuterIter","maxtime","Z","x0",
1,50,0.25,0.3,1,10,10000,180,-0.42522,-0.03841,0.13569,0.13941,0.17081,0.18151,0.0087372,-0.050266,-0.30172,-0.081579,0.10147,-0.013642,-0.1632,-0.18563,0.091706,-0.064327,-0.082709,-0.16621,0.060902,-0.064709,-0.063898,0.036414,-0.02261,0.12345,-0.055303,0.13332,-0.059451,0.031156,0.15145,-0.042915,0.13714,-0.025921,-0.10084,0.072115,0.17306,-0.18741,0.38069,0.0051088,0.33187,0.18165,-0.11117,-0.0037955,-0.076459,-0.11643,0.04741,-0.11918,0.17219,0.2928,-0.22339,0.078161,-0.0019009,
,,,,,,,,0.040015,0.1117,0.2286,-0.12347,-0.090733,0.06031,0.070583,0.24703,-0.36016,-0.091272,-0.062969,-0.18184,-0.37698,-0.24325,0.079655,0.044832,0.033665,-0.21823,0.26814,-0.096947,-0.1802,-0.18839,0.0091756,-0.27102,-0.094234,0.035208,0.25861,0.038152,-0.082902,-0.090025,0.30887,0.012677,0.035168,-0.004777,0.14541,0.055024,0.12767,0.008531,0.094544,-0.32478,0.056682,-0.16865,0.068617,0.0097999,0.20075,-0.34075,0.014012,0.12399,-0.19569,-0.24361,0.10243,
,,,,,,,,0.087484,-0.05404,-0.16117,-0.21042,0.030816,0.23489,0.43544,0.10213,-0.14923,-0.038791,-0.039987,0.033001,-0.01241,0.11843,0.23232,-0.22236,0.028741,-0.46185,-0.040223,-0.10207,-0.006599,0.28441,0.035208,0.04449,0.24681,0.17471,0.26389,-0.046403,-0.15429,-0.1286,0.07731,-0.072224,-0.029652,-0.096548,0.0090817,-0.19806,-0.16785,-0.027912,-0.09861,0.099836,0.075613,0.11124,-0.14811,0.042059,-0.054668,-0.18697,0.10397,-0.10019,-0.11783,-0.10762,0.055641,
,,,,,,,,0.048457,-0.081089,-0.24622,0.29895,0.079291,-0.080832,0.31395,0.11007,-0.051645,-0.059737,-0.11261,0.082118,-0.15844,-0.11955,0.12568,-0.18587,0.14276,-0.19082,0.15436,0.30144,0.12605,-0.12948,0.033271,-0.04451,0.12307,0.055479,0.11783,-0.089467,0.15187,0.057035,0.21602,-0.24174,-0.14671,0.3341,0.0915,0.041775,0.11849,-0.015619,-0.02226,-0.19166,0.050602,-0.13298,-0.046659,0.024802,0.32227,0.027941,0.10996,0.093589,0.284,0.18358,-0.042064,
,,,,,,,,-0.0048088,0.17305,-0.15066,0.083182,-0.3428,0.12073,0.0014722,0.14499,0.32359,-0.053907,0.026633,0.051924,0.079701,-0.026375,0.27801,-0.14903,-0.16057,0.15158,-0.0011801,-0.035116,-0.0068297,-0.095837,0.00025085,-0.025276,0.15356,-0.0068629,-0.15398,0.035509,0.11916,0.10324,-0.13845,-0.32012,0.050694,0.048459,0.050764,-0.024364,-0.02581,-0.067213,0.1643,0.14753,0.1137,0.084088,0.027851,-0.072332,-0.099695,-0.10617,0.05276,-0.15233,0.052772,-0.1252,0.028432,
,,,,,,,,0.15184,0.19025,-0.029266,0.11381,-0.097325,-0.14065,-0.19909,-0.089401,0.23793,-0.14747,0.033274,0.089931,0.25719,0.041496,0.079454,-0.21167,0.088884,-0.040943,-0.037434,-0.058855,-0.082265,-0.3137,-0.25026,0.070174,-0.12725,0.11021,-0.050138,-0.1907,0.20078,-0.15774,-0.22624,-0.29487,-0.00056424,0.19046,-0.17389,0.064228,-0.088208,-0.087522,-0.052551,0.19443,-0.065448,0.15025,-0.070714,-0.050622,0.097531,-0.079482,0.01113,-0.022699,-0.010215,-0.033985,0.15959,
,,,,,,,,-0.039162,-0.030992,-0.14794,-0.21305,0.2402,-0.11311,-0.027969,-0.030867,0.096345,0.018664,0.0013236,0.15014,-0.24108,-0.29284,-0.017107,-0.06074,0.001391,0.12437,-0.025979,0.039764,0.087946,0.015718,-0.075263,-0.099351,0.067345,0.027132,-0.086041,-0.057673,-0.0096153,-0.037394,-0.14346,-0.0039128,-0.092462,0.023566,-0.038505,0.18397,0.02465,-0.26161,-0.42021,0.040363,-0.021456,0.019388,0.17984,-0.043019,0.06013,-0.012296,0.18697,0.22376,0.0021936,-0.047913,-0.15678,
,,,,,,,,0.042445,-0.066921,0.053517,-0.086244,0.19743,-0.003299,0.043884,-0.14913,0.031342,0.089119,0.10467,0.19391,-0.11187,-0.099181,0.0069769,0.018333,-0.022644,0.039452,-0.098011,-0.014702,-0.045698,0.065416,-0.084713,0.061243,-0.06824,-0.16414,0.10537,0.35572,-0.030496,-0.0097513,0.18209,-0.11439,0.20065,0.071119,-0.18939,0.22716,-0.18229,0.031496,-0.01929,0.015243,0.11172,0.013771,0.13593,0.1448,0.14482,0.068873,0.18513,-0.057282,0.081221,-0.046898,0.12904,
,,,,,,,,0.0047586,0.16984,0.036895,-0.059095,-0.039572,0.045322,-0.1788,-0.024637,0.37388,0.28304,0.22967,0.14154,-0.02393,0.080952,0.061884,-0.23179,0.092281,0.097253,-0.45275,-0.17488,0.07273,0.11973,0.081759,-0.1284,0.054794,0.12503,-0.25647,0.3129,-0.029257,0.11581,0.16935,-0.23331,0.071792,-0.10891,0.069488,0.063375,0.027685,0.13005,-0.10511,-0.17093,-0.21965,0.3514,-0.0047036,-0.056644,-0.10644,0.010647,0.12972,-0.10595,-0.13255,-0.20364,0.049888,
,,,,,,,,0.1353,-0.032964,-0.14407,0.13552,-0.17307,-0.0039397,0.0039532,0.0068696,0.24304,0.1805,0.13355,-0.068139,-0.12448,-0.039123,-0.069666,0.18483,-0.24821,0.059711,-0.099568,-0.24753,-0.016183,-0.0032685,-0.13326,-0.10843,0.17029,0.052892,-0.04196,-0.046836,-0.17113,0.1642,-0.10273,0.018588,0.030066,0.13851,0.083538,0.19827,-0.1753,0.17191,-0.040191,0.039969,0.057901,0.15127,0.29483,0.063386,-0.082215,0.011023,-0.11928,-0.2018,-0.17453,0.23142,0.018143,
