"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,812.9458,78.136,5.3239e-05,NaN,NaN,NaN,NaN,1,57.7537,43.1533,43.1533,
1,777.4448,1150.9917,0.04984,0.00024414,0,4.1345,1,31.3588,39.1647,11.8159,11.8159,
2,774.0747,420.6653,0.098082,0.0078125,0,1.4457,1,31.3588,38.1437,9.7694,9.7694,
3,772.8686,46.4359,0.14074,0.125,0,0.1589,1,31.3588,38.4522,9.716,9.716,
4,772.6667,49.4992,0.20846,0.0039063,0,0.02711,1,31.3588,38.5017,9.7111,9.7111,
5,765.5551,297.902,0.27118,0.0039063,0,0.89121,1,31.3588,39.331,9.0226,9.0226,
6,766.538,39.9051,0.32321,0.25,0,0.16377,1,31.3588,38.675,7.9896,7.9896,
7,744.5834,438.0906,0.36434,0.0039063,0,1.6538,1,31.3588,41.4816,7.4572,7.4572,
8,743.3882,121.281,0.41857,0.125,0,0.13361,1,31.3588,41.7752,7.2849,7.2849,
9,726.878,848.6943,0.46778,0.0019531,0,2.0187,1,31.3588,42.3765,5.5659,5.5659,
10,729.1881,39.9516,0.5084,1,0,0.21619,1,31.3588,41.3157,1.9412,1.9412,
11,611.2755,23.543,0.54955,1,0,3.8078,1,31.3588,26.8006,1.5315,1.5315,
12,605.4217,884.405,0.59526,0.00012207,0,1.2678,1,92.4297,26.5978,0.59835,0.59835,
13,606.1014,27.8275,0.63593,1,0,0.077958,1,92.4297,26.481,0.25774,0.25774,
14,579.5181,212.176,0.67912,0.015625,0,4.4561,1,92.4297,23.8559,0.08776,0.08776,
15,578.2304,5740.4715,0.72176,1.5259e-05,0,0.69451,1,5241.5648,24.0358,0.010234,0.010234,
16,578.2713,29.1639,0.76378,0.25,0,0.006217,1,5241.5648,24.0273,0.0095096,0.0095096,
17,577.0212,29584.0957,0.80759,2.3842e-07,0,0.45942,1,59744.5813,24.1029,0.0014614,0.0014614,
18,576.3352,436098.4893,0.85069,2.3842e-07,0,0.28256,1,8389721.3129,24.0744,2.3218e-05,2.3218e-05,
19,576.3331,30.6052,0.89423,0.25,0,0.00033163,-6,8389721.3129,24.0748,2.2612e-05,2.2612e-05,
20,576.3324,32.7107,0.93634,0.015625,0,7.2364e-05,1,8389721.3129,24.0748,2.2488e-05,2.2488e-05,
