"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,871.1333,163.0837,4.7575e-05,NaN,NaN,NaN,NaN,1,104.859,96.9923,96.9923,
1,848.7076,482.7001,0.11298,0.015625,0,1.6216,1,2.9328,105.0247,96.6457,96.6457,
2,847.2698,40.9883,0.22204,0.25,0,0.42765,1,2.9328,96.6944,87.5868,87.5868,
3,846.9649,43.8484,0.33221,0.00097656,0,0.053279,1,2.9328,96.7128,87.583,87.583,
4,846.937,62.7375,0.44807,3.0518e-05,0,0.010161,1,2.9328,96.7187,87.5878,87.5878,
5,846.9006,65.483,0.55873,0.00012207,0,0.012049,1,2.9328,96.7206,87.5889,87.5889,
6,834.3752,806.7658,0.66827,0.00097656,0,1.7254,1,5.314,91.9584,81.913,81.913,
7,836.9109,49.7332,0.77633,0.5,0,0.66756,1,5.314,87.1654,76.8351,76.8351,
8,627.5842,29.2619,0.88345,1,0,7.1635,1,5.314,47.6295,37.5166,37.5166,
9,542.0383,19.0281,0.9917,1,0,4.1177,1,5.314,21.2937,8.8498,8.8498,
10,488.9944,16.0987,1.0987,1,0,3.7949,1,5.314,16.0438,2.9318,2.9318,
11,473.2107,225.5656,1.2131,0.0039063,0,2.5752,1,12.6984,17.8714,1.2281,1.2281,
12,472.9368,13422.8939,1.3378,1.9073e-06,0,1.0554,1,1149.5213,17.7651,0.42666,0.42666,
13,473.46,18759.5423,1.4549,0.00012207,0,0.89964,1,2637.8131,18.0288,0.14885,0.14885,
14,473.6032,17.4624,1.5998,1,0,0.021454,1,2637.8131,18.0294,0.039763,0.039763,
15,473.5987,842.6523,1.7181,9.5367e-07,0,0.0024578,1,2637.8131,18.0294,0.039764,0.039764,
16,473.6706,18.1159,1.8432,1,0,0.012056,1,2637.8131,18.0289,0.01253,0.01253,
17,473.6643,7802.6176,1.9578,2.9802e-08,0,0.0035988,1,4149.1119,18.0289,0.012531,0.012531,
18,473.7361,23.0139,2.066,1,0,0.010861,1,4149.1119,18.0296,0.010187,0.010187,
19,473.1885,2646.7897,2.1766,3.0518e-05,0,0.33014,1,4149.1119,18.0407,0.0070566,0.0070566,
20,472.7924,144131.8542,2.2897,9.5367e-07,0,0.33947,1,250923.8572,18.1009,0.0011303,0.0011303,
21,472.8107,20.9205,2.402,1,0,0.0028262,1,250923.8572,18.1011,0.00068895,0.00068895,
22,472.7537,573.3899,2.5124,0.00012207,0,0.13311,1,250923.8572,18.112,0.00058495,0.00058495,
23,472.7574,67.5027,2.622,0.125,0,0.00066891,1,250923.8572,18.112,0.00055009,0.00055009,
24,472.554,132914.506,2.7353,5.9605e-08,0,0.15805,1,695370.0652,18.141,0.00014317,0.00014317,
25,472.5546,103.2378,2.8556,0.0078125,0,8.9143e-05,1,695370.0652,18.141,0.00014273,0.00014273,
