"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,48.1697,9.9089,0.00016085,NaN,NaN,NaN,NaN,1,24.1481,21.5361,21.5361,
1,44.1894,27.0878,0.0073949,0.25,0,4.4103,1,1.5337,16.8176,13.4191,13.4191,
2,43.3264,14.5469,0.015856,0.03125,0,0.34161,1,1.5337,17.4188,13.8436,13.8436,
3,43.2085,24.9957,0.024185,0.0039063,0,0.076332,1,2.7734,17.4912,13.8277,13.8277,
4,44.7679,36.5811,0.030617,1,0,2.6997,1,3.4755,10.2643,6.8238,6.8238,
5,47.8721,4.3499,0.038772,1,0,2.1319,1,3.4755,4.8057,1.2151,1.2151,
6,45.1674,19.87,0.048263,0.03125,0,0.98334,1,3.6623,5.9737,1.6265,1.6265,
7,45.0661,15.8699,0.056567,0.0078125,0,0.058073,1,3.6623,6.1523,1.637,1.637,
8,45.0095,19.8755,0.064304,0.0078125,0,0.04104,1,5.3799,6.2826,1.6359,1.6359,
9,47.6812,8.6176,0.070073,1,0,2.11,1,5.3799,4.679,0.18197,0.18197,
10,44.405,26.1491,0.079171,0.0625,0,2.581,1,31.8987,2.565,0.018288,0.018288,
11,44.4068,2.5146,0.089951,1,0,0.023251,1,31.8987,2.54,0.0046175,0.0046175,
12,43.9279,2.2614,0.10012,0.5,0,0.27096,1,31.8987,1.7467,0.011766,0.011766,
13,43.8602,1.826,0.10799,1,0,0.046665,1,31.8987,1.7446,0.010032,0.010032,
14,43.8175,3.2169,0.11662,1,0,0.078159,1,31.8987,1.5547,0.0080454,0.0080454,
15,43.5475,19.3807,0.12433,0.0625,0,0.39375,1,38.4729,1.6724,0.0096151,0.0096151,
16,43.5217,1.5139,0.13038,1,0,0.018698,1,38.4729,1.7792,0.0028347,0.0028347,
17,43.4874,2.078,0.13735,0.5,0,0.021131,1,38.4729,1.8313,0.002875,0.002875,
18,43.485,9.7221,0.14599,0.0019531,0,0.0016311,1,63.8927,1.8413,0.0028909,0.0028909,
19,43.4842,35.5843,0.15479,0.00097656,0,0.0005629,1,248.9771,1.8449,0.0028907,0.0028907,
20,43.6764,338.9051,0.16433,0.00097656,0,0.44017,1,2745.9291,2.1764,0.0017393,0.0017393,
21,43.6697,4.3199,0.1743,0.125,0,0.0050488,1,2745.9291,2.2063,0.0017258,0.0017258,
22,43.6688,5.4403,0.18124,1,0,0.014951,1,2745.9291,2.1405,0.00077333,0.00077333,
23,43.4832,2.6549,0.18884,0.25,0,0.30576,1,2745.9291,2.2703,0.00023801,0.00023801,
24,43.4087,1.4896,0.19603,0.125,0,0.059277,1,2745.9291,2.2287,0.00024111,0.00024111,
25,43.3994,1.635,0.20371,1,0,0.0042389,1,2745.9291,2.243,6.1243e-05,6.1243e-05,
26,43.391,1.7295,0.21148,1,0,0.0045347,1,2745.9291,2.2496,2.0644e-05,2.0644e-05,
27,43.3877,2.4175,0.22303,0.5,0,0.0017525,1,2745.9291,2.256,2.0559e-05,2.0559e-05,
28,43.3875,7.6013,0.23399,0.0039063,0,0.00013779,1,2745.9291,2.2569,2.062e-05,2.062e-05,
29,43.3873,18.93,0.24199,0.0019531,0,9.5744e-05,1,2745.9291,2.2575,2.065e-05,2.065e-05,
