"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,3020.694,395.0753,9.0997e-05,NaN,NaN,NaN,NaN,1,175.0583,157.0898,157.0898,
1,2995.1953,5176.7769,1.2095,0.00048828,0,1.2849,1,13.14,172.6346,153.6361,153.6361,
2,2997.5456,78.393,2.3991,1,0,0.4071,1,13.14,88.8128,41.9156,41.9156,
3,2991.3501,81.4272,3.6205,0.015625,0,0.21311,1,13.14,89.1058,41.7543,41.7543,
4,2991.3003,88.6524,4.8768,3.0518e-05,0,0.0035042,1,13.14,89.1152,41.756,41.756,
5,2989.8797,138.1205,6.0642,0.0019531,0,0.19609,1,13.14,89.3959,41.793,41.793,
6,2988.9526,79.5904,7.2553,0.015625,0,0.049286,1,13.14,89.485,41.7385,41.7385,
7,2899.9904,941.0279,8.5135,0.0039063,0,5.0134,1,13.14,90.6696,44.2473,44.2473,
8,2897.5716,79.374,9.6835,1,0,0.22222,1,13.14,80.0877,12.7162,12.7162,
9,2883.5756,370.3371,10.8478,0.00097656,0,0.94769,1,13.14,81.2713,13.0922,13.0922,
10,2879.2317,80.3385,11.9933,1,0,0.12297,1,13.14,80.2258,3.281,3.281,
11,2754.3295,105.4328,13.2105,0.125,0,3.5433,1,13.14,80.8656,9.0668,9.0668,
12,2464.6391,86.682,14.3754,0.5,0,4.61,1,13.14,73.8125,12.4417,12.4417,
13,2430.0794,87.5736,15.636,0.015625,0,2.6534,1,13.14,73.2133,0.27627,0.27627,
14,2419.4063,23634.4414,16.8033,4.7684e-07,0,1.6187,1,3315.9138,73.996,0.054639,0.054639,
15,2419.4084,78.8149,17.9762,0.0078125,0,0.0010225,1,3315.9138,73.9959,0.054492,0.054492,
16,2417.7489,1867.8247,19.1321,6.1035e-05,0,0.55572,1,3315.9138,74.2034,0.0099166,0.0099166,
17,2415.3978,1058428.2792,20.3452,1.1921e-07,0,0.41073,1,741381.7797,74.4017,0.0019365,0.0019365,
18,2415.3942,74.4746,21.4873,1,0,0.0014367,-6,741381.7797,74.4019,0.00055194,0.00055194,
19,2415.3934,74.6139,22.6925,0.00012207,0,1.5838e-05,1,741381.7797,74.4018,0.00055191,0.00055191,
