"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,212.9949,134.6597,5.777e-05,NaN,NaN,NaN,NaN,1,81.1048,78.6597,78.6597,
1,184.7796,42.555,0.071093,0.5,0,3.3384,1,1,37.4591,31.2847,31.2847,
2,170.4781,116.692,0.14119,0.015625,0,2.6843,1,1.6407,35.2454,28.1169,28.1169,
3,167.5845,647.3707,0.2087,0.00097656,0,1.5246,1,9.414,33.8422,26.342,26.342,
4,170.1334,22.7316,0.30968,0.5,0,0.38294,1,9.414,30.3497,21.8916,21.8916,
5,161.471,86.0109,0.38662,0.0019531,0,3.4371,1,9.414,21.4523,10.319,10.319,
6,161.7615,17.2795,0.46897,1,0,0.24678,1,9.414,18.6505,2.9857,2.9857,
7,148.1081,16.747,0.53948,0.0625,0,1.9026,1,9.414,17.5284,0.86152,0.86152,
8,146.1196,128.0851,0.60816,0.0039063,0,0.48097,1,9.414,17.8508,0.99833,0.99833,
9,146.2548,17.1182,0.68426,1,0,0.070649,1,9.414,17.7692,0.25498,0.25498,
10,136.9929,174.4366,0.7528,0.015625,0,2.4604,1,11.6368,17.4689,0.92945,0.92945,
11,137.2924,16.0621,0.81975,1,0,0.068007,1,11.6368,17.4017,0.24652,0.24652,
12,136.9659,374.463,0.89177,0.00012207,0,0.12275,1,50.2642,17.4289,0.24934,0.24934,
13,137.1948,16.2336,0.95984,1,0,0.036884,1,50.2642,17.4183,0.074489,0.074489,
14,137.1899,2961.5713,1.0539,5.9605e-08,0,0.0048315,1,774.0734,17.42,0.074492,0.074492,
15,136.7599,15960.7192,1.1421,3.0518e-05,0,0.62446,1,11143.9912,17.3406,0.011431,0.011431,
16,136.5555,43282.9708,1.2142,1.5259e-05,0,0.46206,1,108688.9231,17.3427,0.00072243,0.00072243,
17,136.5422,16.183,1.2833,1,0,0.0018149,1,108688.9231,17.3425,0.00018087,0.00018087,
18,136.5331,16.1133,1.3978,0.0625,0,0.0006636,1,108688.9231,17.3405,0.000179,0.000179,
19,136.5274,16.5166,1.4646,0.0625,0,0.00046294,1,108688.9231,17.3395,0.00017511,0.00017511,
20,136.524,16.9714,1.5322,0.03125,0,0.00030422,1,108688.9231,17.339,0.00017345,0.00017345,
21,136.5222,17.4123,1.6009,0.015625,0,0.00018137,1,108688.9231,17.3388,0.00017222,0.00017222,
22,136.5201,17.9469,1.6699,0.015625,0,0.00019939,1,108688.9231,17.3386,0.0001714,0.0001714,
23,136.519,18.5493,1.7393,0.0078125,0,0.00011777,1,108688.9231,17.3385,0.00017074,0.00017074,
24,136.5178,19.1534,1.8118,0.0078125,0,0.00012536,1,108688.9231,17.3384,0.0001702,0.0001702,
25,136.5165,20.0022,1.8881,0.0078125,0,0.00014195,1,108688.9231,17.3383,0.0001699,0.0001699,
26,136.5158,21.1091,1.9554,0.0039063,0,8.3978e-05,1,108688.9231,17.3383,0.0001696,0.0001696,
