"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,182.7588,115.3073,4.3799e-05,NaN,NaN,NaN,NaN,1,104.6999,102.6327,102.6327,
1,167.5846,1287.6435,0.044418,0.00097656,0,2.0642,1,12.5748,96.0355,93.3592,93.3592,
2,165.6209,30.8486,0.087663,0.125,0,0.4041,1,12.5748,92.4409,89.61,89.61,
3,165.5904,1415.2783,0.1313,1.1921e-07,0,0.0051271,1,14.5255,92.4439,89.611,89.611,
4,157.1355,73.1037,0.17179,0.03125,0,2.2264,1,14.5255,79.7133,76.6648,76.6648,
5,159.0639,26.3375,0.21162,0.5,0,0.6968,1,14.5255,62.8094,58.999,58.999,
6,150.1399,48.5338,0.25674,0.015625,0,1.7683,1,14.5255,59.8047,55.1818,55.1818,
7,146.8237,24.5408,0.29693,0.125,0,0.36906,1,14.5255,58.6761,54.1371,54.1371,
8,125.0191,18.5588,0.33655,0.5,0,1.4661,1,14.5255,54.5658,50.6894,50.6894,
9,112.9246,83.9094,0.37709,0.0078125,0,2.4188,1,14.5255,49.1996,45.3094,45.3094,
10,113.2317,18.1302,0.41653,0.5,0,0.5643,1,14.5255,42.143,37.5901,37.5901,
11,100.6729,58.0921,0.45953,0.015625,0,2.2735,1,14.5255,41.9085,38.0094,38.0094,
12,97.9475,77.3863,0.50003,0.015625,0,1.8836,1,14.5255,33.2899,28.8366,28.8366,
13,97.2671,17.6134,0.53986,0.125,0,0.25197,1,14.5255,32.551,28.1074,28.1074,
14,94.4204,15.0304,0.58004,0.125,0,0.3096,1,14.5255,31.1137,26.8523,26.8523,
15,93.5388,24.1483,0.62058,0.0078125,0,0.31372,1,14.5255,31.0623,26.8005,26.8005,
16,91.9164,14.7086,0.66125,0.25,0,0.36332,1,14.5255,29.4553,25.2369,25.2369,
17,91.3103,25.688,0.70282,0.0039063,0,0.19671,1,14.5255,29.4452,25.2098,25.2098,
18,91.2776,21.5158,0.74382,0.00097656,0,0.018837,1,14.5255,29.4333,25.2013,25.2013,
19,91.261,25.2652,0.78679,0.00024414,0,0.011344,1,14.5255,29.4308,25.201,25.201,
20,91.2503,31.3628,0.83347,0.00012207,0,0.0075503,1,14.5255,29.4289,25.2005,25.2005,
21,91.2438,39.2406,0.88252,6.1035e-05,0,0.0046703,1,14.5255,29.4275,25.1999,25.1999,
22,91.2363,47.5676,0.92439,6.1035e-05,0,0.0054025,1,14.5255,29.4263,25.1997,25.1997,
23,91.2307,64.1397,0.97234,3.0518e-05,0,0.0040413,1,14.5255,29.4254,25.1997,25.1997,
24,91.2268,89.2765,1.0159,1.5259e-05,0,0.0028583,1,14.5255,29.4248,25.1997,25.1997,
25,91.2241,125.2152,1.0596,7.6294e-06,0,0.0019947,1,14.5255,29.4244,25.1997,25.1997,
26,91.2203,175.2882,1.1216,7.6294e-06,0,0.002764,1,14.5255,29.4239,25.1998,25.1998,
27,91.2186,397.3315,1.1809,9.5367e-07,0,0.0011907,1,14.5255,29.4237,25.1999,25.1999,
28,91.2168,886.301,1.2344,4.7684e-07,0,0.0012912,1,16.2872,29.4235,25.1999,25.1999,
29,91.2165,2640.1306,1.2855,2.9802e-08,0,0.00025827,1,48.8157,29.4234,25.1999,25.1999,
30,94.956,2078.7437,1.3272,0.00097656,0,2.0999,1,48.8157,24.4163,19.3135,19.3135,
31,93.9013,15.3376,1.3667,1,0,0.53584,1,48.8157,19.1824,12.2795,12.2795,
32,70.4633,9.4592,1.4071,1,0,2.1914,1,48.8157,14.0517,9.4811,9.4811,
33,69.4679,10.2234,1.448,0.03125,0,0.32929,1,48.8157,13.9072,9.3788,9.3788,
34,68.9102,10.3654,1.4886,0.015625,0,0.1465,1,48.8157,13.8528,9.3255,9.3255,
35,68.6025,10.3745,1.5298,0.0078125,0,0.082814,1,48.8157,13.8357,9.3082,9.3082,
36,68.4342,10.4792,1.5704,0.0039063,0,0.050642,1,48.8157,13.8262,9.2959,9.2959,
37,68.2765,10.231,1.6117,0.0039063,0,0.048635,1,48.8157,13.8233,9.2942,9.2942,
38,68.1717,10.8248,1.6535,0.0019531,0,0.03909,1,48.8157,13.819,9.2861,9.2861,
39,68.0694,9.6768,1.6949,0.0039063,0,0.03213,1,48.8157,13.8113,9.2796,9.2796,
40,64.7478,18.6064,1.7359,0.03125,0,2.3812,1,48.8157,13.6668,5.4913,5.4913,
41,61.9664,1084.7267,1.7789,0.00012207,0,2.0395,1,62.4809,11.579,1.9472,1.9472,
42,61.0231,2232.1427,1.8201,0.0019531,0,1.4943,1,172.7995,11.5144,1.2011,1.2011,
43,60.8402,17.9078,1.8609,0.125,0,0.050774,1,172.7995,11.529,1.1554,1.1554,
44,60.8379,48.3065,1.9029,1.5259e-05,0,0.00060923,1,172.7995,11.5293,1.1554,1.1554,
45,60.6377,135.0391,1.944,0.00097656,0,1.237,1,172.7995,11.836,0.19249,0.19249,
46,60.3265,4091.2531,1.9862,6.1035e-05,0,0.85301,1,1070.387,11.8743,0.094597,0.094597,
47,60.2192,11.5012,2.026,1,0,0.026022,1,1070.387,11.8815,0.026377,0.026377,
48,60.2135,11.6687,2.0668,0.0019531,0,0.0011514,1,1070.387,11.8805,0.026373,0.026373,
49,60.2017,11.8058,2.1083,0.0078125,0,0.0024253,1,1070.387,11.8787,0.026379,0.026379,
50,60.1947,11.973,2.1495,0.0039063,0,0.0014801,1,1070.387,11.8779,0.026356,0.026356,
51,60.1874,12.1465,2.1926,0.0039063,0,0.001599,1,1070.387,11.8773,0.026348,0.026348,
52,60.1833,12.3256,2.2404,0.0019531,0,0.00090169,1,1070.387,11.8771,0.026327,0.026327,
53,60.1791,12.4773,2.2821,0.0019531,0,0.00093831,1,1070.387,11.8769,0.026309,0.026309,
