"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,291.2243,103.914,4.1534e-05,NaN,NaN,NaN,NaN,1,90.7805,87.9783,87.9783,
1,268.396,157.1509,0.040692,0.0625,0,3.5988,1,1.5641,83.6631,78.7635,78.7635,
2,262.1665,207.5619,0.083332,0.015625,0,1.7114,1,1.883,84.9478,80.0306,80.0306,
3,261.7022,28.1888,0.12407,0.0625,0,0.26012,1,1.883,82.8667,77.7944,77.7944,
4,213.2353,21.1142,0.16606,1,0,2.6044,1,1.883,58.4884,53.6829,53.6829,
5,172.879,24.4993,0.21037,0.5,0,3.7544,1,1.883,64.0637,60.9145,60.9145,
6,170.048,564.7571,0.25484,0.00012207,0,0.87344,1,6.0233,64.4245,61.2178,61.2178,
7,173.9819,40.0836,0.2978,0.5,0,0.69045,1,6.0233,53.3226,49.3937,49.3937,
8,182.4987,190.0549,0.34209,0.015625,0,4.5271,1,6.0233,22.0549,8.1966,8.1966,
9,176.2847,272.6893,0.38265,0.03125,0,3.9247,1,10.6114,20.4348,5.471,5.471,
10,175.9212,42.3834,0.42643,0.03125,0,0.060071,1,10.6114,20.4254,5.4654,5.4654,
11,175.8825,126.4706,0.46854,0.00012207,0,0.0070293,1,10.6114,20.4251,5.467,5.467,
12,175.3927,1635.5246,0.5201,0.00048828,0,1.3383,1,76.4456,19.5868,3.0985,3.0985,
13,174.762,293.6633,0.56857,0.0625,0,1.4205,1,76.4456,17.9735,1.1589,1.1589,
14,174.8073,522.4545,0.61573,0.0039063,0,1.7118,1,76.4456,17.856,0.50145,0.50145,
15,173.7325,5546.6536,0.65797,6.1035e-05,0,1.1364,1,1795.5519,17.8013,0.072281,0.072281,
16,173.8548,21.5098,0.69806,0.5,0,0.021486,1,1795.5519,17.8063,0.05707,0.05707,
17,171.6194,1371.4151,0.7397,0.00012207,0,0.92663,1,1795.5519,17.911,0.033038,0.033038,
18,170.9348,60043.8765,0.78449,9.5367e-07,0,0.63659,1,109776.2463,17.6068,0.0022413,0.0022413,
19,171.0518,47400.7013,0.82831,3.8147e-06,0,0.30466,1,546178.502,17.737,4.3471e-05,4.3471e-05,
20,171.0487,16.8433,0.86884,1,0,0.00052238,1,546178.502,17.7369,1.231e-05,1.231e-05,
21,171.0374,16.822,0.90896,0.25,0,0.00067711,1,546178.502,17.7336,1.1058e-05,1.1058e-05,
22,171.0365,18.0226,0.95026,0.03125,0,9.5546e-05,1,546178.502,17.7334,1.1046e-05,1.1046e-05,
