"repeat","dim","snr","delta","rank","tolKKTres","maxOuterIter","maxtime","Z",
1,150,0.5,0.7,1,20,100000,600,0.12665,0.14841,0.026385,0.23806,-0.025582,-0.022363,0.0079621,-0.07058,0.10593,0.019292,0.054858,-0.016139,-0.0036154,0.079267,0.0070492,0.042878,-0.071942,-0.026399,-0.0072834,-0.059099,-0.076001,-0.072385,-0.20349,0.0073499,0.015332,-0.068055,0.092745,0.040346,-0.02391,0.07286,-0.038522,-0.10676,0.063299,0.05786,0.15184,0.13079,0.097312,0.0029484,-0.029563,0.11843,-0.015423,-0.075271,-0.058986,0.023825,0.087161,0.023806,-0.049433,-0.04777,0.059246,0.046578,-0.010295,-0.0082326,0.11401,0.09571,0.095644,-0.071518,-0.08264,-0.093566,0.071382,-0.069078,-0.081101,0.049955,-0.069074,-0.02882,0.10056,-0.07101,-0.074021,-6.0326e-05,0.07211,0.010273,-0.0081075,-0.043907,-0.12297,0.07097,0.10417,0.0032309,0.0088833,0.049539,-0.0004559,0.09003,-0.015145,-0.007346,-0.035829,0.1031,-0.077012,-0.0077232,0.049371,0.034832,-0.0446,0.053754,0.1955,0.0085787,-0.017205,-0.087043,-0.074053,-0.058583,0.082347,0.089834,-0.050118,0.086214,-0.078272,-0.0042844,0.010222,0.017447,-0.033853,-0.048137,0.048968,-0.085313,0.030224,0.010566,-0.043009,-0.11122,0.025995,-0.098915,-0.089386,-0.081128,0.019767,-0.012131,-0.01431,-0.099291,-0.021332,0.083105,-0.0029877,-0.15586,0.094102,-0.055652,0.017429,0.065516,0.063279,0.12989,-0.14611,0.014229,0.045203,-0.026308,-0.0046238,-0.010055,-0.0067647,-0.047912,-0.094567,-0.0489,-0.12708,0.16554,0.0090542,0.019003,-0.034212,-0.16277,-0.066049,-0.023252,0.031685,0.15166,
,,,,,,,,0.050857,0.15837,-0.11483,0.044617,0.071229,0.018876,0.0007632,-0.11465,-0.022372,0.0068691,0.0045498,-0.13591,-0.10619,-0.083951,-0.056507,-0.016694,-0.11787,0.023514,-0.096156,-0.063295,0.03696,0.1013,-0.079949,-0.15341,0.012353,0.1861,0.13844,0.11501,0.06935,-0.055192,0.19865,0.092472,0.14532,-0.15428,-0.039596,0.089105,-0.094025,0.097912,-0.0039985,0.14905,0.15706,0.021459,-0.03739,-0.076867,-0.038223,-0.055723,-0.04752,-0.060357,-0.035694,0.02862,-0.11387,0.11567,0.030044,-0.010929,0.081262,0.050862,0.070944,-0.023335,-0.052673,0.016796,0.026423,-0.13548,-0.04411,-0.032096,0.1003,0.0076573,-0.12025,-0.065151,-0.015281,-0.023675,-0.01297,-0.10402,-0.21091,-0.078881,-0.1463,-0.0094271,0.14573,-0.089222,0.080101,-0.08279,0.045515,-0.0057589,-0.13573,-0.05972,-0.011255,-0.16603,-0.087702,-0.24143,0.091226,0.066969,-0.045779,-0.017883,0.10821,-0.046725,-0.0072812,-0.0065785,0.054758,-0.025996,-0.14568,0.10487,0.0019437,-0.17534,-0.10362,0.20195,0.008571,0.10318,-0.0035841,-0.01036,-0.032808,0.0040932,-0.023274,0.0043865,0.071487,0.01393,0.087719,0.078094,0.04583,-0.095758,0.046309,-0.004763,0.091842,0.097362,-0.051632,0.0051665,0.098177,-0.096481,0.15586,-0.062457,-0.019855,-0.052847,-0.065197,0.19488,0.02897,-0.10662,-0.04873,0.0091249,-0.021344,-0.017646,-0.027029,-0.096328,-0.11387,0.029008,0.024625,-0.07012,-0.013426,0.070901,0.032112,0.18084,0.12571,-0.037341,
,,,,,,,,-0.051774,0.017967,-0.1551,0.085292,0.031337,-0.096066,-0.025998,-0.03833,0.079616,0.029347,-0.0055247,0.04195,0.098475,-0.13484,-0.077123,-0.040112,-0.0091173,0.086918,-0.022496,-0.047207,-0.07956,-0.016499,-0.0024265,-0.027103,0.13777,-0.0089571,-0.024621,-0.12957,0.047007,0.07108,0.1331,0.044313,2.9594e-05,-0.015088,0.11301,-0.086644,0.11119,0.16152,0.12379,0.046132,0.099473,-0.098731,1.6974e-05,0.01211,-0.046181,-0.01734,-0.0042095,0.084515,-0.022229,-0.048772,-0.069682,0.063232,0.010065,0.025272,0.010498,0.045167,0.094192,-0.030035,0.012272,-0.018024,0.09036,0.097289,0.075563,0.0086066,-0.2454,-0.07827,0.0096887,-0.034075,-0.038468,0.10527,0.01933,0.070367,-0.015168,-0.11376,0.058116,0.029642,0.024537,0.053915,-0.029449,0.0090228,0.098564,0.17457,-0.10022,-0.025268,-0.094431,-0.072275,-0.028444,-0.03124,-0.095913,0.0084507,-0.007615,0.12052,0.080683,-0.072142,0.13671,-0.015867,-0.067463,0.12986,0.0073571,-0.040792,0.0073097,0.080523,0.045164,0.019271,-0.15085,0.060009,-0.12467,0.054515,-0.052308,-0.034909,0.10826,-0.035976,-0.062635,-0.061586,-0.085334,-0.029118,0.0013223,0.12701,-0.0090362,-0.12117,-0.063139,0.0068321,-0.026296,-0.016935,0.018597,-0.022003,0.09269,-0.13687,-0.025605,-0.083604,-0.095755,0.037211,0.09828,0.0045472,0.019566,-0.079488,-0.061742,-0.045239,0.068426,-0.082586,-0.059811,0.011605,-0.10696,0.022134,0.048583,-0.066829,-0.052328,-0.000258,-0.020529,0.18982,
,,,,,,,,0.013906,0.045508,0.052062,-0.0080611,0.064851,0.0039678,-0.073675,-0.1243,-0.12015,-0.042923,0.0073417,-0.020209,0.15018,0.25737,-0.066074,0.0069649,-0.028486,-0.032089,-0.050166,0.013451,0.059889,-0.0252,0.14722,-0.02135,0.023715,-0.014119,0.019397,-0.17096,0.069272,-0.018291,-0.034707,0.010807,0.020495,0.045028,-0.0063565,-0.0041577,0.066934,-0.080747,-0.03172,0.12677,0.01214,0.060545,-0.031772,0.0099115,-0.074332,-0.0056869,-0.0074536,-0.056289,-0.051001,0.014828,0.013832,0.0061771,-0.018207,-0.25153,0.077185,-0.035918,0.010844,-0.085825,-0.11054,-0.0041886,-0.026484,0.040456,-0.0081146,0.042639,-0.021096,0.0027621,-0.11252,-0.035609,0.090613,0.016812,-0.061891,-0.032552,0.082729,-0.042848,0.15691,0.16106,-0.0051191,-0.076449,0.0087658,-0.024646,0.001809,0.02114,-0.07277,0.00024044,-0.15804,0.0066463,0.077391,-0.14324,0.090039,-0.030313,-0.071474,0.0033143,-0.015847,0.093183,0.067464,0.0082773,0.036635,0.011159,-0.13921,0.087704,0.098438,-0.16184,0.10926,-0.063758,-0.053,0.10166,0.16942,0.022549,0.020856,-0.081334,0.13057,-0.13821,0.0041455,-0.17876,0.023433,0.016159,0.009557,-0.09125,-0.071693,-0.031577,0.18294,0.093397,0.096354,0.019575,0.13261,-0.15623,-0.088196,0.028685,0.031245,0.052147,-0.0041385,0.0046023,0.019471,0.016072,0.0081067,0.011256,-0.037931,0.063802,0.066261,0.087267,0.014631,-0.066736,-0.033046,0.026249,-0.044756,0.031078,-0.016301,-0.05077,-0.021411,-0.057215,
,,,,,,,,0.027075,-0.040076,-0.13873,-0.13982,-0.25195,0.11729,-0.023915,0.11975,0.0061047,0.068861,-0.03614,-0.086776,-0.11675,0.053882,0.11726,-0.074115,-0.045092,-0.042526,-0.011167,0.06895,-0.037463,-0.12148,0.049775,-0.00295,0.10794,-0.043581,-0.12216,0.019102,-0.01276,0.017938,0.010535,0.0060385,-0.036671,0.072012,-0.10146,-0.023228,0.083015,0.014909,-0.13062,0.10129,0.057711,-0.065032,-0.088488,0.037051,0.031369,-0.13315,-0.057597,-0.02102,-0.056789,0.015386,-0.040499,0.10936,-0.04827,-0.011971,-0.092656,0.011533,-0.17861,0.052626,0.010798,0.037653,-0.003004,0.14278,-0.18908,0.044887,-0.029992,-0.040979,0.031411,0.011186,0.044878,0.07441,0.035858,-0.024201,-0.14205,0.019685,0.036999,-0.029648,-0.0083303,0.087818,0.046731,-0.11877,-0.040811,0.00046574,-0.16177,0.11632,0.005727,-0.022116,0.086807,0.0013328,0.0015397,-0.0004299,0.028745,0.076245,0.021731,-0.0018768,-0.069965,0.065408,0.027815,-0.050886,0.012261,0.10488,0.056636,-0.15592,0.019758,0.058252,-0.056165,0.056592,0.032125,-0.13565,-0.089652,-0.0088829,-0.025315,0.0032428,-0.038196,0.12609,-0.00031,-0.035304,-0.0069984,-0.049244,0.13583,0.099762,-0.046331,-0.14863,0.083773,0.067485,0.048988,0.077346,-0.16265,-0.047173,0.17739,0.015575,-0.10378,0.008393,0.10956,0.082457,0.029895,-0.083826,-0.0045024,-0.11875,-0.014833,-0.005488,-0.018921,-0.054928,-0.0051147,-0.032737,0.091477,0.048322,0.029212,-0.106,-0.014996,-0.074319,
,,,,,,,,0.045294,-0.010587,-0.082258,-0.054192,-0.00097166,-0.052943,-0.090672,-0.0025551,0.030846,0.1181,-0.056548,0.055549,0.01279,-0.033147,-0.010932,-0.089723,-0.098365,0.052301,-0.00011026,0.041899,0.036178,-0.062143,0.025878,0.059554,-0.11005,-0.047747,-0.16284,-0.064479,-0.06224,0.037839,0.064564,0.02506,-0.15586,-0.051121,0.098593,0.078212,-0.044384,-0.060064,-0.21919,0.029853,0.016199,0.054233,0.078766,-0.0037838,-0.06442,0.037054,-0.060058,-0.097379,0.043765,0.0045684,0.087038,0.04865,-0.035138,-0.049005,0.041116,-0.045233,-0.11441,-0.032178,-0.22675,0.15828,0.038311,-0.036558,0.091839,-0.089165,0.022629,-0.029309,0.12569,0.0022591,0.057387,0.0069519,0.055812,0.080743,0.034835,-0.034747,0.023783,-0.086878,0.011278,-0.13695,0.21494,0.097336,0.072725,0.086336,0.016853,0.098404,-0.061733,0.055997,-0.028566,-0.00097589,-0.10341,0.08911,-0.0017709,-0.02466,0.090754,-0.0052459,-0.060545,-0.035189,0.073728,-0.0049745,-0.24623,0.037792,-0.0093544,0.084886,0.17714,-0.013324,-0.0081762,0.0044046,0.019774,0.038506,0.094629,-0.032663,0.012755,-0.012528,-0.0061125,0.1007,0.08244,0.1002,0.039612,-0.0040752,0.088879,-0.14445,-0.047235,-0.035069,-0.10906,0.072001,-0.035476,0.056239,0.022224,-0.0046271,-0.092773,0.0099048,-0.11724,-0.055778,-0.074174,-0.15668,-0.010732,0.030617,0.028612,0.061588,0.011266,0.029237,0.058079,-0.0011173,0.046558,0.1313,0.16733,-0.011954,0.21449,-0.080155,-0.075336,0.042486,
,,,,,,,,0.016141,-0.081273,-0.15193,-0.16746,0.019672,0.0053223,-0.041853,0.070391,-0.0070885,-0.017171,0.033004,0.034144,-0.11024,-0.028365,0.011125,-0.036607,0.026516,-0.0011282,-0.10928,0.0026687,-0.16431,-0.1318,0.072029,-0.032101,0.15082,0.037939,0.047112,0.10895,0.047618,-0.045724,0.090177,-0.084428,0.065304,0.099862,-0.16464,0.0031582,-0.15306,-0.0061561,-0.015487,-0.0081763,0.0049052,0.086004,0.084967,0.0049563,0.20113,-0.0047998,0.08279,0.21463,-0.0461,0.0041944,0.10188,0.03238,0.019334,0.16585,-0.097243,-0.037435,-0.067241,-0.022276,-0.12569,-0.048597,0.10029,-0.0044198,0.02399,0.1357,-0.027849,0.011388,0.036454,-0.053813,0.028183,-0.15275,0.030562,0.044269,-0.060269,0.012447,0.16031,0.17686,-0.040217,0.065254,0.059546,0.047375,0.028674,0.039921,0.031603,0.07826,-0.052601,-0.11289,-0.031679,-0.023252,-0.0088559,-0.11257,-0.029825,0.063042,0.0043811,-0.073405,0.11156,-0.075572,0.01911,-0.20642,0.015169,0.076192,0.021475,0.025088,0.066614,-0.016251,-0.02964,0.13003,-0.13029,-0.0065359,0.05426,-0.047923,-0.17851,-0.047468,-0.020087,-0.13552,-0.201,0.070026,-0.009845,0.081051,0.011261,-0.024862,-0.050647,-0.01599,0.14696,-0.11535,0.062073,0.0058282,0.18599,-0.015043,0.12662,-0.069729,-0.081034,-0.014505,-0.0089144,0.013332,-0.002704,0.049675,-0.011793,-0.1557,0.12521,-0.00802,0.1841,0.08999,0.0309,-0.08529,0.0091435,-0.012817,0.10286,-0.081225,-0.015846,-0.066736,
,,,,,,,,0.21266,-0.044698,0.079914,-0.12772,0.0061153,-0.063363,0.067675,-0.064516,0.06344,0.11419,0.0022168,-0.049248,0.062843,-0.063661,0.082142,-0.077559,-0.048547,0.15727,0.098129,-0.062234,-0.071537,-0.0058033,-0.046531,-0.051687,0.021217,-0.21651,0.10589,0.012573,-0.017759,-0.020393,-0.14079,0.04094,0.073857,-0.0017423,-0.040818,-0.049842,0.042384,-0.037697,0.048546,0.11484,-0.0003104,-0.0069773,0.11141,-0.16574,-0.091156,-0.11838,0.11891,-0.10237,0.047683,-0.01558,0.043715,-0.014673,-0.037452,-0.086381,-0.014627,-0.041341,0.035908,-0.029614,0.060523,-0.061487,-0.15172,-0.16971,0.024134,-0.089343,0.023166,-0.058253,-0.037293,-0.071014,-0.020317,0.005168,-0.075307,0.057524,-0.0094116,-0.18383,-0.17313,-0.14408,0.050002,-0.021305,0.03171,-0.034167,-0.10493,0.13581,-0.032604,-0.070565,-0.017262,-0.05923,-0.084179,0.039669,0.060507,-0.0048195,0.030982,-0.019467,-0.021449,-0.049921,-0.061455,-0.10485,-0.061464,-0.058224,-0.0038282,0.1524,0.046972,-0.012528,-0.022305,-0.0065474,-0.07654,0.06666,0.022645,-0.048794,0.15548,0.041369,-0.058429,-0.027044,-0.026331,-0.043849,0.0022923,0.046818,-0.065037,0.014487,-0.06622,0.087703,-0.011461,-0.016119,0.12193,-0.012275,0.070001,-0.13497,-0.04555,0.051683,-0.13128,-0.060432,-0.068401,0.01216,0.017512,0.10818,0.042596,0.062236,-0.020254,0.19573,0.075299,0.011236,-0.11938,-0.0056449,0.10181,-0.029285,-0.094307,-0.013164,-0.0022267,0.15476,-0.07793,0.0061818,
,,,,,,,,0.010563,-0.057946,-0.033699,-0.068312,-0.094306,0.048262,0.040258,0.13691,-0.18121,0.053154,0.044359,0.025637,0.064718,-0.10775,-0.033788,0.026471,-0.087088,0.046348,0.06828,0.0019496,0.038224,-0.0181,-0.018935,0.028592,0.094301,-0.052218,0.089457,0.11928,-0.077706,0.046154,-0.04386,0.12901,-0.16472,-0.13268,0.07407,-0.084916,-0.066676,-0.19547,-0.032255,-0.0021495,-0.094098,-0.026786,-0.035241,0.026375,0.078791,0.003775,-0.14142,-0.00078761,-0.064479,-0.05534,0.012517,-0.085316,-0.0083834,0.13629,-0.027291,-0.058902,-0.02528,0.20452,-0.14451,-0.045895,0.034143,-0.16841,-0.071695,-0.029953,0.012201,-0.020828,0.088246,-0.066486,-0.017178,-0.048176,0.01734,0.041697,-0.081038,-0.036989,-0.0056815,0.029042,0.0090407,0.032748,0.11905,-0.0090856,-0.025368,0.073155,-0.031893,-0.018671,-0.080882,0.10538,0.0050503,0.047212,0.08179,0.046518,0.013848,-0.027861,0.11327,-0.025006,-0.0284,-0.11786,0.10214,-0.017104,-0.0057395,-0.037571,0.024047,0.13627,0.1796,0.068489,-0.056589,-0.16902,-0.074189,-0.10209,-0.044047,0.051456,-0.21147,-0.0026665,-0.036218,-0.066289,-0.10893,0.0040541,0.012413,-0.05452,0.063173,-0.055211,0.11075,-0.17531,-0.10704,0.023334,-0.1058,0.049732,0.0038174,-0.11075,-0.065045,-0.19812,0.028129,-0.070418,-0.074477,-0.025373,-0.048427,0.11597,-0.021675,0.13747,0.010525,0.047352,0.055675,-0.14278,-0.010019,0.015406,0.073957,-0.080249,0.03812,-0.11655,0.08769,0.016435,
,,,,,,,,0.036125,0.023431,-0.029625,0.010034,0.052104,-0.013752,-0.11156,-0.12753,0.0022034,-0.22162,0.067369,-0.031636,0.03829,-0.09154,0.027009,0.08692,0.051683,-0.031469,0.011948,-0.036865,0.01992,0.048774,-0.063135,-0.04147,0.037111,-0.014935,0.033378,-0.0084312,0.012397,0.044566,0.087959,0.068838,-0.016394,0.065846,-0.014137,-0.055319,0.097408,-0.037529,0.0011244,-0.0058981,-0.040548,0.021843,0.08714,-0.067293,0.073778,-0.059213,-0.041001,0.0085143,-0.10071,0.13918,0.057239,0.06958,0.011981,-0.062986,-0.041012,-0.0021333,-0.012353,-0.12357,0.1201,0.034474,-0.097243,-0.074663,-0.12041,-0.03338,-0.064617,0.018664,0.10289,0.18737,0.032407,-0.12628,-0.0075849,-0.033744,-0.067722,-0.10147,-0.084072,-0.066591,0.035488,-0.10063,0.017679,0.08574,0.062973,-0.061556,0.13233,0.066038,-0.04544,0.043206,0.12981,0.078418,0.14551,-0.060725,-0.10615,0.022423,0.014333,0.08604,0.041701,0.011407,0.058623,0.066025,-0.0068257,0.030396,0.00036599,0.050381,-0.047348,-0.12261,-0.14018,0.003556,-0.24051,-0.0037119,0.012415,0.099227,0.10293,0.037076,0.052415,0.00083279,-0.18908,0.096391,-0.10261,-0.082633,0.055172,0.10756,-0.053199,0.017147,-0.1044,0.03254,-0.015535,-0.074257,-0.1112,-0.14852,0.063016,-0.051316,-0.024345,0.046687,0.040706,0.11083,-0.15533,0.0054316,0.15913,-0.0061349,-0.021336,-0.094186,-0.056988,-0.13328,-0.12592,0.27839,0.147,0.13752,-0.0017583,0.12069,-0.083541,0.18786,
