"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,50.2715,26.4313,6.1546e-05,NaN,NaN,NaN,NaN,1,30.9855,15.4942,9.7638,
1,48.0391,5.4274,0.013321,1.1921e-07,0,2.5523,1,1,9.0956,5.8643,5.249,
2,45.9165,5.2946,0.021074,0.5,0,2.7373,1,1,7.4991,4.573,2.6823,
3,44.4227,2.2948,0.027983,1,0,1.1284,1,1,3.2192,2.5199,1.8851,
4,45.2901,0.53097,0.035707,1,0,0.79765,1,1,0.7329,0.43743,0.40299,
5,45.6439,0.45086,0.042918,1,0,0.41917,1,1.1828,0.51605,0.34835,0.2369,
6,45.6441,1.6025,0.053213,0.00048828,0,0.00010136,1,2.3073,1.6524,0.12538,0.062691,
7,45.7457,1.0311,0.061016,0.5,0,0.054906,1,2.965,1.1153,0.11938,0.094914,
8,45.7481,2.488,0.070247,0.0078125,0,0.0017965,1,4.2104,2.5751,0.069895,0.034948,
9,45.7775,1.3651,0.078424,0.5,0,0.066727,1,4.6233,1.436,0.14791,0.093437,
10,46.2506,2.9369,0.085675,1,0,0.44114,1,6.5085,2.9414,0.0032525,0.0016262,
11,46.1339,0.18662,0.094333,0.5,0,0.076596,1,13.5577,0.34515,0.0031793,0.0015896,
12,46.1727,1.2695,0.10135,1,0,0.026518,1,22.5453,1.3666,0.17065,0.085749,
13,46.1727,1.3561,0.11165,0.00024414,0,4.9497e-05,1,45.5235,1.3561,0.40968,0.20526,
14,46.1207,0.74335,0.11879,1,0,0.06724,1,53.6897,0.86837,0.00017962,8.9809e-05,
15,46.0656,1.5385,0.12642,1,0,0.075154,1,92.7294,1.7187,0.40258,0.20131,
16,46.0566,0.74868,0.13414,0.125,0,0.010881,1,188.8481,0.82293,0.065556,0.032793,
17,46.0255,2.1985,0.14179,1,0,0.063,1,258.6194,2.3105,0.65523,0.32762,
18,46.3628,93.5917,0.14947,1,0,0.322,1,988.7837,93.5917,0.00030803,0.00015402,
