"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,52.8174,99.5237,6.7965e-05,NaN,NaN,NaN,NaN,1,109.4172,43.7972,28.1644,
1,35.9242,39.9369,0.015525,2.3842e-07,0,4.0708,1,2.5787,44.0933,17.5845,12.3284,
2,31.6895,22.7904,0.031014,1.1921e-07,0,2.2452,1,5.8648,24.7258,8.881,7.0044,
3,30.5656,6.2891,0.047227,7.4506e-09,0,0.31086,1,5.8648,12.269,8.9265,7.0758,
4,26.4264,4.2909,0.05823,0.25,0,0.7904,1,5.8648,10.6387,9.2769,6.9397,
5,22.4154,0.93037,0.067962,1,0,1.1878,1,5.8648,9.8044,9.3252,5.9782,
6,22.8802,0.69181,0.077335,1,0,0.88744,1,5.8648,4.6227,4.6837,3.0238,
7,24.0601,1.5,0.087114,1,0,1.197,1,5.8648,1.5689,0.45976,0.22988,
8,23.7133,1.6977,0.098036,1,0,0.98655,1,5.8648,1.7132,0.23001,0.11501,
9,24.0048,2.8292,0.10741,1,0,0.31532,1,5.8648,2.8315,0.11273,0.056367,
10,24.1501,2.0085,0.11652,1,0,0.1188,1,5.8648,2.0094,0.060128,0.030064,
11,24.2522,0.92949,0.1263,0.5,0,0.04142,1,6.7239,0.93016,0.035403,0.017701,
12,24.3561,1.0692,0.1356,0.5,0,0.032845,1,9.4077,1.0694,0.019976,0.0099878,
13,24.4364,1.2093,0.14547,0.5,0,0.02272,1,12.7809,1.2094,0.011232,0.0056161,
14,24.4969,1.2763,0.15548,0.5,0,0.015261,1,17.1661,1.2763,0.0063144,0.0031572,
15,24.5423,1.3063,0.1653,0.5,0,0.010347,1,22.9542,1.3063,0.0035503,0.0017752,
16,24.5764,1.3199,0.17508,0.5,0,0.0071631,1,30.641,1.3199,0.0019964,0.00099822,
17,24.6019,1.3264,0.1848,0.5,0,0.0050631,1,40.8741,1.3264,0.0011228,0.00056138,
18,24.6211,1.3296,0.19479,0.5,0,0.00364,1,54.5095,1.3296,0.00063146,0.00031573,
19,24.6354,1.3313,0.20455,0.5,0,0.0026501,1,72.6853,1.3313,0.00035516,0.00017758,
20,24.6462,1.3323,0.21419,0.5,0,0.0019467,1,96.917,1.3323,0.00019976,9.988e-05,
21,24.6542,1.3329,0.22412,0.5,0,0.0014389,1,129.2244,1.3329,0.00011236,5.618e-05,
22,24.6603,1.3333,0.23325,0.5,0,0.0010682,1,172.3,1.3333,6.32e-05,3.16e-05,
23,24.6648,1.3335,0.24331,0.5,0,0.00079536,1,229.7335,1.3335,3.5549e-05,1.7774e-05,
24,24.6682,1.3337,0.25336,0.5,0,0.00059343,1,306.3113,1.3337,1.9996e-05,9.9978e-06,
25,24.6708,1.3338,0.2626,0.5,0,0.00044342,1,408.4147,1.3338,1.1247e-05,5.6237e-06,
26,24.6727,1.3339,0.27248,0.5,0,0.00033168,1,544.5525,1.3339,6.3266e-06,3.1633e-06,
27,24.6741,1.3338,0.28194,0.5,0,0.00024938,1,726.118,1.3338,3.5587e-06,1.7793e-06,
28,24.6759,0.73192,0.29163,1,0,0.0002947,1,893.3285,0.73192,1.2939e-06,6.4697e-07,
29,24.6754,1.2518,0.30151,0.5,0,9.8545e-05,1,893.3285,1.2518,1.779e-06,8.895e-07,
30,24.6756,0.13376,0.3108,1,0,5.1735e-05,1,911.0641,0.13376,1.5073e-06,7.5366e-07,
31,24.6753,0.92337,0.32088,0.5,0,7.1426e-05,1,911.0641,0.92337,1.879e-06,9.3951e-07,
32,24.6757,0.22283,0.33021,1,0,8.4985e-05,1,927.6658,0.22283,1.4145e-06,7.0725e-07,
33,24.6753,1.2185,0.34016,0.5,0,7.9638e-05,1,927.6658,1.2185,1.869e-06,9.3448e-07,
34,24.6757,0.25141,0.35011,1,0,7.9165e-05,1,927.6658,0.25141,1.4135e-06,7.0673e-07,
35,24.6754,0.083214,0.35919,1,0,6.306e-05,1,927.6658,0.083214,1.8212e-06,9.106e-07,
36,24.6755,0.022768,0.36865,1,0,2.8556e-05,1,927.6658,0.022768,1.6339e-06,8.1696e-07,
37,24.6755,0.0040885,0.37773,1,0,1.3828e-05,1,927.6658,0.0040885,1.7219e-06,8.6095e-07,
38,24.675,0.14422,0.38742,1,0,0.00010704,1,927.6658,0.14422,2.2671e-06,1.1335e-06,
39,24.6758,0.37704,0.39685,1,0,0.00016044,1,928.3811,0.37704,1.3456e-06,6.7278e-07,
40,24.6754,1.1173,0.40653,0.5,0,8.8382e-05,1,928.3811,1.1173,1.7624e-06,8.8122e-07,
41,24.6756,0.088946,0.41632,1,0,6.1215e-05,1,928.3811,0.088946,1.5536e-06,7.7681e-07,
42,24.6753,0.84215,0.42563,0.5,0,6.7501e-05,1,928.3811,0.84215,1.9027e-06,9.5136e-07,
43,24.6757,0.21647,0.43503,1,0,8.5367e-05,1,928.3811,0.21647,1.4283e-06,7.1413e-07,
44,24.6753,1.1627,0.44994,0.5,0,7.8262e-05,1,928.3811,1.1627,1.8682e-06,9.341e-07,
45,24.6754,0.013097,0.46586,1,0,6.2716e-05,1,928.3811,0.013097,1.8284e-06,9.1419e-07,
46,24.6752,0.029513,0.48234,1,0,3.6563e-05,1,928.3811,0.029513,2.0838e-06,1.0419e-06,
47,24.6751,7.5588e-05,0.49526,1,0,3.1314e-05,1,928.3811,7.5617e-05,2.1098e-06,1.0549e-06,
48,24.6757,0.17177,0.50927,1,0,0.00011822,1,928.3811,0.17177,1.4869e-06,7.4344e-07,
49,24.6754,0.86171,0.52189,0.5,0,7.6313e-05,1,928.3811,0.86171,1.8351e-06,9.1753e-07,
50,24.6751,0.031657,0.53143,1,0,4.2883e-05,1,928.3811,0.031657,2.0905e-06,1.0452e-06,
51,24.6757,0.15793,0.54248,1,0,0.00011831,1,928.3811,0.15793,1.4894e-06,7.4468e-07,
52,24.6754,0.057202,0.55596,1,0,5.3111e-05,1,928.3811,0.057202,1.8239e-06,9.1195e-07,
53,24.6751,0.048653,0.56869,1,0,9.2942e-05,1,928.3811,0.048653,2.168e-06,1.084e-06,
54,24.6757,0.21577,0.57971,1,0,0.00013492,1,928.3811,0.21577,1.4688e-06,7.3438e-07,
55,24.6754,0.91618,0.59224,0.5,0,7.6949e-05,1,928.3811,0.91618,1.836e-06,9.1798e-07,
56,24.6756,0.11002,0.6056,1,0,6.4252e-05,1,928.3811,0.11002,1.554e-06,7.7701e-07,
