"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L","A",
1,5,0.005,1,5000,3600,1e-08,1,5,0,-1,0,-1,-1,0,-1,-1,0,2.6968,2.7241,2.676,3.1654,2.3035,2.5924,2.76,2.9859,2.3935,1.8872,
,,,,,,,,0,6,0,-1,0,-1,-1,-1,-1,-1,2.7241,3.2831,3.0648,3.3737,2.3191,1.8996,2.921,2.7773,2.4357,2.0103,
,,,,,,,,-1,0,2,0,0,0,0,0,-1,0,2.676,3.0648,2.6291,3.3946,2.3941,2.1277,2.6643,2.4933,2.6113,2.0801,
,,,,,,,,0,-1,0,6,-1,-1,-1,-1,0,-1,3.1654,3.3737,3.3946,4.0646,2.8359,2.504,3.2966,3.115,2.7641,2.0752,
,,,,,,,,-1,0,0,-1,3,0,-1,0,0,0,2.3035,2.3191,2.3941,2.8359,2.5062,2.3055,2.5428,2.5935,2.4045,2.2349,
,,,,,,,,-1,-1,0,-1,0,5,-1,0,0,-1,2.5924,1.8996,2.1277,2.504,2.3055,2.2918,2.2012,2.7414,2.3434,1.7664,
,,,,,,,,0,-1,0,-1,-1,-1,5,-1,0,0,2.76,2.921,2.6643,3.2966,2.5428,2.2012,2.6515,2.8865,2.4769,2.3216,
,,,,,,,,-1,-1,0,-1,0,0,-1,6,-1,-1,2.9859,2.7773,2.4933,3.115,2.5935,2.7414,2.8865,3.0015,2.5491,2.4017,
,,,,,,,,-1,-1,-1,0,0,0,0,-1,4,0,2.3935,2.4357,2.6113,2.7641,2.4045,2.3434,2.4769,2.5491,2.2652,1.9248,
,,,,,,,,0,-1,0,-1,0,-1,0,-1,0,4,1.8872,2.0103,2.0801,2.0752,2.2349,1.7664,2.3216,2.4017,1.9248,1.4015,
