"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,51.9273,40.4574,7.5894e-05,NaN,NaN,NaN,NaN,1,46.2473,20.4801,14.0821,
1,44.859,6.3128,0.012826,2.3842e-07,0,2.915,1,1,7.3275,2.9865,2.1601,
2,36.1989,3.0633,0.025607,4.7684e-07,0,3.1838,1,1.8862,3.0957,0.67406,0.55777,
3,36.1987,2.6358,0.042062,5.8208e-11,0,0.00027582,1,1.8862,2.7756,0.96716,0.70432,
4,30.6849,5.9693,0.050648,0.125,0,1.7251,1,2.4182,6.6093,2.2918,1.3503,
5,30.104,4.4094,0.057606,1,0,1.7937,1,2.4182,4.4192,0.3721,0.19576,
6,29.6219,1.7991,0.065681,0.5,0,0.29735,1,5.5829,1.8086,0.016076,0.0080382,
7,29.9323,11.9089,0.074336,0.0078125,0,0.45322,1,37.3604,11.9089,0.023722,0.012694,
8,29.9323,2.4506,0.088654,1.4901e-08,0,0.003898,1,37.3604,2.4506,0.0016692,0.00083462,
9,29.7904,3.111,0.096316,0.5,0,0.23958,1,37.3604,3.111,0.00053713,0.00026856,
10,29.6629,9.8092,0.10347,1,0,0.31889,1,60.2653,9.8199,0.43313,0.21667,
11,29.8207,3.2275,0.11101,0.5,0,0.2318,1,60.2653,3.2314,0.00057108,0.00028554,
12,29.8083,0.85719,0.11914,0.0625,0,0.034914,1,60.2653,0.85719,0.00056412,0.00028206,
13,29.8082,0.84116,0.12954,6.1035e-05,0,0.00066076,1,60.2653,0.84116,0.00056615,0.00028308,
14,29.8077,1.0274,0.14519,2.3283e-10,0,0.0010461,1,60.2653,1.0281,0.00057067,0.00028534,
15,29.8067,2.0128,0.15557,0.00012207,0,0.0012497,1,60.2653,2.0128,0.00057644,0.00028822,
16,29.804,1.5882,0.17101,2.3283e-10,0,0.0025441,1,60.2653,1.5882,0.00059272,0.00029636,
17,29.7946,2.1209,0.18602,4.6566e-10,0,0.0066062,1,60.2653,2.1209,0.11743,0.059047,
18,29.7681,2.4042,0.20081,9.3132e-10,0,0.015836,1,60.2653,2.4042,0.00090126,0.00045063,
19,29.7355,2.4856,0.21587,9.3132e-10,0,0.017573,1,60.2653,2.4856,0.0010942,0.00054709,
20,29.7176,2.512,0.23113,4.6566e-10,0,0.0091781,1,60.2653,2.512,0.1609,0.081028,
21,29.5787,2.4841,0.24536,3.7253e-09,0,0.0744,1,60.2653,2.4841,0.0055908,0.0027954,
22,29.5812,0.8158,0.25322,0.125,0,0.013882,1,60.2653,0.81581,0.0051811,0.0025906,
23,29.5587,2.9406,0.26129,0.5,0,0.27162,1,60.2653,2.9552,0.17044,0.085515,
24,29.5587,1.6878,0.27194,6.1035e-05,0,2.5005e-05,1,60.2653,1.6878,0.09696,0.048776,
25,29.5588,2.2188,0.28146,0.0019531,0,0.0013219,1,62.9377,2.2188,0.59545,0.29802,
26,29.5589,3.647,0.29114,0.00097656,0,0.00029421,1,74.0715,3.647,0.17136,0.085976,
27,43.9168,2378.4233,0.2983,1,0,4.8094,1,1401.3457,2378.4233,0.19136,0.18769,
28,43.9159,4.2699,0.31418,1.4552e-11,0,0.00035811,1,1401.3457,4.274,0.18401,0.092006,
29,29.486,13.2491,0.32225,0.25,0,4.9625,1,1401.3457,13.2553,0.0222,0.0111,
30,29.3107,6.0919,0.33625,5.9605e-08,0,0.87038,1,1401.3457,6.1332,0.44342,0.3887,
31,29.0337,1.0129,0.34357,1,0,0.65527,1,1401.3457,1.0475,0.14816,0.074082,
32,29.3568,3.2928,0.35106,1,0,0.49905,1,1401.3457,3.2928,0.013557,0.0067786,
33,29.4707,2.3753,0.35901,1,0,0.15958,1,1401.3457,2.3759,0.42485,0.21383,
34,29.7782,5.5703,0.36622,1,0,0.30624,1,1401.3457,5.5703,0.00028626,0.00014313,
35,29.7931,5.187,0.37318,1,0,0.15381,1,1401.3457,5.187,0.0010274,0.00051371,
36,29.7917,2.6144,0.38286,0.00048828,0,0.00065847,1,1401.3457,2.6144,0.0010276,0.00051381,
37,29.7732,3.7357,0.39155,0.03125,0,0.011682,1,1401.3457,3.7364,0.0010314,0.00051571,
38,29.7453,2.9532,0.40026,0.125,0,0.017548,1,1401.3457,2.9532,0.00099365,0.00049683,
39,29.7195,1.6539,0.4081,1,0,0.074716,1,1401.3457,1.6539,0.0006477,0.00032385,
40,29.659,4.0323,0.41891,0.5,0,0.19577,1,1401.3457,4.0323,0.34877,0.1744,
41,29.6182,8.5722,0.42692,0.5,0,0.11771,1,1401.3457,8.5722,0.066802,0.033405,
42,29.6189,5.0087,0.43533,0.5,0,0.015038,1,1401.3457,5.0087,6.0997e-06,3.0499e-06,
43,29.6175,3.1046,0.44592,0.00048828,0,0.00057976,1,1401.3457,3.1382,0.1763,0.088151,
