"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,43.1333,42.3427,8.6089e-05,NaN,NaN,NaN,NaN,1,47.9694,21.9055,14.3601,
1,33.566,30.7027,0.014425,5.9605e-08,0,1.5575,1,1.2772,39.8822,24.3622,16.5614,
2,33.7038,14.0593,0.026379,1.9073e-06,0,4.2758,1,2.3424,14.3171,2.1478,1.9182,
3,32.477,4.2496,0.038946,5.9605e-08,0,1.808,1,2.3424,4.2997,0.65399,0.32699,
4,28.6754,4.4211,0.046336,0.5,0,2.3306,1,2.3424,4.4379,0.16598,0.082991,
5,27.3116,2.5675,0.053245,0.5,0,1.0924,1,2.3424,2.7186,0.39406,0.24215,
6,27.3033,146.9792,0.066798,3.8147e-06,0,0.0055184,1,64.8234,146.9799,0.45062,0.42234,
7,27.9967,4.8018,0.081454,1.1921e-07,0,1.0083,1,64.8234,4.8018,0.021099,0.01055,
8,27.0423,274.2527,0.091839,0.00048828,0,0.57262,1,196.7063,274.2527,0.12263,0.061317,
9,26.1506,9.6834,0.10496,2.9802e-08,0,0.85102,1,196.7063,9.6835,0.023033,0.011516,
10,25.4116,90.468,0.11332,0.0078125,0,0.47066,1,196.7063,90.468,0.019325,0.0096627,
11,25.8028,5.8463,0.12646,5.9605e-08,0,0.50985,1,196.7063,5.8463,0.00019609,9.8044e-05,
12,25.4587,9.5367,0.13495,0.0625,0,0.28679,1,196.7063,9.5367,5.1147e-05,2.5574e-05,
13,25.2917,345.3035,0.14544,3.0518e-05,0,0.15289,1,101466.3599,345.3035,6.2992e-07,3.1496e-07,
14,25.2916,3.2974,0.1617,4.5475e-13,0,1.175e-05,1,101466.3599,3.2974,6.3042e-07,3.1521e-07,
15,25.2916,3.315,0.17813,4.5475e-13,0,1.0855e-05,1,101466.3599,3.315,6.3093e-07,3.1547e-07,
16,25.2916,3.332,0.19546,4.5475e-13,0,1.0964e-05,1,101466.3599,3.332,6.3147e-07,3.1574e-07,
17,25.2916,3.3482,0.21205,4.5475e-13,0,1.1069e-05,1,101466.3599,3.3482,6.3204e-07,3.1602e-07,
18,25.2915,3.3635,0.2285,4.5475e-13,0,1.1169e-05,1,101466.3599,3.3635,6.3264e-07,3.1632e-07,
19,25.2915,3.3775,0.24559,4.5475e-13,0,1.1263e-05,1,101466.3599,3.3775,6.3327e-07,3.1663e-07,
20,25.2915,3.3898,0.26162,4.5475e-13,0,1.1347e-05,1,101466.3599,3.3898,6.3393e-07,3.1696e-07,
21,25.2915,3.4,0.27774,4.5475e-13,0,1.1421e-05,1,101466.3599,3.4,6.3461e-07,3.1731e-07,
22,25.2914,3.4076,0.29428,4.5475e-13,0,1.148e-05,1,101466.3599,3.4076,6.3533e-07,3.1767e-07,
23,25.2914,3.4119,0.31069,4.5475e-13,0,1.1522e-05,1,101466.3599,3.4119,6.3609e-07,3.1804e-07,
24,25.2914,3.4124,0.32829,4.5475e-13,0,1.1541e-05,1,101466.3599,3.4124,6.3686e-07,3.1843e-07,
25,25.2913,3.4087,0.34595,4.5475e-13,0,1.1515e-05,1,101466.3599,3.4087,6.3767e-07,3.1883e-07,
26,25.2376,2.5901,0.35467,0.015625,0,0.041237,1,101466.3599,2.5901,8.5591e-07,4.2795e-07,
27,25.152,2.2803,0.36321,0.03125,0,0.063104,1,101466.3599,2.2803,1.221e-06,6.1048e-07,
28,25.0757,2.1183,0.37118,0.03125,0,0.05697,1,101466.3599,2.1183,1.4997e-06,7.4983e-07,
29,25.0062,2.0384,0.37967,0.03125,0,0.052866,1,101466.3599,2.0384,1.6944e-06,8.472e-07,
30,24.8795,1.9733,0.38757,0.0625,0,0.10064,1,101466.3599,1.9733,2.4035e-06,1.2017e-06,
31,24.7711,1.903,0.39597,0.0625,0,0.090675,1,101466.3599,1.903,2.8449e-06,1.4225e-06,
