"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,39.8355,47.8202,0.00013668,NaN,NaN,NaN,NaN,1,54.3584,24.0102,16.0496,
1,39.535,17.1234,0.024154,2.3842e-07,0,3.5437,1,1.3376,18.6917,6.6762,4.712,
2,38.9405,7.0259,0.037857,1.4901e-08,0,0.26905,1,1.3376,9.9349,6.7115,4.8521,
3,29.4116,6.1004,0.050788,2.3842e-07,0,2.946,1,1.5383,6.128,0.5384,0.53838,
4,24.6218,8.5033,0.058548,0.25,0,1.7785,1,3.5985,8.5501,0.88059,0.74211,
5,24.0509,3.5718,0.072431,7.4506e-09,0,0.21544,1,3.5985,3.6669,0.66479,0.52322,
6,23.6437,3.0674,0.080864,0.0625,0,0.27132,1,3.5985,3.2162,0.66074,0.48219,
7,23.2351,2.7115,0.088692,0.125,0,0.16068,1,3.5985,3.0528,0.66206,0.60276,
8,23.2061,3.1343,0.10233,3.7253e-09,0,0.032075,1,3.5985,3.3246,1.3933,1.0306,
9,23.2061,4.7139,0.11647,3.7253e-09,0,1.386e-08,1,3.5985,4.885,0.92112,0.79453,
10,22.8213,4.6528,0.1241,0.5,0,1.6006,1,4.3551,4.7392,1.2449,0.93919,
11,22.6947,2.9256,0.13696,1.1921e-07,0,0.30055,1,4.3551,3.5059,1.4805,1.2348,
12,21.6926,0.95696,0.14521,1,0,1.0877,1,4.3551,1.9203,1.3597,1.0302,
13,22.0521,0.5228,0.15249,1,0,0.34256,1,4.3551,0.70506,0.23988,0.11994,
14,22.2982,0.73536,0.1611,1,0,0.13249,1,4.3551,0.73887,0.071931,0.035966,
15,22.4171,0.73709,0.16955,1,0,0.10268,1,4.3551,0.73751,0.025012,0.012506,
16,22.4472,0.16833,0.1774,0.5,0,0.030091,1,4.4456,0.169,0.014966,0.0074828,
17,22.4785,0.3762,0.18465,0.5,0,0.012824,1,6.3678,0.37629,0.0084251,0.0042126,
18,22.502,0.46592,0.19231,0.5,0,0.0095977,1,8.6798,0.46595,0.0047391,0.0023696,
19,22.5194,0.50011,0.20022,0.5,0,0.0072168,1,11.6352,0.50011,0.0026657,0.0013328,
20,22.5325,0.51303,0.20803,0.5,0,0.0054186,1,15.5122,0.51303,0.0014994,0.00074972,
21,22.5422,0.51791,0.21574,0.5,0,0.0040657,1,20.6496,0.51791,0.00084343,0.00042172,
22,22.5494,0.51975,0.22344,0.5,0,0.0030497,1,27.4836,0.51975,0.00047443,0.00023722,
23,22.5549,0.52045,0.23056,0.5,0,0.0022874,1,36.5876,0.52045,0.00026687,0.00013343,
24,22.5589,0.52071,0.23856,0.5,0,0.0017154,1,48.7222,0.52071,0.00015011,7.5057e-05,
25,22.562,0.52081,0.24589,0.5,0,0.0012866,1,64.8998,0.52081,8.444e-05,4.222e-05,
26,22.5643,0.52085,0.25356,0.5,0,0.00096475,1,86.4686,0.52085,4.7498e-05,2.3749e-05,
27,22.566,0.52086,0.26105,0.5,0,0.00072352,1,115.2266,0.52086,2.6717e-05,1.3359e-05,
28,22.5673,0.52086,0.26806,0.5,0,0.00054262,1,153.5704,0.52086,1.5029e-05,7.5143e-06,
29,22.5692,0.52085,0.27589,1,0,0.00081427,1,204.6962,0.52085,3.7572e-06,1.8786e-06,
30,22.5697,0.13022,0.28464,0.5,0,0.00020415,1,358.0701,0.13022,2.1134e-06,1.0567e-06,
31,22.5701,0.18975,0.29311,1,0,0.00017638,1,444.2063,0.18975,1.0705e-06,5.3524e-07,
32,22.5699,0.021602,0.30197,1,0,6.1516e-05,1,444.2063,0.021602,1.3954e-06,6.9769e-07,
33,22.57,0.0089436,0.31069,1,0,2.6954e-05,1,444.2063,0.0089436,1.2466e-06,6.233e-07,
34,22.57,0.0047624,0.3189,1,0,2.0725e-05,1,444.2063,0.0047624,1.3603e-06,6.8013e-07,
35,22.57,0.0034274,0.32689,1,0,1.7547e-05,1,444.2063,0.0034274,1.2657e-06,6.3283e-07,
36,22.57,0.00033058,0.3355,1,0,5.9358e-06,1,445.3045,0.00033058,1.2389e-06,6.1943e-07,
37,22.5699,0.01529,0.34348,1,0,3.5925e-05,1,445.3045,0.01529,1.4362e-06,7.1809e-07,
38,22.57,0.005694,0.35308,1,0,2.2485e-05,1,445.3045,0.005694,1.3125e-06,6.5624e-07,
39,22.57,0.0005444,0.36122,1,0,6.3996e-06,1,445.3045,0.00054441,1.2775e-06,6.3874e-07,
40,22.5702,0.11239,0.36913,1,0,9.8189e-05,1,529.5949,0.11239,8.0201e-07,4.01e-07,
41,22.5699,0.28983,0.3778,1,0,0.00013641,1,529.5949,0.28983,1.4929e-06,7.4644e-07,
42,22.5701,0.11276,0.38561,1,0,8.5297e-05,1,529.5949,0.11276,1.0363e-06,5.1816e-07,
43,22.57,0.029787,0.3929,1,0,5.7376e-05,1,529.5949,0.029787,1.3333e-06,6.6667e-07,
44,22.57,0.012373,0.40161,1,0,3.0864e-05,1,529.5949,0.012373,1.1687e-06,5.8434e-07,
45,22.5699,0.028049,0.40892,1,0,4.7964e-05,1,529.5949,0.028049,1.4307e-06,7.1536e-07,
46,22.57,0.012077,0.41637,1,0,3.1756e-05,1,529.5949,0.012077,1.2555e-06,6.2775e-07,
47,22.57,0.00027711,0.42369,1,0,4.7917e-06,1,529.5949,0.00027711,1.2348e-06,6.1741e-07,
48,22.57,0.0084905,0.43217,1,0,2.6466e-05,1,529.5949,0.0084905,1.38e-06,6.9e-07,
49,22.57,0.017025,0.43948,1,0,3.8904e-05,1,529.5949,0.017025,1.1696e-06,5.8482e-07,
50,22.57,0.0036933,0.44722,1,0,1.8691e-05,1,529.5949,0.0036933,1.268e-06,6.3402e-07,
