"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,1.2865e-08,7.4113e-10,0.46753,1,5.5522,5.4599,
1,0.64627,16.9455,3.3333,1.4221,0.13067,0.32852,1.0875,2.5889,0.030726,
2,1.3534,16.9455,3.3333,0.32514,0.014571,0.0023087,0.57251,0.37591,0.0058154,
3,1.9703,15.5302,3.3333,0.022681,0.00080132,1.9919e-08,0.00052707,0.024688,0.00043551,
4,1.9961,10.0486,3.3333,0.00015493,6.9839e-06,1.112e-07,0.00014297,0.00029709,0.00023781,
5,2.0037,0.062126,3.3333,2.8301e-05,1.4179e-06,7.5048e-08,6.2156e-05,0.00016557,0.00016089,
6,2.0094,0.00038641,11.1111,4.8131e-05,2.7799e-06,5.7268e-08,0.00011244,0.00014473,0.00013127,
7,2.0196,0.00017865,11.1111,7.2816e-06,4.2906e-07,5.5408e-08,6.7409e-05,9.702e-05,9.6547e-05,
8,2.0404,0.00011125,11.1111,4.0076e-06,2.5047e-07,3.8272e-08,3.5922e-05,2.7332e-05,2.6576e-05,
9,2.0447,0.00038402,37.037,4.0076e-06,2.5047e-07,3.8272e-08,5.7528e-05,4.5856e-05,4.541e-05,
10,2.0562,0,37.037,1.3626e-06,7.1931e-08,3.8283e-08,2.7922e-05,2.4658e-05,2.4587e-05,
11,2.1324,1.4728e-05,37.037,7.8453e-07,3.3993e-08,1.1218e-10,2.191e-06,8.5503e-06,8.4958e-06,
12,2.142,0.0041795,37.037,3.3999e-07,1.34e-08,1.0012e-10,1.2593e-05,9.3183e-06,9.311e-06,
13,2.1515,2.7659e-06,123.4568,3.6844e-07,1.2619e-08,9.7305e-11,1.9608e-06,7.7358e-06,7.7258e-06,
14,2.1875,1.5098e-06,123.4568,3.6214e-08,2.0443e-09,1.7029e-11,3.4176e-06,4.1744e-06,4.1741e-06,
15,2.2143,2.354e-05,123.4568,2.6905e-08,1.7132e-09,4.7998e-12,2.6681e-06,1.907e-06,1.9066e-06,
16,2.2242,6.4946e-06,411.5226,2.7597e-08,1.4796e-09,4.6128e-12,2.9443e-06,2.3519e-06,2.3516e-06,
17,2.2374,2.0463e-07,411.5226,7.2227e-09,4.5802e-10,4.6034e-12,2.6573e-06,2.0858e-06,2.0858e-06,
18,2.2956,9.3698e-08,1371.7421,6.7976e-09,2.4706e-10,4.0975e-14,3.4307e-07,2.6042e-07,2.6032e-07,
19,2.3079,7.3408e-06,1371.7421,3.2284e-09,1.0468e-10,4.1006e-14,4.5686e-06,2.2269e-06,2.2269e-06,
20,2.3205,9.895e-09,1371.7421,2.9844e-10,1.8692e-11,4.0949e-14,4.3984e-06,1.9829e-06,1.9829e-06,
21,2.3331,8.8548e-09,4572.4737,2.715e-09,8.3781e-11,4.0845e-14,1.6779e-06,1.8509e-06,1.8509e-06,
22,2.3467,6.8444e-09,4572.4737,1.5816e-09,4.2987e-11,4.0831e-14,6.5576e-06,2.6397e-06,2.6397e-06,
23,2.3608,3.1218e-09,15241.579,2.0926e-09,5.2541e-11,4.0785e-14,3.0105e-06,1.1888e-06,1.1888e-06,
24,2.3753,9.5668e-09,15241.579,7.4554e-10,3.4758e-11,4.0771e-14,1.1298e-05,1.2186e-05,1.2186e-05,
25,2.3899,6.4695e-09,50805.2634,7.3822e-10,2.8875e-11,4.0765e-14,5.1263e-06,2.0589e-06,2.0589e-06,
26,2.4052,1.7006e-09,50805.2634,7.0877e-11,1.7747e-12,4.0765e-14,8.7272e-06,3.3936e-06,3.3936e-06,
27,2.4189,8.28e-10,169350.8781,1.8758e-10,1.22e-11,4.076e-14,7.8912e-06,1.0369e-05,1.0369e-05,
28,2.4362,6.8753e-10,169350.8781,1.2152e-10,5.2474e-12,4.0758e-14,2.1382e-05,8.2807e-06,8.2807e-06,
29,2.4523,3.0514e-10,169350.8781,8.2479e-11,4.9149e-12,4.0757e-14,1.0161e-05,1.3551e-05,1.3551e-05,
30,2.4688,5.2943e-10,564502.9269,6.6958e-11,4.7059e-12,4.0757e-14,3.9256e-06,1.5609e-06,1.5609e-06,
31,2.4861,1.6019e-10,564502.9269,3.6962e-11,8.8055e-13,4.0757e-14,2.479e-05,9.6714e-06,9.6714e-06,
32,2.5034,1.1405e-10,1881676.4232,6.3119e-11,1.4336e-12,4.0757e-14,1.084e-05,4.4954e-06,4.4954e-06,
33,2.5213,2.6021e-10,1881676.4232,9.2761e-12,3.7439e-13,4.0756e-14,6.6255e-06,9.4726e-06,9.4726e-06,
34,2.5389,1.8875e-10,1881676.4232,4.5989e-12,2.4731e-13,4.0756e-14,1.5268e-05,6.1033e-06,6.1033e-06,
35,2.5578,1.5966e-11,1881676.4232,3.2158e-12,1.7273e-13,4.0756e-14,9.217e-06,4.9873e-06,4.9873e-06,
36,2.5772,2.0422e-11,6272254.7439,3.9538e-12,1.5536e-13,4.0756e-14,1.7772e-06,8.2093e-07,8.2093e-07,
37,2.5965,4.5106e-12,6272254.7439,2.6335e-12,6.3297e-14,4.0756e-14,1.4741e-05,5.8589e-06,5.8589e-06,
38,2.6146,3.8185e-12,20907515.8129,4.5374e-12,2.1004e-13,4.0756e-14,1.3719e-05,1.8463e-05,1.8463e-05,
39,2.635,1.9288e-11,20907515.8129,2.1735e-12,6.6292e-14,4.0756e-14,5.9161e-05,2.3782e-05,2.3782e-05,
40,2.6546,7.4591e-12,69691719.3763,4.5675e-12,1.9387e-13,4.0756e-14,3.6334e-05,4.5379e-05,4.5379e-05,
41,2.6864,1.7905e-11,232305731.2542,4.5675e-12,1.9387e-13,4.0756e-14,0.00035465,0.00024777,0.00024777,
42,2.7181,0,774352437.514,4.5675e-12,1.9387e-13,4.0756e-14,0.0014157,0.00092902,0.00092902,
43,2.7496,0,2581174791.7132,4.5675e-12,1.9387e-13,4.0756e-14,0.0049525,0.0032009,0.0032009,
44,2.7814,0,8603915972.3773,4.5675e-12,1.9387e-13,4.0756e-14,0.016742,0.010774,0.010774,
45,2.8144,0,28679719907.9244,4.5675e-12,1.9387e-13,4.0756e-14,0.05604,0.036018,0.036018,
46,2.8461,0,95599066359.7481,4.5675e-12,1.9387e-13,4.0756e-14,0.18703,0.12016,0.12016,
47,2.8777,0,318663554532.4938,4.5675e-12,1.9387e-13,4.0756e-14,0.62368,0.40065,0.40065,
48,2.9109,0,1062211848441.646,4.5675e-12,1.9387e-13,4.0756e-14,2.0792,1.3356,1.3356,
49,2.9423,0,3540706161472.154,4.5675e-12,1.9387e-13,4.0756e-14,6.9308,4.4521,4.4521,
50,2.9751,0,11802353871573.85,4.5675e-12,1.9387e-13,4.0756e-14,20,14.8405,14.8405,
51,3.0065,0,39341179571912.82,4.5675e-12,1.9387e-13,4.0756e-14,20,48.844,48.844,
52,3.0401,0,131137265239709.4,4.5675e-12,1.9387e-13,4.0756e-14,20,144.3741,144.3741,
53,3.072,0,437124217465698.1,4.5675e-12,1.9387e-13,4.0756e-14,20,418.1321,418.1321,
