"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.5,0.7,1,5000,3600,0.0001,1,0.26956,-0.37164,-0.1335,-0.16576,0.21704,0.29393,-0.41877,-0.89169,-0.4429,0.081835,
,,,,,,,,,0.1348,-1.0155,-0.52207,0.60441,-0.3635,0.56698,0.47443,-0.65809,0.15182,0.19089,
,,,,,,,,,-0.066377,0.37759,0.57314,-0.022486,0.35106,-0.37415,-0.69662,-0.014152,0.065633,0.70233,
,,,,,,,,,-0.50222,-0.55457,0.18852,0.15781,0.37396,-0.035157,0.10199,0.35353,0.10185,-0.52308,
,,,,,,,,,-0.35303,0.1412,-0.19557,0.18154,1.198,-0.20769,0.13313,-0.52162,-0.0018596,0.21516,
,,,,,,,,,0.19507,0.30929,0.16693,0.11755,-0.13292,-0.70353,-0.25953,0.21461,0.088983,0.042953,
,,,,,,,,,0.17186,-0.56645,-0.42511,0.060619,0.51842,-0.28337,-0.45666,0.15632,-0.07948,-0.012013,
,,,,,,,,,-0.46419,-0.041169,-0.39047,0.39341,0.083316,0.42106,0.19269,-1.1082,-0.53552,-0.21919,
,,,,,,,,,0.037918,-0.37164,-0.36475,-0.36814,-0.46279,-0.19751,-0.32768,-0.0075656,0.0022846,-0.040327,
,,,,,,,,,0.1674,0.028449,-0.034573,0.51712,-0.24545,0.24561,-0.0089295,0.69295,0.074137,0.62938,
