"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,25,0.25,0.7,1,5000,3600,0.0001,1,-0.071922,-0.051724,0.19177,0.055013,-0.32517,-0.12001,0.080551,0.12158,0.022802,-0.061296,-0.078707,-0.1424,0.37803,0.23962,-0.13352,-0.11631,0.167,-0.14482,-0.12742,0.012734,0.11815,0.15722,-0.06517,0.18853,-0.32871,
,,,,,,,,,-0.2322,0.21201,0.25336,-0.18535,-0.14048,-0.17036,-0.74444,0.1452,-0.086657,0.17836,-0.36301,-0.050103,-0.092192,0.23937,-0.21332,-0.099533,0.20262,-0.16168,-0.20335,-0.086609,0.156,0.20903,0.11941,0.16343,-0.10137,
,,,,,,,,,0.22513,-0.10772,0.99714,-0.14435,0.1519,0.15878,-0.33275,-0.14994,0.10892,-0.29277,-0.17962,0.038145,-0.044308,-0.019475,-0.12783,0.18749,0.09981,0.18048,0.22581,0.11944,-0.13145,-0.063444,-0.025921,-0.098381,-0.15498,
,,,,,,,,,-0.013348,0.12326,-0.11275,0.79073,0.34193,-0.021786,-0.1656,-0.26547,0.033783,0.26527,-0.10946,-0.44402,-0.091116,0.12287,-0.15239,-0.23115,-0.0081622,0.013453,-0.1113,-0.3367,0.026363,0.1041,0.28807,0.0055383,-0.15875,
,,,,,,,,,0.028338,0.098325,-0.25776,0.21858,-0.023753,-0.31056,-0.25826,-0.08381,-0.11773,-0.14612,-0.33408,-0.38364,-0.08241,-0.24372,-0.084421,0.093845,0.028896,0.14792,0.15027,0.0083466,-0.22448,0.047596,-0.16368,0.069039,-0.063367,
,,,,,,,,,0.021857,0.22012,0.080174,0.034021,0.019448,0.56577,0.030693,0.204,-0.36144,0.04771,0.11278,-0.21342,-0.034496,0.11437,-0.098266,0.20088,0.060469,0.079355,-0.32895,0.18865,0.047969,0.18437,0.058836,0.043147,0.23435,
,,,,,,,,,-0.10999,0.072589,0.1056,0.26097,0.21465,-0.068339,-0.24823,0.068562,-0.24284,-0.093576,0.061122,0.015971,0.12377,-0.025662,0.13155,-0.17197,-0.14769,0.18716,-0.36451,-0.04559,0.22843,0.39272,0.23027,0.4058,-0.00095958,
,,,,,,,,,-0.36626,-0.029179,-0.50251,-0.18603,0.1456,0.054212,-0.13862,0.14032,-0.12128,0.14271,-0.12543,0.040559,0.017642,0.3217,0.28722,0.066877,0.11008,-0.45144,0.19947,0.11536,-0.22017,-0.18229,-0.17205,-0.3209,0.084206,
,,,,,,,,,-0.026175,-0.22767,0.0048462,0.067632,-0.48977,0.070965,0.23389,-0.088507,0.057769,-0.2835,-0.27847,-0.14622,-0.15214,-0.19141,-0.30701,-0.33069,-0.21289,-0.20442,0.11866,0.034486,-0.041776,0.41999,-0.011219,0.17114,0.3171,
,,,,,,,,,-0.31299,0.062957,0.41911,-0.10618,-0.35831,-0.26131,-0.15762,-0.15313,0.23515,0.30532,-0.055059,0.26249,0.33039,0.4023,0.35057,0.13938,-0.38108,-0.034377,0.056015,0.11701,-0.29322,0.042893,-0.24295,0.23728,0.13692,
,,,,,,,,,-0.032933,-0.061317,-0.037687,-0.15147,-0.16667,0.24423,-0.069119,0.41541,-0.11891,0.32648,-0.48598,0.2266,-0.17391,0.004017,0.25661,-0.22444,0.033313,0.069582,0.19341,-0.098693,0.12126,-0.15981,-0.18622,-0.11812,0.025877,
,,,,,,,,,0.041469,0.044303,-0.12884,-0.52631,-0.17472,0.050223,-0.13348,-0.021033,0.074407,-0.19508,-0.43459,0.2497,-0.066087,0.089102,0.018728,0.16127,0.039546,0.22969,0.013518,0.33425,0.24617,-0.16207,-0.28946,0.099131,0.2172,
,,,,,,,,,0.039592,0.17492,-0.20155,0.15204,-0.32005,0.028731,-0.17929,-0.0066495,0.18116,-0.13967,0.26148,0.66511,0.06745,0.28991,0.31602,0.086713,0.044147,-0.12792,0.027981,0.079322,0.22869,0.023554,-0.18695,-0.0178,0.44597,
,,,,,,,,,-0.27725,-0.098569,-0.36219,0.37497,-0.13565,0.27013,0.010923,-0.054739,0.046333,0.012463,0.087106,-0.073062,-0.33644,0.1315,0.048957,-0.08228,0.35457,-0.12099,-0.17498,0.028202,-0.20513,0.027605,0.073526,-0.20669,-0.10339,
