"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,18.4168,11.6707,52.9639,21.4975,
1,0.17243,0.73194,0.36597,27.7553,3.7447,
2,0.2102,0.080188,0.040094,28.6578,3.0838,
3,0.24934,0.021402,0.010701,28.8495,2.9134,
4,0.28681,0.016802,0.0084011,28.8721,2.8922,
5,0.31008,0.013275,0.0066373,28.8916,2.8739,
6,0.33198,0.010574,0.0052872,28.9081,2.858,
7,0.35088,0.0085162,0.0042581,28.9222,2.8449,
8,0.37311,0.0069573,0.0034787,28.934,2.8333,
9,0.42262,0.0019897,0.00099485,28.9849,2.7826,
10,0.43122,0.0015621,0.00078105,28.9915,2.781,
11,0.43962,0.0012363,0.00061813,28.9972,2.7795,
12,0.47072,0.00098323,0.00049161,29.0021,2.7653,
13,0.47887,0.00079127,0.00039563,29.0062,2.7643,
14,0.48699,0.00064452,0.00032226,29.0098,2.7634,
15,0.49506,0.00053399,0.000267,29.0127,2.7626,
16,0.50787,0.00014881,7.4406e-05,29.0268,2.7593,
17,0.52155,0.00011817,5.9085e-05,29.0285,2.7588,
18,0.53017,9.3973e-05,4.6986e-05,29.03,2.7583,
19,0.53755,7.5371e-05,3.7685e-05,29.0313,2.7579,
20,0.54529,6.1154e-05,3.0577e-05,29.0325,2.7575,
21,0.55244,5.0401e-05,2.5201e-05,29.0334,2.7572,
22,0.5646,1.4364e-05,7.1822e-06,29.0377,2.7561,
23,0.57137,1.1348e-05,5.6741e-06,29.0382,2.7559,
24,0.57813,9.0087e-06,4.5043e-06,29.0387,2.7558,
25,0.58475,7.2068e-06,3.6034e-06,29.0391,2.7557,
26,0.59151,5.827e-06,2.9135e-06,29.0394,2.7556,
27,0.59807,4.7796e-06,2.3898e-06,29.0397,2.7555,
28,0.60768,1.3785e-06,6.8924e-07,29.041,2.7552,
29,0.61565,1.0907e-06,5.4535e-07,29.0412,2.7551,
30,0.62307,8.6399e-07,4.3199e-07,29.0413,2.7551,
