"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,9.8543,5.663,132.998,16.5523,
1,0.30655,0.022751,0.011375,82.6279,9.4129,
2,0.59434,0.11986,0.059928,24.7548,3.5747,
3,0.72225,0.032202,0.016101,22.5035,3.1744,
4,0.73122,0.025972,0.012986,22.516,3.1749,
5,0.74159,0.021234,0.010617,22.5265,3.1753,
6,0.7508,0.017677,0.0088384,22.5352,3.1755,
7,0.76404,0.0048879,0.0024439,22.5782,3.1776,
8,0.77366,0.0038629,0.0019314,22.5835,3.1776,
9,0.78088,0.0030802,0.0015401,22.588,3.1778,
10,0.78814,0.0024769,0.0012385,22.5919,3.1779,
11,0.79573,0.0020166,0.0010083,22.5953,3.178,
12,0.80317,0.0016695,0.00083476,22.598,3.1781,
13,0.81487,0.00046946,0.00023473,22.6111,3.1788,
14,0.82177,0.0003721,0.00018605,22.6127,3.1788,
15,0.82846,0.00029576,0.00014788,22.6142,3.1789,
16,0.83524,0.00023713,0.00011857,22.6154,3.1789,
17,0.84264,0.00019228,9.6142e-05,22.6164,3.179,
18,0.84953,0.00015833,7.9165e-05,22.6173,3.179,
19,0.86007,4.5196e-05,2.2598e-05,22.6213,3.1792,
20,0.86831,3.5626e-05,1.7813e-05,22.6218,3.1792,
21,0.87611,2.8269e-05,1.4134e-05,22.6223,3.1792,
22,0.88317,2.2656e-05,1.1328e-05,22.6226,3.1792,
23,0.88991,1.8309e-05,9.1545e-06,22.623,3.1792,
24,0.89714,1.5006e-05,7.5031e-06,22.6232,3.1793,
25,0.90648,4.3543e-06,2.1772e-06,22.6245,3.1793,
26,0.91284,3.4168e-06,1.7084e-06,22.6246,3.1793,
27,0.91907,2.7066e-06,1.3533e-06,22.6248,3.1793,
28,0.92553,2.1611e-06,1.0806e-06,22.6249,3.1793,
29,0.93169,1.7436e-06,8.7182e-07,22.625,3.1793,
30,0.9378,1.4256e-06,7.1279e-07,22.6251,3.1793,
