"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,37.0879,60.4547,6.7209e-05,NaN,NaN,NaN,NaN,1,50.5866,45.0014,32.6099,
1,47.4636,17.4175,0.008192,1,0,3.3985,1,4.09,12.2606,5.9122,5.4696,
2,47.1575,21.1658,0.01731,0.0039063,0,0.52534,1,4.09,12.1539,5.7853,5.2158,
3,46.997,7.3675,0.02511,1,0,0.5975,1,4.09,8.4785,1.5443,0.77217,
4,43.1941,5.3409,0.033354,0.125,0,1.2956,1,4.09,8.0634,1.7634,0.88168,
5,41.755,2.7183,0.040915,1,0,1.054,1,4.09,5.4144,0.30233,0.15117,
6,39.785,10.8464,0.048309,1,0,2.2378,1,4.5023,3.7298,0.33696,0.16848,
7,39.0802,3.2399,0.055522,1,0,0.25112,1,4.5023,3.4774,0.23744,0.11872,
8,38.2811,1.3362,0.06254,1,0,0.44308,1,4.5023,2.9481,0.4451,0.30684,
9,38.2599,1.6844,0.072661,0.5,0,0.38973,1,4.5023,2.8327,0.15415,0.077075,
10,38.2384,2.5898,0.081406,0.25,0,1.0753,1,4.5023,3.0117,0.026606,0.013303,
11,38.0546,0.80382,0.090324,0.5,0,0.10299,1,4.5023,3.1761,0.038925,0.019462,
12,38.1511,0.76333,0.098037,1,0,0.084204,1,4.6856,3.0178,0.013176,0.0065882,
13,38.1807,0.20757,0.10543,0.5,0,0.023593,1,7.549,2.9693,0.0077538,0.0038769,
14,38.2082,0.41263,0.11319,0.5,0,0.013614,1,10.749,2.9277,0.0043641,0.0021821,
15,38.2287,0.5043,0.12056,0.5,0,0.010242,1,14.6146,2.8964,0.0024543,0.0012272,
16,38.2439,0.53958,0.12833,0.5,0,0.0076375,1,19.5649,2.8727,0.0013804,0.00069021,
17,38.2553,0.55299,0.13574,0.5,0,0.0056936,1,26.0621,2.8548,0.00077649,0.00038824,
18,38.2637,0.55799,0.1434,0.5,0,0.0042721,1,34.6719,2.8413,0.0004368,0.0002184,
19,38.27,0.55979,0.15189,0.5,0,0.0032127,1,46.124,2.8311,0.00024571,0.00012286,
20,38.2748,0.56036,0.16595,0.5,0,0.0024171,1,61.3789,2.8234,0.00013822,6.9112e-05,
21,38.2783,0.56048,0.18009,0.5,0,0.0018181,1,81.7109,2.8176,7.7755e-05,3.8877e-05,
22,38.2809,0.56045,0.19227,0.5,0,0.001536,1,108.8159,2.8132,4.3739e-05,2.1869e-05,
23,38.2829,0.56038,0.20104,0.5,0,0.0010268,1,144.9544,2.8099,2.4604e-05,1.2302e-05,
24,38.2844,0.56031,0.21002,0.5,0,0.00077109,1,193.1368,2.8075,1.384e-05,6.92e-06,
25,38.2866,0.55988,0.21875,1,0,0.0011579,1,257.3799,2.8038,3.4604e-06,1.7302e-06,
26,38.2872,0.14009,0.22761,0.5,0,0.0003439,1,450.086,2.8028,1.9465e-06,9.7327e-07,
27,38.2878,0.33457,0.23659,1,0,0.00031251,1,591.4476,2.8018,7.9234e-07,3.9617e-07,
28,38.2876,0.68858,0.24542,0.5,0,0.00013781,1,591.4476,2.8022,1.1708e-06,5.8539e-07,
29,38.2877,0.05619,0.2544,1,0,4.8715e-05,1,591.4476,2.8021,1.0179e-06,5.0893e-07,
