"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1629.062,882.5051,357.2382,1634.6161,
1,0.30725,0.43298,0.21649,275.9603,19.28,
2,0.62911,0.10193,0.050966,190.9036,8.8231,
3,0.95407,0.020187,0.010094,182.6083,5.2998,
4,0.96221,0.015911,0.0079555,182.6284,5.3027,
5,0.97231,0.012606,0.0063032,182.6458,5.305,
6,0.98059,0.010064,0.005032,182.6609,5.3069,
7,0.98846,0.008112,0.004056,182.6738,5.3084,
8,0.9957,0.0066253,0.0033126,182.6848,5.3096,
9,1.046,0.0054937,0.0027469,182.6938,5.2965,
10,1.056,0.0015275,0.00076375,182.7379,5.3031,
11,1.0635,0.0012082,0.00060409,182.7433,5.3038,
12,1.071,0.00096207,0.00048104,182.7481,5.3043,
13,1.0784,0.00077304,0.00038652,182.7521,5.3048,
14,1.0858,0.00062875,0.00031438,182.7555,5.3052,
15,1.0951,0.00051983,0.00025991,182.7584,5.3055,
16,1.1071,0.00014685,7.3424e-05,182.7719,5.3074,
17,1.1154,0.00011597,5.7983e-05,182.7736,5.3076,
18,1.1232,9.2151e-05,4.6075e-05,182.775,5.3078,
19,1.1314,7.3839e-05,3.692e-05,182.7763,5.3079,
20,1.1392,5.9834e-05,2.9917e-05,182.7774,5.3081,
21,1.1461,4.9224e-05,2.4612e-05,182.7783,5.3082,
22,1.1571,1.4092e-05,7.0462e-06,182.7824,5.3087,
23,1.165,1.1132e-05,5.5659e-06,182.7829,5.3088,
24,1.1722,8.829e-06,4.4145e-06,182.7834,5.3089,
25,1.1789,7.046e-06,3.523e-06,182.7838,5.3089,
26,1.1851,5.695e-06,2.8475e-06,182.7841,5.3089,
27,1.1912,4.6675e-06,2.3337e-06,182.7844,5.309,
28,1.2013,1.3565e-06,6.7825e-07,182.7857,5.3092,
29,1.2095,1.0535e-06,5.2677e-07,182.7858,5.3092,
30,1.2202,8.3678e-07,4.1839e-07,182.786,5.3092,
