"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1874.1564,1018.6033,123.2342,1881.3327,
1,0.3128,0.6944,0.3472,85.9037,10.6993,
2,0.60874,0.08292,0.04146,54.8174,7.0159,
3,0.76872,0.33583,0.17013,49.8897,6.9383,
4,0.81807,0.0037867,0.0018933,49.0774,6.526,
5,0.86502,0.3997,0.20129,48.5531,6.4896,
6,0.88292,0.50407,0.25311,48.5635,6.4818,
7,0.89273,0.36086,0.18082,48.5864,6.4849,
8,1.3252,9.9176e-05,4.9588e-05,45.7279,7.2359,
9,1.3459,0.27552,0.13796,45.4623,6.8274,
10,1.4003,0.00010857,5.4284e-05,45.3399,6.5937,
11,1.4642,0.015207,0.0076498,45.2045,6.3603,
12,1.5231,0.00017534,8.7669e-05,45.2024,6.4294,
13,1.6206,8.2418e-05,4.1209e-05,46.1111,7.6301,
14,1.6349,9.707e-06,4.8535e-06,46.1039,7.6283,
15,1.6497,1.4242e-05,7.1209e-06,46.0964,7.6219,
16,1.6724,7.5429e-06,3.7715e-06,46.0857,7.5955,
17,1.7159,3.3391e-05,1.6695e-05,46.0299,7.5323,
18,2.2866,6.4323e-06,3.2161e-06,45.0664,6.1231,
19,2.2975,2.5019e-06,1.2509e-06,45.0635,6.1229,
20,2.307,1.9527e-06,9.7634e-07,45.0628,6.1227,
21,2.3146,1.611e-06,8.0549e-07,45.0626,6.1225,
22,2.3225,1.3443e-06,6.7214e-07,45.0623,6.1224,
23,2.3294,8.3327e-07,4.1664e-07,45.0624,6.1224,
24,2.3369,7.6496e-07,3.8248e-07,45.0619,6.1222,
25,2.3437,4.8739e-07,2.4369e-07,45.062,6.1222,
26,2.355,4.0792e-07,2.0396e-07,45.0613,6.122,
27,2.3628,5.4145e-07,2.7073e-07,45.0609,6.1219,
28,2.3696,1.6414e-07,8.2071e-08,45.0612,6.1219,
29,2.3765,1.7826e-07,8.9128e-08,45.061,6.1218,
30,2.3828,1.2719e-07,6.3596e-08,45.0608,6.1217,
