"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,423.8709,30.8376,7.023e-05,NaN,NaN,NaN,NaN,1,31.4041,4.5941,4.1784,
1,328.8125,22.3083,0.10711,1.0919e-08,0,7.6129,0,2.2202,23.1865,5.1208,4.4131,
2,279.16,17.5824,0.21105,1.4979e-08,0,6.6432,0,2.2202,19.5863,7.9841,5.6303,
3,257.8036,17.1061,0.30086,1.2133e-08,0,4.5018,0,2.2202,19.937,7.5183,7.2356,
4,247.0189,21.4394,0.38875,2.8185e-08,0,7.1652,0,2.2202,22.4819,6.6398,3.9716,
5,238.7377,20.2204,0.4792,5.803e-09,0,2.2494,0,2.2202,21.4211,6.288,4.7611,
6,239.5502,19.6558,0.5782,6.5475e-08,0,6.9295,0,2.2202,20.3972,5.4461,2.8192,
7,234.2657,19.2222,0.67005,2.0547e-08,0,4.9072,0,2.2202,19.7607,4.5797,2.3583,
8,226.1001,17.1046,0.76895,8.8447e-09,0,2.6121,0,2.2202,18.0683,5.6974,3.448,
9,223.3851,16.5243,0.87413,2.0547e-08,0,3.0721,1,2.2202,17.6454,6.0769,3.6261,
10,218.0303,16.0759,0.96951,1.2133e-08,0,2.3932,0,2.2202,17.5761,6.8376,4.3847,
11,215.6443,18.6608,1.0536,1.1088e-07,0,6.5959,1,2.2202,19.3938,4.5568,3.6135,
12,207.5347,16.3848,1.1485,1.8492e-08,0,4.4948,0,2.2202,16.8807,3.3489,2.8235,
13,206.2944,16.253,1.2326,9.8274e-09,0,1.1567,1,2.2202,16.7854,3.1525,2.9593,
14,205.7109,15.6887,1.3135,2.8621e-07,0,4.6761,1,2.2202,16.2737,3.5579,3.0078,
15,198.4562,14.2582,1.3964,2.0547e-08,0,3.8286,0,2.2202,15.2406,5.3546,2.955,
16,198.171,13.6493,1.4807,7.1642e-09,0,0.48785,1,2.2202,14.693,5.4072,2.9972,
17,197.6485,13.6301,1.5586,1.3689e-07,0,4.4837,1,2.2202,14.8525,5.9005,2.9661,
18,185.0462,6.6427,1.6007,1,0,5.4771,1,2.2202,7.0951,2.3575,1.5842,
19,182.1661,4.2436,1.6436,0.9,0,3.6941,1,2.2202,4.8585,2.0814,1.603,
20,182.2017,0.66756,1.6873,1,0,1.4778,1,2.2202,0.70771,0.18565,0.16484,
21,182.3456,0.13673,1.7298,1,0,0.21403,1,2.2202,0.13735,0.012989,0.0066416,
22,182.3481,0.037592,1.7724,1,0,0.064459,1,2.2202,0.037592,7.3764e-05,5.8812e-05,
23,182.3479,0.0095317,1.816,1,0,0.014696,1,2.2202,0.0095317,1.3126e-05,6.6725e-06,
24,182.3479,0.0024414,1.8584,1,0,0.0038515,1,2.2202,0.0024414,9.6326e-07,5.2975e-07,
25,182.3479,0.00062623,1.901,1,0,0.00099078,1,2.2202,0.00062623,6.4828e-08,3.652e-08,
26,182.3479,0.00016072,1.9478,1,0,0.00025452,1,2.2202,0.00016072,4.2915e-09,2.4341e-09,
27,182.3479,4.1254e-05,1.9913,1,0,6.5348e-05,1,2.2202,4.1254e-05,2.8261e-10,1.6443e-10,
